#ZVView-data-copy:  30-May-2023 22:13:24
#=======================================
#
#name:   47-AG-107(N,2N)47-AG-106-M,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  63
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
    0.00558487      5.45962 
    0.00558574      5.29371 
    0.00558631       5.1813 
    0.00558687      5.08626 
    0.00558748      5.00964 
    0.00558825      4.94366 
    0.00559001      4.84813 
    0.00559424      4.62975 
    0.00559521      4.60535 
    0.00559541      4.60439 
     0.0055968      4.61784 
    0.00559748      4.60278 
    0.00559804      4.55749 
    0.00559855      4.48399 
    0.00559908      4.37833 
    0.00559998      4.16427 
    0.00560232      3.58428 
    0.00560381      3.18623 
    0.00560418      3.09885 
    0.00560444      3.05622 
    0.00560461      3.04187 
     0.0056047      3.04048 
    0.00560487      3.05246 
      0.005605      3.07739 
    0.00560513      3.11934 
    0.00560526      3.18177 
    0.00560539      3.26865 
    0.00560547      3.34233 
    0.00560556      3.43027 
    0.00560566       3.5559 
    0.00560577      3.70674 
    0.00560587      3.88577 
    0.00560597      4.09611 
    0.00560607      4.34103 
    0.00560618      4.62391 
    0.00560625       4.8353 
    0.00560631      5.06615 
    0.00560638      5.31746 
    0.00560645      5.59036 
    0.00560652      5.88578 
    0.00560659      6.20479 
    0.00560666      6.54831 
    0.00560673      6.97229 
    0.00560681      7.43086 
    0.00560689      7.92534 
    0.00560697      8.45676 
    0.00560705      9.02625 
    0.00560713      9.63448 
    0.00560724       10.621 
    0.00560736      11.6976 
    0.00560748      12.8644 
     0.0056076      14.1201 
    0.00560771      15.4625 
    0.00560783      16.8869 
    0.00560797      18.6573 
    0.00560815      21.0912 
     0.0056084         24.7 
    0.00560891      32.2721 
    0.00560914      35.4296 
    0.00560933      37.8658 
     0.0056095      39.7699 
    0.00560965      41.3081 
    0.00560981      42.5936 
    0.00560998      43.6676 
    0.00561014      44.3885 
    0.00561024      44.6567 
    0.00561041       44.827 
    0.00561055      44.6903 
    0.00561072      44.2124 
     0.0056109      43.3431 
    0.00561107      42.1401 
    0.00561124      40.7821 
    0.00561147      38.5711 
    0.00561166      36.5029 
    0.00561206      31.7741 
    0.00561243      27.3736 
    0.00561266      24.8783 
    0.00561288      22.5587 
    0.00561303      21.1275 
    0.00561317      19.9003 
    0.00561335      18.3627 
    0.00561348       17.428 
    0.00561361      16.5646 
    0.00561373      15.7703 
    0.00561386      15.0426 
    0.00561398      14.3782 
    0.00561411      13.7735 
    0.00561426       13.086 
    0.00561442      12.4799 
    0.00561458      11.9469 
    0.00561474       11.479 
     0.0056149      11.0682 
    0.00561506      10.7074 
    0.00561529      10.2457 
    0.00561556      9.82163 
    0.00561584      9.45675 
    0.00561612      9.15562 
    0.00561649       8.8273 
    0.00561687      8.55965 
    0.00561726      8.32528 
    0.00561765      8.12608 
    0.00561817      7.90087 
    0.00561896      7.62516 
     0.0056197      7.41167 
    0.00562082      7.15304 
    0.00562194      6.94558 
    0.00562343      6.72192 
    0.00562493      6.53859 
    0.00562691      6.33492 
    0.00562835      6.20937 
    0.00563025      6.08608 
    0.00563186      5.98359 
    0.00563298      5.87101 
    0.00563561       5.5284 
     0.0056369      5.33582 
    0.00563733      5.26099 
    0.00563899      4.93285 
    0.00563934      4.88563 
    0.00563961      4.87376 
    0.00563987      4.89427 
    0.00564005      4.93278 
    0.00564022      4.99672 
    0.00564041      5.09733 
    0.00564055      5.19905 
    0.00564068      5.32638 
    0.00564082      5.48211 
    0.00564096      5.66885 
     0.0056411      5.88316 
    0.00564123      6.13118 
    0.00564137      6.41447 
     0.0056415      6.73404 
    0.00564164      7.09032 
    0.00564175       7.4161 
    0.00564189      7.84071 
    0.00564203      8.29944 
    0.00564223      9.04535 
    0.00564242      9.78709 
    0.00564281      11.4075 
    0.00564317      12.9162 
    0.00564339      13.7623 
    0.00564361      14.5382 
    0.00564381      15.1185 
      0.005644      15.5558 
    0.00564419      15.8879 
    0.00564437      16.0829 
    0.00564455       16.165 
    0.00564471      16.1394 
    0.00564491      15.9877 
    0.00564513       15.688 
    0.00564535      15.2482 
    0.00564557      14.7039 
    0.00564583      13.9701 
    0.00564658      11.6987 
    0.00564683      10.9772 
    0.00564711      10.2635 
     0.0056473      9.83666 
    0.00564755      9.31714 
    0.00564776       8.9493 
    0.00564797      8.63018 
    0.00564818      8.35583 
    0.00564845      8.05152 
    0.00564869      7.84385 
    0.00564896       7.6398 
    0.00564933      7.42756 
     0.0056497       7.2654 
    0.00565026      7.08429 
    0.00565082      6.95001 
    0.00565156      6.81459 
    0.00565249      6.69174 
    0.00565341      6.62167 
    0.00565401      6.61006 
    0.00565462      6.62998 
    0.00565627      6.75963 
    0.00565664      6.76816 
    0.00565723      6.74136 
    0.00565786      6.65839 
    0.00565958      6.32055 
    0.00566039      6.20793 
    0.00566112      6.14292 
     0.0056625       6.0714 
    0.00566424      6.02134 
    0.00566467      6.01838 
    0.00566539      6.03409 
    0.00566612      6.09083 
    0.00566677      6.18248 
    0.00566804      6.41308 
    0.00566856      6.47187 
    0.00566888      6.48257 
    0.00566937      6.45746 
    0.00566991      6.37396 
    0.00567138      6.03018 
    0.00567196      5.92011 
     0.0056726      5.83425 
    0.00567346      5.76678 
     0.0056747      5.71841 
    0.00567546      5.70679 
    0.00567609      5.71469 
    0.00567658      5.74049 
    0.00567725      5.81304 
    0.00567794       5.9366 
    0.00567903        6.166 
    0.00567948      6.22589 
    0.00567984      6.24255 
    0.00568026      6.22104 
    0.00568068      6.15517 
    0.00568111      6.05112 
     0.0056825      5.63667 
      0.005683      5.51295 
    0.00568349      5.41548 
    0.00568399      5.34571 
    0.00568449      5.31085 
    0.00568462      5.30923 
    0.00568495      5.32341 
    0.00568521      5.35621 
    0.00568546      5.41327 
    0.00568571      5.49984 
    0.00568593       5.6039 
    0.00568612      5.71663 
     0.0056863      5.85273 
    0.00568649      6.01314 
    0.00568673      6.24881 
    0.00568701       6.5804 
    0.00568726      6.90727 
    0.00568773      7.58937 
     0.0056882      8.25338 
    0.00568846      8.58316 
     0.0056887      8.84764 
    0.00568894      9.04052 
    0.00568914      9.15513 
    0.00568932      9.21723 
    0.00568951      9.23544 
    0.00568975       9.1938 
    0.00568994      9.11214 
    0.00569017      8.96242 
    0.00569048      8.69251 
    0.00569084      8.31775 
    0.00569155      7.50685 
    0.00569194       7.1098 
    0.00569222      6.85081 
    0.00569247      6.66332 
    0.00569276      6.47213 
    0.00569305       6.3152 
    0.00569334      6.18828 
    0.00569367      6.07157 
    0.00569406      5.97016 
    0.00569464      5.86173 
    0.00569541      5.76455 
    0.00569656      5.66788 
    0.00569755      5.61687 
    0.00569837      5.60241 
    0.00570028      5.63084 
    0.00570105      5.60891 
    0.00570179       5.5447 
    0.00570384      5.27062 
    0.00570541      5.10261 
    0.00570706      4.93456 
    0.00570835       4.7923 
    0.00570891      4.75645 
    0.00570909      4.75591 
    0.00570938      4.77501 
     0.0057096      4.81155 
    0.00570982      4.87387 
    0.00571004      4.96908 
    0.00571026      5.10511 
    0.00571042       5.2427 
    0.00571059      5.41327 
    0.00571076      5.62061 
    0.00571093      5.86815 
     0.0057111      6.15882 
    0.00571123      6.42676 
    0.00571139      6.78034 
    0.00571155      7.17587 
    0.00571171      7.61239 
    0.00571191      8.22187 
    0.00571204       8.6185 
    0.00571228      9.46224 
    0.00571298      12.0079 
    0.00571321      12.7994 
    0.00571341      13.4018 
    0.00571363      13.9727 
    0.00571382      14.3905 
    0.00571402      14.6999 
    0.00571414      14.8271 
    0.00571431      14.9374 
    0.00571441      14.9556 
    0.00571451      14.9432 
    0.00571471      14.8293 
     0.0057149      14.6032 
    0.00571511      14.2487 
    0.00571529      13.8694 
    0.00571551      13.3313 
    0.00571587      12.3355 
    0.00571652      10.4164 
    0.00571677      9.73618 
    0.00571699      9.16466 
    0.00571722       8.6483 
    0.00571745      8.19019 
    0.00571763      7.86401 
    0.00571784      7.53766 
    0.00571804      7.25461 
    0.00571825       7.0108 
    0.00571839      6.86784 
    0.00571866      6.62277 
    0.00571894      6.42335 
    0.00571922      6.25996 
    0.00571958      6.08413 
    0.00571995      5.94248 
    0.00572044      5.78972 
    0.00572104      5.63174 
    0.00572255      5.29559 
    0.00572356      5.07214 
    0.00572457      4.82612 
    0.00572543      4.60783 
    0.00572586      4.52146 
    0.00572618      4.48893 
    0.00572629      4.48815 
    0.00572646      4.50131 
    0.00572663      4.53658 
    0.00572681      4.59959 
    0.00572698      4.69672 
     0.0057271      4.78391 
    0.00572721      4.89161 
    0.00572732      5.01862 
    0.00572744      5.16954 
    0.00572755      5.34658 
    0.00572766       5.5519 
    0.00572777      5.78765 
    0.00572789      6.05576 
      0.005728      6.35807 
    0.00572811      6.69612 
    0.00572824      7.12311 
    0.00572837      7.59869 
    0.00572849      8.12353 
    0.00572862      8.69739 
    0.00572875      9.31927 
    0.00572891      10.1668 
    0.00572909       11.178 
    0.00572926      12.2574 
    0.00572954      14.0484 
    0.00572996      16.8543 
    0.00573024      18.5497 
    0.00573044      19.6759 
    0.00573063      20.6375 
    0.00573081       21.378 
      0.005731       21.962 
    0.00573116      22.3316 
    0.00573129      22.5124 
    0.00573143      22.6081 
     0.0057315      22.6134 
    0.00573165      22.5328 
     0.0057318      22.3385 
    0.00573192      22.0885 
    0.00573207      21.6877 
    0.00573224      21.1296 
    0.00573242      20.3994 
     0.0057327      19.1332 
    0.00573303      17.4633 
    0.00573347       15.215 
    0.00573376      13.8482 
    0.00573395      13.0079 
    0.00573414      12.2347 
    0.00573435       11.463 
    0.00573452      10.8956 
     0.0057347      10.3875 
    0.00573487      9.93596 
    0.00573504       9.5376 
    0.00573523      9.15561 
    0.00573546      8.77186 
    0.00573568      8.45145 
    0.00573591      8.18429 
    0.00573606      8.03114 
    0.00573636      7.77366 
    0.00573671      7.53945 
    0.00573705      7.35369 
    0.00573752      7.15716 
    0.00573798      6.99928 
    0.00573867      6.80733 
    0.00573959      6.60098 
    0.00574006      6.51095 
    0.00574374       5.8783 
    0.00574534      5.57428 
    0.00574579      5.52072 
      0.005746      5.51236 
    0.00574621      5.51986 
    0.00574647      5.55992 
    0.00574668      5.61824 
    0.00574688      5.70585 
    0.00574709      5.83235 
    0.00574731      6.01302 
    0.00574754      6.24436 
    0.00574775      6.51815 
    0.00574797      6.83496 
    0.00574818      7.19619 
     0.0057484      7.60655 
    0.00574876      8.35107 
    0.00574924      9.36803 
    0.00574955      9.97933 
     0.0057498       10.405 
    0.00575003      10.7251 
    0.00575022      10.9189 
    0.00575041      11.0563 
    0.00575061      11.1304 
    0.00575072      11.1425 
     0.0057509      11.1177 
    0.00575108      11.0407 
    0.00575127      10.9015 
    0.00575156       10.615 
    0.00575192      10.1533 
    0.00575278      8.89557 
    0.00575318      8.36829 
    0.00575344      8.07884 
    0.00575369       7.8253 
    0.00575394      7.60716 
    0.00575424      7.39254 
    0.00575454      7.21781 
    0.00575484      7.07631 
    0.00575514      6.96155 
    0.00575559      6.82704 
    0.00575626      6.68121 
    0.00575693      6.57459 
    0.00575813      6.43433 
    0.00575932      6.32756 
    0.00576135       6.1853 
    0.00576542        5.963 
    0.00576941      5.75366 
    0.00577207      5.58119 
    0.00577347      5.46237 
    0.00577462      5.33641 
    0.00577553      5.20946 
    0.00577704      4.96175 
    0.00577746       4.9219 
     0.0057776      4.91894 
    0.00577787      4.93693 
    0.00577808      4.97822 
    0.00577829      5.05078 
     0.0057785      5.16204 
    0.00577868      5.28991 
    0.00577885      5.45447 
    0.00577903      5.65991 
     0.0057792      5.90986 
    0.00577937      6.19119 
    0.00577954       6.5168 
     0.0057797      6.88716 
    0.00577987      7.30135 
    0.00578006       7.8301 
    0.00578025      8.40777 
    0.00578046      9.09214 
    0.00578113      11.3834 
     0.0057814      12.2379 
    0.00578162      12.8553 
    0.00578183      13.3665 
    0.00578203      13.7497 
    0.00578218      13.9641 
    0.00578235      14.1354 
    0.00578251       14.226 
    0.00578261      14.2417 
     0.0057828      14.1976 
    0.00578299      14.0539 
     0.0057832      13.7971 
    0.00578341      13.4503 
    0.00578361      13.0669 
    0.00578385      12.5132 
    0.00578467      10.5106 
    0.00578494      9.92279 
     0.0057852      9.39107 
     0.0057854       9.0264 
    0.00578563      8.66069 
    0.00578585      8.34337 
    0.00578608      8.07153 
    0.00578637      7.78529 
    0.00578663      7.57426 
    0.00578689      7.40209 
    0.00578724      7.22048 
    0.00578759      7.08033 
    0.00578799      6.95775 
    0.00578838      6.86143 
    0.00578917       6.7192 
    0.00578998      6.61907 
    0.00579079      6.55717 
    0.00579176      6.53201 
    0.00579314      6.54609 
    0.00579402       6.5256 
    0.00579482      6.46109 
    0.00579649       6.2636 
    0.00579767      6.16435 
    0.00579881      6.10912 
    0.00580251      6.00512 
    0.00580668      5.92327 
    0.00580804      5.91632 
    0.00580867      5.91659 
    0.00581038      5.90001 
    0.00581378      5.79628 
    0.00582768      5.55626 
    0.00582787      5.55538 
     0.0058286      5.56361 
    0.00582918      5.59399 
    0.00582961      5.63876 
    0.00583004       5.7083 
    0.00583047      5.80507 
    0.00583118      6.01443 
    0.00583188       6.2349 
    0.00583231      6.33836 
     0.0058327      6.39031 
    0.00583291      6.39793 
    0.00583326      6.37742 
     0.0058336      6.31847 
    0.00583399       6.2119 
    0.00583446       6.0432 
    0.00583541      5.68279 
    0.00583583      5.54417 
    0.00583626      5.43058 
     0.0058367      5.33952 
    0.00583714      5.26809 
    0.00583797      5.16607 
    0.00583881      5.09644 
    0.00583926       5.0838 
    0.00583956      5.09582 
    0.00583986      5.13383 
    0.00584013       5.1977 
    0.00584036       5.2833 
    0.00584059       5.4032 
    0.00584082       5.5634 
    0.00584103      5.74314 
    0.00584121      5.93099 
    0.00584139       6.1495 
    0.00584156       6.3991 
    0.00584179      6.76669 
    0.00584194      7.01563 
    0.00584222      7.55975 
    0.00584259      8.33803 
    0.00584311      9.44371 
    0.00584339      9.97456 
    0.00584361      10.3278 
    0.00584384      10.6353 
    0.00584403      10.8314 
    0.00584424      10.9635 
    0.00584446      11.0213 
     0.0058445      11.0222 
    0.00584468      10.9897 
    0.00584489      10.8804 
    0.00584514      10.6663 
    0.00584541      10.3464 
     0.0058456      10.0837 
    0.00584597      9.49542 
    0.00584662      8.42293 
    0.00584692      7.97066 
    0.00584723      7.57088 
    0.00584743      7.33683 
    0.00584766      7.10158 
     0.0058479      6.89944 
    0.00584813       6.7279 
    0.00584846       6.5299 
    0.00584875      6.39138 
    0.00584915      6.25061 
    0.00584954      6.14658 
    0.00585017      6.02993 
    0.00585086      5.94062 
    0.00585179      5.85506 
    0.00585346      5.74649 
    0.00585513      5.66654 
    0.00585847      5.54473 
    0.00586129      5.46613 
    0.00586307      5.44871 
     0.0058648      5.43535 
    0.00586608      5.38285 
    0.00586821      5.26495 
     0.0058739      5.04798 
    0.00587487      5.02942 
    0.00587543      5.03827 
    0.00587615      5.08453 
    0.00587676      5.16032 
    0.00587791      5.33739 
    0.00587843      5.38655 
    0.00587868       5.3931 
    0.00587909      5.37465 
    0.00587952      5.31531 
    0.00588001      5.20328 
    0.00588073      4.98844 
    0.00588136      4.79269 
    0.00588208      4.59405 
     0.0058827      4.45243 
    0.00588452       4.0973 
    0.00588545      3.89555 
    0.00588608      3.75355 
    0.00588651      3.67769 
    0.00588679      3.65091 
    0.00588686      3.64898 
    0.00588707      3.65885 
    0.00588721       3.6817 
    0.00588735      3.72101 
    0.00588749       3.7802 
    0.00588763      3.86312 
    0.00588777      3.97401 
     0.0058879       4.1075 
    0.00588802      4.26154 
    0.00588815      4.44758 
    0.00588824      4.61028 
    0.00588833      4.79453 
    0.00588842      5.00194 
    0.00588852      5.23398 
    0.00588861      5.49216 
     0.0058887       5.7779 
    0.00588879       6.0926 
    0.00588887      6.39106 
    0.00588897      6.79204 
    0.00588907      7.23017 
    0.00588917      7.70639 
    0.00588927      8.22139 
    0.00588937       8.7755 
    0.00588947      9.36867 
    0.00588962      10.3306 
    0.00588977      11.3993 
    0.00588992      12.5491 
    0.00589008      13.8179 
     0.0058903      15.7394 
    0.00589091      21.2155 
    0.00589117      23.4025 
    0.00589135      24.7918 
    0.00589154       26.061 
    0.00589169      26.9947 
    0.00589187      27.8683 
    0.00589204      28.4613 
     0.0058922        28.86 
    0.00589234      29.0467 
    0.00589242       29.082 
    0.00589259      28.9936 
    0.00589277      28.6701 
    0.00589293      28.1986 
    0.00589307      27.6587 
    0.00589325      26.8129 
    0.00589347      25.5861 
    0.00589369      24.1682 
    0.00589402      21.8117 
    0.00589439      19.1672 
    0.00589462      17.6148 
    0.00589483      16.2841 
    0.00589503      15.0523 
    0.00589524      13.9315 
    0.00589541      13.1046 
     0.0058956      12.2438 
     0.0058958      11.4846 
    0.00589599      10.8214 
    0.00589619      10.2468 
    0.00589638      9.75217 
     0.0058966      9.29671 
    0.00589681      8.91257 
    0.00589702      8.58879 
    0.00589723      8.31547 
    0.00589751      8.01447 
    0.00589775      7.80376 
    0.00589811      7.54603 
    0.00589846      7.33931 
    0.00589894      7.11748 
    0.00589942      6.93683 
    0.00589998      6.75902 
    0.00590054      6.60678 
    0.00590167       6.3507 
    0.00590334      6.03093 
    0.00590502      5.71976 
    0.00590697      5.31265 
    0.00590747      5.23833 
    0.00590777      5.22339 
      0.005908      5.23598 
    0.00590822      5.27623 
    0.00590845      5.35153 
    0.00590867      5.46974 
    0.00590884      5.58965 
      0.005909      5.74044 
    0.00590917      5.92483 
    0.00590934      6.14494 
    0.00590949      6.38853 
    0.00590965       6.6662 
    0.00590981      6.97767 
    0.00591003      7.46198 
    0.00591021      7.90796 
    0.00591046      8.55197 
    0.00591117       10.587 
    0.00591146      11.3467 
     0.0059117      11.8936 
    0.00591193      12.3108 
     0.0059121      12.5652 
     0.0059123      12.7834 
    0.00591246      12.8884 
    0.00591259      12.9301 
    0.00591268      12.9345 
    0.00591287      12.8846 
    0.00591307      12.7509 
    0.00591327      12.5305 
    0.00591349      12.2194 
    0.00591374      11.8007 
    0.00591413      11.0188 
    0.00591476      9.74792 
     0.0059151      9.14061 
    0.00591526      8.86526 
    0.00591555      8.44543 
    0.00591583      8.08741 
    0.00591611      7.78822 
    0.00591639      7.54194 
    0.00591673      7.30979 
    0.00591706      7.12792 
    0.00591739      6.98469 
    0.00591773      6.87037 
    0.00591823       6.7369 
    0.00591897      6.58998 
    0.00591972      6.47965 
    0.00592106      6.33187 
    0.00592304      6.17334 
    0.00592499      6.05608 
    0.00592774      5.92913 
    0.00592897      5.89698 
    0.00592938       5.8957 
    0.00593029      5.92027 
    0.00593226      6.06027 
    0.00593272      6.07132 
    0.00593335      6.04991 
    0.00593404      5.98062 
    0.00593571      5.74932 
    0.00593645      5.67573 
    0.00593744      5.61364 
    0.00593917      5.55017 
    0.00594195        5.473 
    0.00594287      5.46164 
    0.00594354       5.4755 
    0.00594412      5.52121 
    0.00594456      5.58807 
    0.00594493      5.67126 
    0.00594537      5.80744 
    0.00594588      6.00887 
    0.00594676      6.40326 
    0.00594715      6.55211 
    0.00594746      6.63538 
    0.00594777       6.6803 
    0.00594795      6.68671 
    0.00594825      6.66424 
    0.00594859      6.59161 
    0.00594892      6.48216 
    0.00594936      6.28922 
    0.00595019      5.90596 
    0.00595059      5.75372 
     0.0059509      5.65747 
    0.00595122      5.58395 
    0.00595161      5.51994 
    0.00595229      5.45836 
    0.00595334      5.37681 
    0.00595419      5.26608 
    0.00595578      5.02135 
    0.00595657      4.92734 
    0.00595776       4.8225 
    0.00596037      4.61562 
    0.00596182       4.4758 
    0.00596291      4.35128 
      0.005964      4.20397 
    0.00596508      4.02607 
    0.00596581      3.88528 
    0.00596657      3.71429 
    0.00596795      3.36823 
    0.00596822      3.31366 
    0.00596849      3.27836 
    0.00596867      3.27169 
    0.00596885      3.28425 
    0.00596899      3.30998 
    0.00596912       3.3531 
    0.00596922      3.39322 
    0.00596936      3.47589 
    0.00596946      3.55695 
    0.00596956       3.6567 
    0.00596967      3.77746 
    0.00596977      3.92165 
    0.00596988      4.09191 
    0.00596998      4.29088 
    0.00597009      4.52138 
    0.00597019      4.78626 
     0.0059703      5.08844 
    0.00597038      5.36852 
    0.00597049      5.74107 
    0.00597059      6.15771 
    0.00597069      6.62096 
     0.0059708      7.13318 
     0.0059709      7.69648 
      0.005971      8.31261 
    0.00597111      8.98302 
    0.00597119      9.59699 
     0.0059713      10.4124 
    0.00597141      11.2898 
    0.00597152      12.2282 
    0.00597163      13.2265 
    0.00597174       14.282 
    0.00597189      15.8503 
    0.00597204      17.5129 
    0.00597223      19.6792 
    0.00597256      23.6227 
    0.00597286      27.2373 
    0.00597312      30.2402 
     0.0059733       32.202 
    0.00597347       33.754 
    0.00597362      35.0291 
    0.00597376      36.0439 
    0.00597393        37.08 
     0.0059741      37.8099 
    0.00597426      38.2059 
    0.00597439      38.3666 
    0.00597444      38.3765 
    0.00597459      38.2602 
    0.00597477      37.8522 
    0.00597494      37.1689 
    0.00597514      36.0588 
    0.00597529      35.0859 
    0.00597551      33.3232 
    0.00597574      31.3364 
    0.00597617      27.1951 
    0.00597654      23.7444 
    0.00597675      21.7861 
    0.00597695      20.1049 
    0.00597712      18.8245 
    0.00597728      17.6368 
    0.00597744      16.5453 
    0.00597761      15.5505 
    0.00597777      14.6508 
    0.00597791      13.9278 
    0.00597806      13.2736 
     0.0059782      12.6842 
    0.00597835      12.1549 
    0.00597849      11.6809 
    0.00597864      11.2574 
    0.00597886      10.7063 
    0.00597902      10.3511 
     0.0059792      10.0065 
    0.00597938      9.70726 
    0.00597965      9.32894 
    0.00597993      9.01822 
     0.0059802      8.75973 
    0.00598049      8.52816 
    0.00598081      8.30897 
    0.00598125       8.0667 
    0.00598168      7.86573 
    0.00598212      7.69483 
    0.00598284      7.45817 
    0.00598357      7.26493 
    0.00598466      7.03121 
    0.00598574      6.84443 
    0.00598719      6.64472 
     0.0059886      6.48817 
    0.00599064      6.30514 
    0.00599195      6.21359 
    0.00599294      6.16645 
    0.00599463      6.13851 
    0.00599586      6.11038 
    0.00599685       6.0427 
    0.00599875      5.85935 
    0.00600008      5.76341 
    0.00600259      5.63953 
    0.00600892      5.36064 
    0.00601003      5.33613 
     0.0060106      5.34433 
     0.0060113      5.38451 
    0.00601224      5.48859 
    0.00601302      5.57848 
    0.00601356      5.60844 
    0.00601367      5.60934 
    0.00601416      5.58793 
    0.00601467       5.5205 
     0.0060153      5.38873 
    0.00601662      5.06305 
    0.00601723      4.93584 
    0.00601816      4.78344 
    0.00601982      4.54597 
    0.00602107      4.36024 
    0.00602154      4.31867 
    0.00602169      4.31473 
    0.00602193       4.3228 
    0.00602214      4.34845 
    0.00602234      4.39283 
    0.00602254      4.46092 
    0.00602274      4.55683 
    0.00602293      4.68451 
    0.00602307      4.78905 
    0.00602322      4.93333 
    0.00602338      5.10164 
    0.00602353      5.29463 
    0.00602369      5.51237 
     0.0060239      5.83475 
     0.0060241      6.19567 
    0.00602435      6.67364 
    0.00602468      7.36451 
    0.00602518       8.4261 
    0.00602544      8.94335 
    0.00602569       9.3574 
    0.00602591       9.6643 
    0.00602611      9.88325 
     0.0060263      10.0226 
     0.0060265      10.1007 
    0.00602661      10.1123 
     0.0060268      10.0831 
    0.00602699      9.99507 
    0.00602717      9.85306 
    0.00602741      9.60403 
    0.00602761      9.35537 
    0.00602795      8.84426 
    0.00602876      7.53728 
    0.00602907      7.08914 
    0.00602937      6.68884 
     0.0060296      6.41711 
    0.00602984      6.17714 
    0.00603007      5.96745 
    0.00603031      5.78552 
    0.00603062      5.58064 
    0.00603095      5.40168 
    0.00603128      5.25376 
    0.00603173      5.09096 
    0.00603239      4.89191 
    0.00603343      4.62739 
    0.00603499      4.23483 
     0.0060363      3.88283 
     0.0060367      3.79326 
    0.00603699      3.75191 
     0.0060372      3.74108 
    0.00603742      3.75498 
    0.00603756      3.78199 
    0.00603771      3.82643 
    0.00603784      3.88289 
    0.00603796      3.95778 
    0.00603809      4.05357 
    0.00603822      4.17279 
    0.00603835      4.31808 
    0.00603847      4.49204 
     0.0060386      4.69727 
    0.00603873      4.93622 
    0.00603883      5.14007 
    0.00603892      5.36526 
    0.00603902      5.61258 
    0.00603911      5.88266 
    0.00603926      6.33159 
     0.0060394      6.83374 
     0.0060395       7.1981 
    0.00603964      7.76468 
    0.00603978      8.37799 
    0.00603991      9.03516 
     0.0060401      9.99058 
    0.00604035      11.3392 
    0.00604097      14.8334 
    0.00604118      15.9434 
    0.00604138      16.9523 
    0.00604156      17.7207 
    0.00604173      18.3801 
     0.0060419      18.9035 
    0.00604204      19.2218 
    0.00604222      19.5172 
    0.00604236      19.6403 
    0.00604244      19.6655 
     0.0060426      19.6238 
    0.00604277      19.4508 
    0.00604295      19.1276 
     0.0060431      18.7503 
    0.00604329      18.1799 
    0.00604349      17.4601 
     0.0060437       16.599 
    0.00604403      15.0896 
    0.00604455      12.6762 
    0.00604484      11.4115 
    0.00604504       10.629 
    0.00604521      9.96488 
    0.00604539      9.35157 
    0.00604557      8.79008 
    0.00604574      8.27991 
    0.00604592      7.81912 
    0.00604606      7.49032 
    0.00604622       7.1453 
    0.00604638      6.83309 
    0.00604654      6.55065 
    0.00604677      6.17614 
    0.00604701       5.8519 
    0.00604725      5.56914 
    0.00604749      5.32009 
    0.00604773      5.09994 
    0.00604797      4.90542 
    0.00604821      4.73569 
    0.00604845      4.59268 
    0.00604869       4.4807 
    0.00604885        4.428 
    0.00604902      4.39726 
    0.00604912      4.39116 
    0.00604926      4.40242 
    0.00604938      4.43318 
     0.0060495      4.48638 
    0.00604962      4.56514 
    0.00604974      4.67282 
    0.00604986       4.8053 
    0.00604996      4.95166 
    0.00605007      5.12675 
    0.00605017      5.33312 
    0.00605027      5.57337 
    0.00605037      5.85006 
    0.00605048      6.16589 
    0.00605058      6.52326 
    0.00605068      6.92463 
    0.00605079      7.37221 
    0.00605089       7.8681 
      0.006051       8.4422 
    0.00605111      9.08858 
    0.00605122      9.79557 
    0.00605133      10.5641 
    0.00605144       11.394 
    0.00605158      12.5322 
    0.00605172      13.6974 
    0.00605185      14.9425 
    0.00605198      16.2609 
    0.00605217      18.2375 
    0.00605243      21.1474 
     0.0060529       26.433 
    0.00605311      28.7856 
    0.00605334      31.0493 
    0.00605354      32.8462 
    0.00605373      34.2891 
     0.0060539      35.3396 
    0.00605405      36.0985 
    0.00605421      36.6309 
    0.00605435      36.9268 
    0.00605451      37.0207 
    0.00605469      36.8573 
    0.00605486      36.4151 
    0.00605504      35.7143 
    0.00605516      35.1166 
    0.00605535      33.9691 
    0.00605554      32.6236 
    0.00605576       30.855 
    0.00605613      27.6383 
    0.00605657      23.7128 
    0.00605681      21.7297 
    0.00605699      20.3303 
    0.00605716      19.0208 
    0.00605734      17.8095 
     0.0060575      16.8279 
     0.0060577      15.6749 
     0.0060579      14.6532 
     0.0060581      13.7563 
    0.00605831      12.9748 
    0.00605851      12.2979 
    0.00605868      11.7863 
    0.00605886       11.337 
    0.00605903      10.9425 
    0.00605921      10.5959 
    0.00605947      10.1518 
    0.00605974      9.78224 
       0.00606      9.46628 
    0.00606028      9.18924 
    0.00606065      8.87946 
    0.00606102      8.62002 
    0.00606158      8.29676 
    0.00606213      8.02812 
    0.00606287      7.72678 
    0.00606361       7.4698 
    0.00606435      7.24315 
    0.00606582      6.84543 
    0.00606849      6.18024 
    0.00606967       5.8483 
    0.00607066      5.55594 
    0.00607106      5.45931 
     0.0060714       5.4065 
    0.00607155      5.39848 
    0.00607177      5.40942 
      0.006072      5.45564 
    0.00607214      5.51084 
    0.00607229      5.58919 
    0.00607244      5.69392 
    0.00607259      5.82834 
    0.00607274      5.99566 
    0.00607289      6.19894 
