#ZVView-data-copy:  30-May-2023 21:59:27
#=======================================
#
#name:   40-ZR-94(N,A)38-SR-91,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  86
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
     0.0430241       56.187 
     0.0430287      59.6139 
     0.0430358      65.1965 
     0.0430428      71.3124 
     0.0430499      78.0313 
     0.0430573      85.3993 
     0.0430768      105.934 
     0.0430841      113.087 
     0.0430896      117.822 
     0.0430941      121.194 
     0.0430986      123.955 
     0.0431031      126.023 
     0.0431076      127.334 
     0.0431118      127.832 
      0.043113      127.845 
     0.0431168      127.506 
     0.0431206      126.599 
     0.0431257      124.564 
     0.0431308      121.674 
     0.0431359      118.065 
     0.0431436      111.665 
     0.0431538      102.049 
     0.0431702      86.1299 
     0.0431772      79.6958 
     0.0431842      73.6634 
     0.0431913       68.078 
     0.0431983       62.953 
     0.0432053      58.2805 
     0.0432123      54.0381 
     0.0432194      50.1961 
     0.0432264      46.7211 
     0.0432334       43.579 
     0.0432405      40.7369 
     0.0432475      38.1638 
     0.0432545      35.8311 
     0.0432616       33.713 
     0.0432686      31.7861 
     0.0432756      30.0297 
     0.0432827      28.4253 
     0.0432897      26.9566 
     0.0432991      25.1846 
     0.0433084      23.5985 
     0.0433178       22.173 
     0.0433272      20.8867 
     0.0433366      19.7211 
     0.0433459      18.6608 
     0.0433553      17.6923 
     0.0433647      16.8041 
     0.0433788      15.6009 
     0.0433928      14.5278 
     0.0434069      13.5619 
     0.0434163      12.9682 
     0.0434334      11.9647 
     0.0434506      11.0504 
     0.0434688      10.1581 
      0.043487      9.31818 
     0.0435199      7.86818 
      0.043582      5.17232 
     0.0435922      4.76074 
     0.0435977       4.5587 
     0.0436033      4.38462 
     0.0436074      4.28142 
     0.0436102      4.23047 
     0.0436127      4.19966 
     0.0436153      4.18738 
     0.0436173       4.1935 
     0.0436195      4.21898 
     0.0436217      4.26762 
     0.0436239      4.34373 
     0.0436255      4.42187 
     0.0436272      4.52083 
     0.0436288      4.64348 
     0.0436305       4.7931 
     0.0436321       4.9735 
     0.0436338      5.18901 
     0.0436355      5.45931 
     0.0436367      5.66743 
     0.0436378      5.90043 
      0.043639      6.16071 
     0.0436401      6.45092 
     0.0436413      6.77391 
     0.0436424      7.13283 
     0.0436435      7.51021 
     0.0436446      7.90337 
     0.0436456      8.33413 
     0.0436467      8.80559 
     0.0436477      9.32107 
     0.0436487      9.88407 
     0.0436498      10.4982 
     0.0436508      11.1674 
     0.0436517      11.8117 
      0.043653      12.7329 
     0.0436542       13.746 
     0.0436554      14.8574 
     0.0436566      16.0735 
     0.0436578      17.3999 
      0.043659      18.8423 
     0.0436602      20.4041 
     0.0436615      22.0881 
     0.0436627      23.8946 
     0.0436639      25.8222 
     0.0436651       27.966 
     0.0436669      31.0774 
     0.0436691      35.2177 
     0.0436745      46.0978 
     0.0436767      50.2046 
     0.0436784      53.0053 
       0.04368      55.4826 
     0.0436815      57.3741 
     0.0436829      58.9232 
     0.0436844      60.1096 
     0.0436859      60.9258 
     0.0436874      61.3778 
     0.0436888      61.4859 
     0.0436905      61.2077 
     0.0436923      60.5163 
     0.0436941      59.4824 
     0.0436968      57.4484 
     0.0437004      54.1845 
      0.043708      46.8441 
     0.0437114       43.727 
     0.0437149      40.8791 
     0.0437184      38.3155 
     0.0437218      36.0257 
     0.0437253      33.9874 
     0.0437288       32.174 
     0.0437322      30.5589 
     0.0437357       29.117 
     0.0437392      27.8259 
     0.0437438      26.3056 
     0.0437484      24.9794 
      0.043753      23.8153 
     0.0437577      22.7872 
     0.0437623      21.8633 
      0.043767      21.0393 
     0.0437733      20.0701 
     0.0437795      19.2239 
     0.0437871      18.3251 
     0.0437916      17.8529 
     0.0438007      17.0171 
     0.0438097      16.2993 
     0.0438187      15.6754 
     0.0438279      15.1152 
     0.0438418      14.3951 
     0.0438557       13.788 
     0.0438695      13.2684 
     0.0438834      12.8185 
     0.0439019      12.3027 
     0.0439204      11.8618 
     0.0439383      11.4913 
     0.0439643      11.0305 
     0.0439959      10.5638 
     0.0440281      10.1669 
     0.0440672      9.76442 
     0.0441018      9.46044 
     0.0441538      9.07489 
     0.0442058      8.75213 
     0.0442578      8.47614 
      0.044311      8.23517 
     0.0443526      8.09165 
     0.0443682      8.07261 
     0.0443774      8.09242 
     0.0443852        8.156 
     0.0443899      8.24151 
     0.0443933      8.34695 
     0.0443958      8.47028 
      0.044398      8.62584 
     0.0443993      8.75659 
     0.0444006      8.92904 
     0.0444015      9.09669 
     0.0444025      9.30339 
     0.0444034      9.56289 
     0.0444044      9.89467 
      0.044405      10.1665 
     0.0444056      10.4875 
     0.0444062      10.8658 
     0.0444068      11.3104 
     0.0444074      11.8098 
      0.044408      12.3876 
     0.0444087      13.0518 
     0.0444092      13.8095 
     0.0444099      14.6665 
     0.0444103      15.3914 
     0.0444108      16.2825 
     0.0444113      17.2494 
     0.0444121      18.8338 
     0.0444129      20.5589 
     0.0444139      23.0126 
     0.0444155      26.7567 
     0.0444163      28.5061 
      0.044417      29.9741 
     0.0444175      30.9323 
     0.0444181      31.7585 
     0.0444187      32.4125 
     0.0444192      32.8651 
     0.0444198      33.1114 
       0.04442      33.1395 
     0.0444206      33.0686 
     0.0444211       32.805 
     0.0444216      32.3506 
     0.0444222      31.7054 
     0.0444227      30.8939 
     0.0444233      29.8398 
     0.0444241      28.1445 
     0.0444251      26.0247 
     0.0444269      21.7277 
     0.0444277      19.9745 
     0.0444284      18.3412 
      0.044429      17.2608 
     0.0444296      16.1965 
     0.0444302      15.2304 
     0.0444308      14.3626 
     0.0444313      13.6539 
     0.0444318      13.0783 
     0.0444323      12.5615 
     0.0444328      12.0996 
     0.0444333       11.688 
      0.044434      11.1557 
     0.0444348       10.712 
     0.0444354      10.4212 
      0.044436      10.1374 
      0.044437      9.78822 
     0.0444379      9.51169 
     0.0444389      9.29035 
     0.0444402      9.05844 
     0.0444415      8.87848 
     0.0444435       8.6742 
     0.0444454      8.52206 
     0.0444485      8.34536 
     0.0444516       8.2193 
     0.0444563      8.08522 
     0.0444615      7.98116 
     0.0444705      7.85818 
     0.0444822      7.75353 
     0.0444977      7.65495 
     0.0445232      7.53473 
     0.0445782      7.33226 
     0.0447689      6.74416 
     0.0448941      6.34368 
     0.0449692      6.07012 
     0.0450192      5.86357 
     0.0450631      5.66002 
     0.0451006      5.46401 
     0.0451382      5.24032 
     0.0451757      4.98235 
     0.0452033      4.76417 
     0.0452296      4.52705 
     0.0452496      4.32322 
     0.0452696       4.0952 
     0.0452897      3.83844 
     0.0453047      3.62342 
     0.0453197      3.38553 
     0.0453347      3.12163 
     0.0453447      2.92939 
     0.0453548      2.72273 
     0.0453648      2.50054 
     0.0453748      2.26187 
     0.0453848      2.00627 
     0.0453927      1.79336 
     0.0454013       1.5494 
     0.0454138      1.18402 
     0.0454222     0.935974 
     0.0454269     0.803028 
     0.0454301     0.716679 
     0.0454331     0.639818 
     0.0454354     0.585844 
     0.0454376     0.535814 
     0.0454391     0.505073 
     0.0454405     0.479014 
     0.0454418     0.457298 
      0.045443     0.437676 
     0.0454443      0.42037 
     0.0454455     0.405625 
     0.0454468     0.393706 
     0.0454477     0.386797 
     0.0454486     0.381776 
     0.0454496     0.378785 
     0.0454504     0.377953 
     0.0454513     0.379013 
     0.0454521     0.382202 
      0.045453     0.387666 
     0.0454539     0.395563 
     0.0454547     0.406058 
     0.0454556     0.419333 
     0.0454565     0.436543 
     0.0454575     0.457872 
     0.0454584     0.483194 
     0.0454593     0.512816 
       0.04546     0.535103 
     0.0454606     0.559538 
     0.0454612     0.586228 
     0.0454618     0.615284 
     0.0454625      0.64682 
     0.0454631     0.680955 
     0.0454637     0.717819 
     0.0454644     0.757546 
     0.0454653     0.822806 
     0.0454662      0.89279 
      0.045467     0.964474 
     0.0454679      1.04289 
     0.0454687      1.12847 
     0.0454696      1.22172 
     0.0454704      1.32311 
     0.0454713      1.43325 
     0.0454721      1.55267 
      0.045473      1.68202 
     0.0454738      1.82195 
     0.0454746      1.97319 
     0.0454755      2.13648 
     0.0454763      2.31264 
     0.0454772      2.50248 
      0.045478      2.70699 
     0.0454789      2.92703 
     0.0454797       3.1637 
     0.0454806      3.41805 
     0.0454814      3.69126 
     0.0454823      3.98448 
     0.0454831      4.29905 
     0.0454839      4.63623 
     0.0454849      5.03931 
     0.0454858       5.4741 
     0.0454868      5.94284 
     0.0454877      6.44771 
     0.0454886      6.99111 
     0.0454896      7.57539 
     0.0454905      8.20309 
     0.0454915      8.87659 
     0.0454924      9.59866 
     0.0454933      10.3716 
     0.0454943       11.198 
     0.0454952      12.0804 
     0.0454962      13.0209 
     0.0454974      14.3688 
     0.0454987      15.8278 
     0.0454997      17.1577 
     0.0455008      18.6569 
      0.045502      20.2494 
     0.0455035       22.516 
      0.045505      24.9381 
     0.0455069      28.1625 
     0.0455092      32.4362 
     0.0455144        42.25 
     0.0455163      45.6972 
     0.0455183      48.8794 
     0.0455197      51.0316 
     0.0455213        53.11 
      0.045523      54.9289 
     0.0455246      56.3619 
     0.0455263      57.3965 
     0.0455279       58.035 
     0.0455295      58.2904 
       0.04553      58.3036 
     0.0455318      58.0887 
     0.0455337      57.4903 
     0.0455356      56.5735 
     0.0455384      54.7457 
     0.0455422      51.7799 
     0.0455503       44.838 
      0.045554       41.838 
     0.0455578      39.0866 
     0.0455616      36.6025 
     0.0455653      34.3784 
     0.0455691      32.3951 
     0.0455728      30.6282 
     0.0455766      29.0529 
     0.0455803      27.6456 
     0.0455841      26.3852 
     0.0455879      25.2528 
     0.0455916      24.2321 
     0.0455966      23.0209 
     0.0456016      21.9554 
      0.045607      20.9466 
     0.0456128      19.9986 
     0.0456185      19.1644 
     0.0456243      18.4258 
     0.0456319      17.5674 
     0.0456391      16.8689 
     0.0456462       16.254 
     0.0456557      15.5409 
     0.0456652      14.9259 
     0.0456752      14.3646 
     0.0456853      13.8754 
     0.0457003      13.2494 
     0.0457153      12.7251 
     0.0457303      12.2797 
     0.0457453      11.8966 
     0.0457622      11.5257 
     0.0457791      11.2047 
     0.0457998      10.8663 
      0.045828      10.4797 
     0.0458552      10.1689 
     0.0458831      9.89897 
     0.0459206      9.59294 
     0.0459769      9.22004 
     0.0460325      8.88583 
     0.0460428      8.81181 
      0.046045      8.83062 
     0.0460462      8.87445 
     0.0460476      8.97646 
     0.0460487      9.10906 
     0.0460496       9.2932 
     0.0460506      9.53866 
     0.0460515      9.85917 
     0.0460523       10.206 
     0.0460531      10.6112 
      0.046054      11.1051 
     0.0460566      12.6453 
     0.0460576      13.1864 
     0.0460585      13.5517 
     0.0460592      13.7717 
       0.04606      13.8918 
     0.0460604      13.9117 
     0.0460611      13.8724 
     0.0460618      13.7303 
     0.0460625      13.5195 
     0.0460632      13.2427 
     0.0460641      12.8167 
      0.046067      11.1904 
     0.0460678      10.7601 
     0.0460687      10.3801 
     0.0460694      10.1012 
     0.0460701      9.86368 
     0.0460712      9.58036 
      0.046072      9.42348 
     0.0460733      9.23927 
     0.0460746      9.11968 
     0.0460759      9.04287 
     0.0460784      8.95814 
     0.0460835       8.8816 
     0.0460972       8.7783 
     0.0461311      8.62467 
     0.0461827       8.4515 
      0.046277      8.20395 
      0.046398      7.95732 
     0.0465303       7.7424 
     0.0467306      7.47896 
     0.0470935      7.08634 
     0.0473959      6.75622 
     0.0475774      6.51847 
     0.0477286      6.30292 
     0.0477664      6.28009 
     0.0477834      6.29123 
     0.0478004      6.33168 
     0.0478144      6.40578 
     0.0478249       6.5047 
     0.0478321      6.60893 
     0.0478378      6.72054 
     0.0478435         6.87 
     0.0478473      6.99815 
      0.047851      7.15664 
     0.0478548      7.35462 
     0.0478576      7.53653 
     0.0478603      7.74308 
      0.047863      7.98369 
     0.0478656       8.2733 
     0.0478682      8.62531 
       0.04787      8.90334 
     0.0478717      9.22402 
     0.0478737      9.65425 
     0.0478754      10.0821 
     0.0478771      10.5829 
     0.0478782      10.9655 
     0.0478793      11.3941 
     0.0478804      11.8761 
     0.0478816      12.4203 
     0.0478827      13.0431 
     0.0478838       13.753 
      0.047885      14.5663 
     0.0478861      15.5021 
     0.0478869      16.2055 
     0.0478876      16.9816 
     0.0478884      17.8399 
     0.0478891      18.7901 
     0.0478899      19.8437 
     0.0478906       21.013 
     0.0478914      22.3118 
     0.0478922      23.7541 
     0.0478929      25.3555 
     0.0478937      27.1309 
     0.0478943      28.6875 
     0.0478949      30.3726 
     0.0478955      32.1935 
     0.0478961      34.1555 
     0.0478967      36.2637 
     0.0478976      39.7044 
     0.0478985      43.4767 
     0.0478994       47.566 
     0.0479003      51.9364 
     0.0479017      58.8929 
      0.047904      70.7896 
     0.0479049      75.2997 
     0.0479058      79.4543 
     0.0479065      82.5978 
     0.0479073      85.2931 
     0.0479081      87.4648 
     0.0479089      89.0498 
     0.0479096      90.0024 
     0.0479103      90.2969 
      0.047911      90.0872 
     0.0479116      89.4407 
     0.0479122      88.3733 
     0.0479131      86.3385 
     0.0479137      84.1796 
     0.0479146      81.1402 
     0.0479154      77.6744 
     0.0479162      73.8888 
     0.0479179      65.7782 
     0.0479194       57.851 
     0.0479205      52.7876 
     0.0479216       48.032 
     0.0479224      44.4052 
     0.0479231      41.7581 
     0.0479238       39.284 
     0.0479245       36.983 
     0.0479252      34.8517 
     0.0479258      32.8842 
     0.0479265      31.0729 
     0.0479272      29.4087 
     0.0479279      27.8008 
     0.0479287      26.2605 
     0.0479294      24.8628 
     0.0479302      23.5945 
     0.0479309      22.4428 
     0.0479317      21.3959 
     0.0479325      20.4431 
     0.0479336      19.1691 
     0.0479347      18.0554 
     0.0479359       17.078 
      0.047937      16.2161 
     0.0479381      15.4527 
     0.0479393      14.7733 
     0.0479402      14.2433 
     0.0479415      13.6559 
     0.0479427      13.1305 
     0.0479445      12.4403 
     0.0479463      11.8475 
     0.0479481      11.3343 
     0.0479503      10.8091 
     0.0479521      10.4101 
      0.047954      10.0589 
     0.0479569      9.60528 
     0.0479597      9.22245 
     0.0479625      8.89583 
     0.0479644      8.70375 
     0.0479682      8.36969 
      0.047972      8.08949 
     0.0479758      7.85136 
     0.0479796      7.64658 
     0.0479847      7.40774 
     0.0479899      7.20729 
     0.0479977      6.95942 
     0.0480073      6.71719 
     0.0480177      6.50491 
     0.0480281      6.32907 
     0.0480449       6.0954 
     0.0480616      5.89745 
     0.0480929      5.57138 
     0.0481242      5.25808 
      0.048155      4.92835 
      0.048175      4.69082 
     0.0481942       4.4346 
     0.0482081      4.22791 
      0.048222      3.99878 
     0.0482359      3.74282 
     0.0482452      3.55398 
     0.0482545      3.34839 
     0.0482637      3.12384 
      0.048273      2.87785 
       0.04828      2.67769 
     0.0482869      2.46291 
     0.0482939      2.23251 
     0.0483009      1.98082 
     0.0483069      1.75595 
     0.0483129      1.51982 
     0.0483198      1.23522 
     0.0483292      0.84204 
     0.0483324     0.710255 
     0.0483347     0.619791 
      0.048337     0.537244 
     0.0483385     0.485317 
     0.0483399     0.436498 
      0.048341      0.40368 
      0.048342     0.375628 
     0.0483429     0.349631 
     0.0483439      0.32594 
     0.0483449     0.304826 
     0.0483455      0.29233 
     0.0483464     0.278297 
     0.0483471     0.267619 
     0.0483476     0.261756 
     0.0483482     0.256965 
     0.0483487     0.253306 
     0.0483492     0.250847 
     0.0483497     0.249653 
     0.0483499     0.249553 
     0.0483504     0.250377 
     0.0483509      0.25262 
     0.0483515     0.256598 
     0.0483521     0.262993 
     0.0483526     0.271642 
     0.0483532     0.282688 
     0.0483536     0.291458 
      0.048354     0.301412 
     0.0483544     0.312594 
     0.0483548     0.326049 
     0.0483552     0.341051 
     0.0483556     0.357675 
     0.0483561     0.375987 
     0.0483565     0.396076 
     0.0483569     0.418009 
     0.0483573     0.441879 
     0.0483577     0.467765 
     0.0483582     0.500656 
     0.0483587     0.536566 
     0.0483592     0.575668 
     0.0483597     0.618119 
     0.0483602     0.664112 
     0.0483606     0.713822 
     0.0483611     0.767456 
     0.0483616     0.825196 
     0.0483621     0.887301 
     0.0483626     0.953957 
     0.0483631      1.02543 
     0.0483636      1.10198 
     0.0483641      1.18386 
     0.0483645      1.27135 
      0.048365      1.36474 
     0.0483655      1.46432 
     0.0483661       1.5862 
     0.0483666       1.7171 
     0.0483672      1.85759 
     0.0483677      2.00821 
     0.0483683       2.1696 
     0.0483689      2.34237 
     0.0483694      2.52719 
       0.04837       2.7247 
     0.0483705      2.93574 
     0.0483711      3.16096 
     0.0483717      3.41157 
     0.0483723      3.70162 
     0.0483729      4.01306 
     0.0483735      4.34712 
     0.0483742       4.7052 
     0.0483748      5.08858 
     0.0483755       5.5463 
     0.0483762      6.03908 
     0.0483769      6.56912 
     0.0483776      7.13845 
     0.0483783       7.7493 
      0.048379      8.40368 
     0.0483797      9.10373 
     0.0483803      9.85123 
      0.048381      10.6484 
     0.0483817      11.4966 
     0.0483827      12.7099 
     0.0483836      14.0197 
     0.0483845      15.4277 
     0.0483854      16.9346 
     0.0483865      18.7466 
     0.0483876      20.8997 
     0.0483888      23.1894 
     0.0483903      26.2185 
     0.0483922       30.557 
     0.0483959      38.8438 
     0.0483972      41.6027 
     0.0483985      44.1851 
     0.0483998      46.5345 
     0.0484011      48.6011 
     0.0484022      50.1177 
     0.0484033      51.3798 
     0.0484044      52.3773 
     0.0484056      53.1069 
     0.0484067      53.5729 
      0.048408      53.7988 
     0.0484082      53.8032 
     0.0484093        53.69 
     0.0484109      53.1993 
     0.0484124      52.3785 
     0.0484139      51.2942 
     0.0484162      49.3144 
     0.0484193      46.3083 
     0.0484248      40.7254 
     0.0484276      38.1492 
     0.0484304      35.7903 
     0.0484332      33.6584 
      0.048436      31.7455 
     0.0484388      30.0345 
     0.0484415      28.5053 
     0.0484443      27.1371 
     0.0484471      25.9105 
     0.0484489      25.1628 
     0.0484527      23.8142 
     0.0484564      22.6348 
     0.0484601      21.5977 
     0.0484638      20.6804 
     0.0484684       19.675 
      0.048473      18.8004 
     0.0484777      18.0336 
     0.0484823      17.3563 
     0.0484877      16.6585 
     0.0484932      16.0464 
     0.0485004      15.3393 
     0.0485076      14.7324 
     0.0485159      14.1376 
     0.0485251      13.5685 
     0.0485344      13.0827 
     0.0485437      12.6634 
     0.0485576      12.1322 
     0.0485715      11.6919 
     0.0485854      11.3218 
     0.0486014      10.9614 
     0.0486174      10.6562 
     0.0486382      10.3221 
     0.0486586      10.0493 
     0.0486874      9.73225 
     0.0487059      9.56006 
      0.048743      9.27173 
     0.0487893        8.989 
     0.0488264      8.80607 
      0.048882      8.58314 
     0.0489562      8.35234 
     0.0490512      8.12987 
      0.049142      7.97161 
     0.0492261      7.87285 
     0.0492696      7.85313 
     0.0493088      7.87674 
     0.0493377      7.94859 
     0.0493552      8.03687 
     0.0493708      8.16763 
     0.0493816      8.30301 
     0.0493902      8.45439 
     0.0493989      8.65996 
     0.0494047      8.83902 
     0.0494105      9.06406 
     0.0494163      9.35062 
     0.0494207      9.61904 
      0.049425       9.9476 
     0.0494283      10.2399 
     0.0494315      10.5846 
     0.0494347      10.9946 
     0.0494379      11.4862 
     0.0494401      11.8699 
     0.0494422      12.3076 
     0.0494446      12.8831 
     0.0494465      13.3802 
     0.0494483      13.9442 
     0.0494501      14.5871 
      0.049452      15.3231 
     0.0494537      16.1273 
     0.0494554      17.0509 
     0.0494572      18.1173 
     0.0494583      18.9212 
     0.0494595       19.811 
     0.0494607       20.798 
     0.0494618      21.8377 
     0.0494628      22.9261 
     0.0494638      24.1275 
     0.0494649      25.4553 
     0.0494659      26.9247 
      0.049467      28.5521 
      0.049468      30.3549 
     0.0494691      32.3517 
       0.04947      34.3051 
     0.0494708      36.1628 
     0.0494716      38.1679 
     0.0494724      40.3279 
     0.0494736      43.8717 
     0.0494749      47.7906 
     0.0494761      52.0826 
     0.0494775      57.4182 
     0.0494789      63.1416 
      0.049483      80.9622 
     0.0494843      86.3384 
     0.0494857      91.0737 
     0.0494866      93.7469 
     0.0494875      95.9521 
     0.0494884      97.6311 
     0.0494892      98.6635 
     0.0494899      99.1703 
     0.0494903      99.2704 
     0.0494911      99.1384 
     0.0494919      98.5388 
     0.0494927      97.4881 
     0.0494935      96.0132 
     0.0494943      94.0206 
     0.0494956      90.3209 
     0.0494968       85.945 
     0.0494985      79.4182 
     0.0495022      64.3159 
     0.0495039      58.1313 
     0.0495051      53.8278 
     0.0495063      49.8507 
     0.0495076      45.8844 
     0.0495086      43.3635 
     0.0495095      41.0312 
     0.0495104      38.8792 
     0.0495113      36.8967 
     0.0495123      35.0728 
     0.0495132      33.3957 
     0.0495141       31.854 
     0.0495153      30.0998 
     0.0495164       28.519 
     0.0495176      27.0923 
     0.0495188      25.8027 
     0.0495199      24.6346 
     0.0495211      23.5746 
     0.0495228       22.161 
     0.0495246      20.9287 
     0.0495263      19.8491 
      0.049528      18.8987 
     0.0495298       18.058 
     0.0495315      17.3111 
     0.0495335      16.5548 
      0.049536      15.7319 
     0.0495385      15.0228 
      0.049541      14.4071 
     0.0495426      14.0407 
      0.049546      13.3962 
     0.0495498      12.7685 
     0.0495537      12.2438 
     0.0495575      11.8003 
     0.0495614      11.4216 
     0.0495666      10.9969 
     0.0495724      10.6038 
     0.0495782      10.2801 
      0.049584      10.0099 
     0.0495927       9.6805 
     0.0496013      9.41886 
      0.049613      9.14517 
     0.0496232      8.95518 
     0.0496385      8.73227 
     0.0496538      8.56179 
     0.0496734      8.39516 
     0.0497031      8.21205 
     0.0497336      8.07807 
     0.0497742      7.94902 
      0.049838      7.81005 
     0.0499308      7.67751 
     0.0500592      7.55697 
     0.0501011      7.52809 
     0.0501079      7.54064 
     0.0501121      7.59405 
     0.0501181      7.72281 
     0.0501198      7.73447 
     0.0501226      7.70492 
     0.0501282      7.57089 
     0.0501325      7.51635 
     0.0501439      7.49651 
     0.0503979      7.36838 
     0.0507253      7.26273 
     0.0509645      7.22921 
     0.0510778      7.24973 
     0.0511345      7.28812 
      0.051173      7.34016 
      0.051203      7.40948 
     0.0512236       7.4835 
     0.0512421      7.58093 
     0.0512585      7.70684 
      0.051273       7.8697 
     0.0512824      8.01662 
     0.0512919      8.21236 
     0.0512979      8.37425 
      0.051304      8.57533 
       0.05131      8.82916 
     0.0513146      9.06582 
      0.051318      9.28057 
     0.0513219      9.56735 
     0.0513258      9.91503 
     0.0513287      10.2265 
     0.0513317      10.5925 
     0.0513342      10.9629 
     0.0513367      11.3951 
     0.0513392      11.9031 
     0.0513411      12.3446 
      0.051343      12.8485 
     0.0513449      13.4263 
     0.0513468      14.0922 
     0.0513486      14.8639 
     0.0513499      15.4473 
     0.0513512      16.0943 
     0.0513524      16.8133 
     0.0513537      17.6136 
     0.0513549      18.5055 
     0.0513562      19.5002 
     0.0513575      20.6097 
     0.0513587      21.8464 
       0.05136      23.2221 
     0.0513612      24.7475 
     0.0513623      26.1683 
     0.0513636       28.085 
      0.051365      30.1789 
     0.0513663      32.4385 
      0.051368      35.6655 
     0.0513718      42.9477 
     0.0513733      45.5635 
     0.0513748      47.8807 
     0.0513758      49.1927 
     0.0513767      50.2746 
     0.0513779      51.2365 
     0.0513791      51.7643 
     0.0513799      51.8615 
     0.0513807      51.7377 
     0.0513816      51.3824 
     0.0513824      50.8036 
     0.0513833      50.0146 
     0.0513843      48.8628 
     0.0513852      47.4866 
     0.0513867      45.0851 
     0.0513882      42.4008 
     0.0513924      34.1806 
     0.0513942      30.9936 
     0.0513955      28.7849 
     0.0513968      26.7529 
     0.0513981      24.9042 
     0.0513994      23.3112 
     0.0514007      21.8748 
     0.0514019      20.5844 
     0.0514032      19.4282 
     0.0514044      18.3932 
     0.0514057      17.4672 
     0.0514069      16.6382 
     0.0514082      15.8953 
     0.0514095      15.2284 
     0.0514107      14.6287 
     0.0514126      13.8382 
     0.0514145      13.1587 
     0.0514164      12.5715 
     0.0514183      12.0616 
     0.0514202      11.6164 
     0.0514221      11.2258 
     0.0514246      10.7759 
     0.0514271      10.3929 
     0.0514303      9.98295 
     0.0514322      9.76881 
     0.0514361      9.40331 
       0.05144      9.10472 
     0.0514439      8.85792 
     0.0514484      8.62025 
      0.051453      8.42497 
      0.051459      8.21455 
     0.0514651      8.04712 
     0.0514744      7.84939 
     0.0514807      7.74571 
     0.0514933      7.58765 
     0.0515097       7.4468 
     0.0515261      7.35033 
     0.0515467      7.26636 
     0.0515673      7.20805 
     0.0516066       7.1363 
     0.0516822      7.06465 
     0.0518047      7.01277 
     0.0519366      6.99349 
     0.0520466      7.01509 
     0.0521081      7.06833 
     0.0521459      7.13959 
      0.052175      7.23658 
     0.0521934      7.33321 
      0.052211       7.4678 
     0.0522242       7.6114 
      0.052233      7.73715 
     0.0522418      7.89648 
     0.0522506      8.10168 
      0.052258      8.32396 
     0.0522641      8.55052 
     0.0522702      8.83119 
     0.0522747      9.08735 
     0.0522793      9.39342 
     0.0522829      9.68018 
     0.0522865      10.0154 
     0.0522901      10.4101 
     0.0522937      10.8783 
     0.0522963      11.2778 
      0.052299      11.7354 
     0.0523016       12.262 
     0.0523043      12.8713 
     0.0523069      13.5799 
     0.0523087      14.1176 
     0.0523104      14.7159 
     0.0523122       15.383 
     0.0523139      16.1286 
     0.0523157      16.9635 
     0.0523175      17.9001 
     0.0523192      18.9522 
      0.052321      20.1346 
     0.0523226      21.3237 
      0.052324        22.49 
     0.0523254      23.7679 
     0.0523268      25.1648 
     0.0523282       26.687 
     0.0523296      28.3385 
      0.052331        30.12 
     0.0523331      33.0258 
      0.052335      35.8711 
     0.0523408      44.8784 
     0.0523427      47.6436 
     0.0523442      49.5274 
     0.0523454      50.9009 
     0.0523467      52.0193 
     0.0523479      52.8476 
     0.0523492       53.359 
     0.0523503      53.5344 
     0.0523515      53.4249 
     0.0523527      53.0133 
     0.0523539      52.3144 
     0.0523551      51.3517 
     0.0523563      50.1554 
     0.0523581      48.0013 
     0.0523599      45.5317 
      0.052366      36.3155 
     0.0523679      33.7062 
     0.0523697      31.2739 
     0.0523711      29.5541 
     0.0523725      27.9546 
     0.0523739      26.4747 
     0.0523753      25.1111 
     0.0523767      23.8582 
     0.0523781      22.7094 
     0.0523796      21.6573 
      0.052381      20.6943 
     0.0523827      19.6044 
     0.0523845      18.6281 
     0.0523862      17.7525 
      0.052388       16.966 
     0.0523898      16.2581 
     0.0523915      15.6196 
     0.0523942      14.7745 
     0.0523968      14.0445 
     0.0523994      13.4105 
     0.0524021       12.857 
     0.0524047      12.3714 
     0.0524073      11.9433 
     0.0524111      11.4133 
     0.0524152      10.9354 
     0.0524192      10.5314 
     0.0524233      10.1868 
     0.0524286      9.80264 
     0.0524336       9.5033 
     0.0524387      9.24982 
     0.0524453      8.96804 
      0.052452      8.73605 
     0.0524608      8.48828 
     0.0524696      8.28977 
     0.0524828      8.05824 
      0.052496      7.88278 
     0.0525136      7.70741 
     0.0525318      7.57303 
     0.0525602       7.4244 
     0.0525985       7.2924 
     0.0526403      7.19803 
     0.0527062      7.10334 
     0.0527986      7.02443 
     0.0529569      6.94765 
     0.0532647      6.86699 
     0.0539686      6.76301 
     0.0544267      6.72666 
     0.0545676      6.74247 
     0.0546513      6.78744 
     0.0547007      6.85322 
     0.0547297       6.9243 
     0.0547491      6.99632 
     0.0547685      7.10162 
     0.0547861      7.24394 
     0.0547993       7.3974 
     0.0548076      7.52461 
     0.0548154       7.6743 
     0.0548233      7.86301 
     0.0548311      8.10472 
     0.0548375      8.35808 
     0.0548426      8.60265 
     0.0548476       8.8994 
     0.0548514      9.16526 
     0.0548552      9.47767 
     0.0548587      9.82023 
     0.0548622      10.2241 
     0.0548649      10.5758 
     0.0548675      10.9778 
     0.0548701      11.4395 
