#ZVView-data-copy:  30-May-2023 21:18:29
#=======================================
#
#name:   56-BA-137(N,INL)56-BA-137-M,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  46
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
      0.002593            0         0.34            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002597            0      0.03721            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002609            0      0.04182            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002615            0      0.04413            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002621            0       0.1984            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002625            0       0.5809            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002627            0        1.191            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002628            0        2.105            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002629            0        4.313            0  # 1998,P.E.Koehler+        ## 13695003             
       0.00263            0        5.684            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002632            0        6.979            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002633            0        5.381            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002634            0        5.077            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002635            0        2.564            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002636            0        1.499            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002637            0         0.89            0  # 1998,P.E.Koehler+        ## 13695003             
       0.00264            0       0.5105            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002643            0       0.2071            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002646            0       0.4367            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002651            0       0.3622            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002655            0       0.4398            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002664            0       0.2149            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002668            0       0.5212            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002672            0       0.5987            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002677            0       0.7528            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002678            0        1.286            0  # 1998,P.E.Koehler+        ## 13695003             
       0.00268            0        1.744            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002681            0        3.039            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002683            0        3.725            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002684            0         4.41            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002686            0        5.401            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002688            0        4.716            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002689            0        3.042            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002692            0        1.672            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002694            0         1.14            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002697            0       0.7606            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002701            0       0.3051            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002706            0        0.231            0  # 1998,P.E.Koehler+        ## 13695003             
       0.00271            0       0.3847            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002715            0       0.3106            0  # 1998,P.E.Koehler+        ## 13695003             
       0.00272            0       0.3885            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002724            0       0.3902            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002729            0       0.3158            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002734            0       0.1656            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002737            0       0.1667            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002742            0       0.3969            0  # 1998,P.E.Koehler+        ## 13695003             
      0.002744            0      0.09316            0  # 1998,P.E.Koehler+        ## 13695003             
