#ZVView-data-copy:  30-May-2023 21:20:45
#=======================================
#
#name:   56-BA-138(N,A)54-XE-135-M,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  22
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
     0.0241994      12.8822 
     0.0241996      12.2624 
     0.0241998      11.6934 
     0.0242002      10.9266 
     0.0242005      10.2517 
     0.0242008      9.65558 
     0.0242011      9.12834 
     0.0242014       8.6603 
     0.0242017      8.24352 
     0.0242021      7.87086 
     0.0242024       7.5365 
     0.0242028      7.14152 
     0.0242032      6.79566 
     0.0242036      6.49084 
     0.0242041      6.22051 
     0.0242045       5.9794 
     0.0242051      5.66339 
     0.0242058      5.37554 
     0.0242066      5.10014 
     0.0242073      4.86561 
     0.0242081      4.66399 
     0.0242088      4.48914 
     0.0242096      4.33641 
     0.0242108      4.13837 
     0.0242119      3.97335 
     0.0242131      3.83422 
     0.0242142      3.71578 
     0.0242158      3.58329 
     0.0242173      3.47604 
     0.0242188      3.38586 
     0.0242208      3.28628 
     0.0242228      3.20495 
     0.0242259      3.10526 
     0.0242291       3.0278 
     0.0242322      2.96737 
     0.0242373      2.89504 
     0.0242424      2.84273 
       0.02425      2.78768 
     0.0242584      2.74661 
     0.0242711      2.70707 
     0.0242903      2.67261 
     0.0243223       2.6435 
     0.0243755      2.62147 
     0.0245192      2.59666 
     0.0255987      2.48062 
     0.0262204      2.39687 
     0.0267385       2.3104 
     0.0271531        2.226 
     0.0275158      2.13695 
     0.0277748      2.06243 
     0.0280339      1.97553 
      0.028267      1.88498 
     0.0284743      1.79154 
     0.0286556      1.69772 
     0.0288111      1.60621 
     0.0289665      1.50246 
     0.0290961       1.4047 
     0.0291997      1.31834 
     0.0292968      1.22921 
      0.029394      1.13177 
     0.0294691       1.0498 
     0.0295417     0.964779 
     0.0296194      0.86679 
     0.0296816     0.783052 
     0.0297437     0.694385 
     0.0298059     0.600915 
     0.0298681     0.503056 
     0.0299406     0.384668 
     0.0300183     0.256489 
     0.0300494     0.206444 
     0.0300753     0.166074 
     0.0300909     0.142742 
     0.0301064     0.120281 
       0.03012       0.1015 
     0.0301297      0.08866 
     0.0301391    0.0767395 
     0.0301472    0.0669399 
     0.0301553    0.0576211 
     0.0301618    0.0505364 
      0.030168    0.0441356 
     0.0301736    0.0385436 
     0.0301782    0.0342879 
     0.0301816    0.0312308 
     0.0301856    0.0277559 
     0.0301897    0.0244655 
     0.0301929    0.0219696 
     0.0301958    0.0198309 
      0.030199     0.017578 
     0.0302016    0.0158722 
     0.0302042    0.0142545 
     0.0302066    0.0128664 
     0.0302088    0.0115986 
     0.0302111    0.0104046 
     0.0302134   0.00928643 
     0.0302154   0.00835341 
     0.0302173   0.00751689 
     0.0302188   0.00692824 
     0.0302203   0.00637334 
     0.0302217   0.00585278 
     0.0302232   0.00536694 
     0.0302246   0.00491649 
     0.0302261   0.00450191 
     0.0302275   0.00412378 
     0.0302285   0.00389221 
     0.0302295    0.0036773 
     0.0302307   0.00343231 
     0.0302319   0.00321403 
     0.0302331   0.00302279 
     0.0302339   0.00291051 
     0.0302347   0.00281051 
     0.0302356   0.00272291 
     0.0302366   0.00263098 
     0.0302375    0.0025651 
     0.0302384   0.00251537 
     0.0302393   0.00248192 
     0.0302402   0.00246493 
     0.0302408   0.00246282 
     0.0302417   0.00247235 
     0.0302425   0.00249657 
     0.0302434   0.00253561 
     0.0302442   0.00258961 
     0.0302451    0.0026587 
     0.0302459   0.00274301 
     0.0302468   0.00284269 
     0.0302476   0.00295786 
     0.0302485   0.00309866 
     0.0302494    0.0032576 
     0.0302504   0.00343486 
     0.0302513   0.00363061 
     0.0302522   0.00384508 
     0.0302531   0.00407839 
      0.030254   0.00433077 
     0.0302549   0.00460238 
     0.0302561   0.00499486 
     0.0302573   0.00542234 
     0.0302585   0.00588535 
     0.0302598   0.00638435 
      0.030261    0.0069199 
     0.0302623   0.00754184 
     0.0302637   0.00823431 
      0.030265   0.00897473 
     0.0302664    0.0097639 
     0.0302678    0.0106023 
     0.0302692    0.0115246 
     0.0302707    0.0125735 
     0.0302722    0.0136863 
     0.0302737    0.0148639 
     0.0302758    0.0165371 
     0.0302774    0.0179619 
     0.0302792    0.0196582 
      0.030281    0.0214555 
     0.0302828    0.0233556 
     0.0302853    0.0260526 
     0.0302872    0.0283381 
     0.0302894    0.0310381 
     0.0302915    0.0338969 
     0.0302937    0.0369178 
     0.0302966    0.0412047 
      0.030299    0.0449876 
     0.0303018    0.0497703 
     0.0303046    0.0548709 
     0.0303075    0.0602983 
     0.0303103    0.0660572 
     0.0303132    0.0721547 
      0.030316    0.0785465 
     0.0303197    0.0876226 
     0.0303235    0.0973675 
     0.0303272     0.107828 
     0.0303313     0.119921 
     0.0303354     0.133199 
     0.0303396     0.147435 
     0.0303437      0.16268 
     0.0303483     0.180563 
     0.0303529     0.200327 
     0.0303576     0.221572 
     0.0303623     0.244406 
     0.0303663     0.265417 
     0.0303705     0.289224 
     0.0303748     0.314496 
     0.0303791     0.341352 
     0.0303834     0.369904 
     0.0303878     0.401173 
     0.0303924     0.436436 
     0.0303971     0.474038 
     0.0304018      0.51411 
     0.0304064     0.556792 
     0.0304111     0.602232 
     0.0304158     0.650592 
     0.0304204     0.702038 
     0.0304251      0.75675 
     0.0304297     0.814919 
      0.030436     0.898209 
     0.0304422     0.988533 
     0.0304484      1.08645 
     0.0304546      1.19259 
     0.0304608      1.30762 
      0.030467      1.43229 
     0.0304733      1.56739 
     0.0304795      1.71382 
     0.0304857      1.87254 
     0.0304919      2.04462 
     0.0304981      2.23122 
     0.0305044      2.43362 
     0.0305106      2.65324 
     0.0305168      2.89162 
      0.030523      3.15048 
     0.0305292      3.43169 
     0.0305354      3.73733 
     0.0305417      4.06971 
     0.0305479      4.43134 
     0.0305541      4.82503 
     0.0305603      5.25387 
     0.0305665       5.7213 
     0.0305727      6.23109 
      0.030579      6.78743 
     0.0305852      7.39494 
     0.0305914      8.05876 
     0.0305976      8.78451 
     0.0306038      9.57844 
     0.0306101      10.4474 
     0.0306163      11.3989 
     0.0306225      12.4412 
     0.0306272      13.2879 
     0.0306318      14.1947 
     0.0306365       15.166 
     0.0306411      16.2063 
     0.0306458      17.3203 
     0.0306505       18.513 
     0.0306536      19.3544 
     0.0306598      21.1549 
      0.030666      23.1229 
     0.0306722      25.2705 
     0.0306784      27.6094 
     0.0306847      30.1496 
     0.0306909       32.899 
     0.0306971      35.8621 
     0.0307033      39.0386 
     0.0307095      42.4231 
     0.0307173       46.934 
     0.0307251      51.6803 
     0.0307499      67.3626 
     0.0307593      72.7742 
     0.0307655      75.9908 
     0.0307717       78.793 
     0.0307779      81.1107 
     0.0307841      82.8731 
     0.0307904      84.0543 
     0.0307974      84.6805 
     0.0307997      84.7256 
     0.0308049      84.5337 
     0.0308102      83.9681 
     0.0308172      82.6875 
     0.0308242      80.8796 
      0.030831      78.7304 
     0.0308411      75.1005 
     0.0308608      67.1662 
     0.0308795       59.664 
     0.0308919      55.0078 
     0.0309044      50.7245 
     0.0309137      47.7734 
      0.030923      45.0443 
     0.0309323      42.5284 
     0.0309417      40.2136 
      0.030951      38.0857 
     0.0309603      36.1305 
     0.0309727      33.7673 
     0.0309852       31.653 
     0.0309976      29.7576 
     0.0310101      28.0548 
     0.0310225      26.5209 
     0.0310349      25.1357 
     0.0310474      23.8812 
     0.0310598       22.742 
     0.0310722      21.7049 
     0.0310909      20.3162 
     0.0311095      19.0999 
     0.0311282      18.0305 
     0.0311468      17.0972 
     0.0311629      16.4061 
     0.0311753      15.9794 
     0.0311805      15.8579 
     0.0311854      15.8094 
     0.0311888      15.8497 
     0.0311914      15.9597 
     0.0311933      16.1251 
     0.0311946      16.3031 
     0.0311959      16.5707 
     0.0311969      16.8751 
     0.0311976      17.1679 
     0.0311983      17.5497 
      0.031199      18.0512 
     0.0311995      18.5134 
        0.0312      19.0393 
     0.0312005      19.6722 
      0.031201      20.4307 
     0.0312015      21.3343 
     0.0312019      22.4018 
     0.0312023      23.3128 
     0.0312027        24.33 
     0.0312029      25.0696 
     0.0312034      26.7009 
     0.0312039      28.5341 
     0.0312044      30.8176 
     0.0312049      33.3151 
     0.0312056      36.8923 
     0.0312067      42.4151 
     0.0312074      45.5289 
     0.0312078      47.6189 
     0.0312082       49.164 
     0.0312086      50.3437 
      0.031209      51.2705 
     0.0312094      51.9058 
     0.0312097      52.2624 
       0.03121      52.3412 
     0.0312103      52.2131 
     0.0312107      51.8359 
     0.0312111      51.1091 
     0.0312115      50.0881 
     0.0312119      48.7528 
     0.0312123      47.0597 
     0.0312129      44.4636 
     0.0312136      40.8687 
     0.0312148      34.3848 
     0.0312154      31.7685 
     0.0312159      29.3247 
     0.0312163      27.7999 
     0.0312166      26.3902 
      0.031217      25.0985 
     0.0312173      24.0134 
     0.0312178      22.6843 
     0.0312183      21.5289 
     0.0312187      20.5336 
     0.0312192      19.6823 
     0.0312197      18.9582 
     0.0312201      18.3633 
     0.0312205       17.857 
     0.0312212       17.235 
     0.0312219      16.7442 
     0.0312223      16.4741 
     0.0312232      16.0378 
     0.0312241      15.7034 
     0.0312255      15.3277 
     0.0312268      15.0489 
      0.031229      14.7171 
     0.0312312      14.4738 
     0.0312343      14.2079 
     0.0312395      13.8932 
     0.0312469      13.5613 
     0.0312583      13.1622 
     0.0312735      12.7218 
     0.0312922      12.2494 
     0.0313172      11.6963 
     0.0313458       11.141 
     0.0313727      10.6807 
     0.0314102      10.1124 
      0.031446      9.64128 
      0.031488      9.15808 
     0.0315389      8.65507 
     0.0315818       8.2881 
     0.0316283      7.93882 
     0.0316756      7.62692 
     0.0317364      7.27629 
     0.0318046      6.93821 
     0.0318724      6.65024 
     0.0319433      6.38963 
     0.0320319      6.11078 
     0.0321205      5.87194 
     0.0322268      5.62867 
     0.0323508      5.39091 
     0.0324748      5.19072 
     0.0326166      4.99816 
     0.0327938       4.7986 
      0.032971      4.63394 
     0.0331731      4.47689 
     0.0333875      4.33847 
     0.0336733      4.18718 
     0.0340068      4.04559 
     0.0343879      3.91575 
     0.0348334      3.79437 
     0.0353827      3.67601 
     0.0360552      3.56204 
     0.0368622      3.45483 
     0.0378037      3.35709 
     0.0386108       3.2955 
     0.0390367      3.28089 
     0.0392833      3.29022 
     0.0394402      3.31414 
     0.0395523      3.35013 
      0.039642      3.40123 
     0.0397092       3.4634 
     0.0397597      3.53287 
     0.0397933      3.59605 
     0.0398241      3.67104 
     0.0398549      3.76922 
     0.0398799      3.87238 
     0.0399043      4.00193 
     0.0399211      4.11376 
     0.0399379      4.24956 
     0.0399536      4.40453 
     0.0399654      4.54397 
     0.0399771      4.70829 
     0.0399889       4.9037 
     0.0400007      5.13846 
     0.0400085      5.32219 
     0.0400164      5.53257 
     0.0400242      5.77496 
      0.040032       6.0561 
     0.0400379       6.2975 
     0.0400438      6.57001 
     0.0400497      6.87916 
     0.0400556      7.23168 
     0.0400615      7.63546 
      0.040067      8.07234 
     0.0400724      8.55984 
      0.040076      8.92589 
     0.0400796      9.32991 
     0.0400832      9.77675 
     0.0400867      10.2719 
     0.0400903       10.823 
     0.0400944      11.5216 
     0.0400977      12.1779 
     0.0401011      12.9125 
     0.0401045      13.7377 
     0.0401078      14.6683 
     0.0401112      15.7225 
     0.0401134      16.5045 
     0.0401157      17.3587 
     0.0401179      18.2936 
     0.0401201      19.3193 
     0.0401224      20.4471 
     0.0401246      21.6901 
     0.0401269      23.0634 
     0.0401289      24.4251 
     0.0401307      25.7476 
     0.0401325      27.1873 
     0.0401343       28.757 
     0.0401361      30.4711 
     0.0401379      32.3453 
     0.0401396      34.3972 
     0.0401414      36.6462 
      0.040143      38.7924 
      0.040145      41.8218 
      0.040147      45.1873 
     0.0401491      48.9247 
     0.0401511      53.0704 
     0.0401531      57.6577 
     0.0401551      62.7154 
     0.0401571      68.2589 
     0.0401592      74.2863 
     0.0401612      80.7664 
     0.0401639      89.9805 
     0.0401685      106.388 
     0.0401703      112.636 
     0.0401722      118.352 
      0.040174      123.266 
     0.0401754      126.267 
     0.0401768       128.57 
     0.0401782      130.096 
     0.0401793      130.727 
       0.04018      130.831 
     0.0401815      130.363 
     0.0401829      128.968 
     0.0401844        126.7 
     0.0401858      123.649 
     0.0401873       119.77 
     0.0401889      115.309 
     0.0401911      107.847 
     0.0401972      86.5223 
     0.0401993      79.4618 
     0.0402013      73.0897 
     0.0402033      67.1785 
     0.0402053      61.7508 
     0.0402073      56.8054 
     0.0402094      52.3223 
     0.0402114      48.2725 
     0.0402134      44.6215 
     0.0402154      41.3335 
     0.0402174      38.3726 
     0.0402195      35.7053 
     0.0402213      33.5549 
      0.040223      31.5916 
     0.0402248      29.7966 
     0.0402266      28.1535 
     0.0402284      26.6471 
     0.0402302      25.2642 
      0.040232      23.9926 
     0.0402338      22.8216 
      0.040236      21.4846 
     0.0402383      20.2732 
     0.0402405       19.173 
     0.0402428      18.1714 
      0.040245      17.2574 
     0.0402473      16.4216 
     0.0402495      15.6556 
     0.0402529      14.6138 
     0.0402563      13.6793 
     0.0402598      12.8521 
     0.0402632      12.1167 
     0.0402667      11.4605 
     0.0402701       10.873 
      0.040274      10.2842 
     0.0402778      9.75858 
     0.0402817      9.28747 
     0.0402856      8.86432 
     0.0402895      8.48314 
     0.0402933      8.13874 
     0.0402991      7.68143 
      0.040305      7.27952 
     0.0403109      6.92633 
     0.0403167      6.61615 
     0.0403226       6.3423 
     0.0403285      6.09935 
     0.0403364      5.81588 
     0.0403442      5.57099 
     0.0403521      5.35799 
     0.0403599      5.17159 
     0.0403717      4.93277 
     0.0403834      4.73332 
     0.0403952      4.56502 
     0.0404087      4.40295 
     0.0404221      4.26686 
     0.0404392      4.12279 
     0.0404555      4.00915 
     0.0404801       3.8701 
     0.0405051      3.75964 
     0.0405303      3.67043 
     0.0405611      3.58387 
     0.0405947      3.50973 
     0.0406452      3.42594 
     0.0406956      3.36422 
     0.0407629      3.30381 
     0.0408525      3.24723 
      0.040987      3.19068 
     0.0411888      3.13688 
     0.0415026      3.08353 
     0.0421527      3.00851 
      0.043991       2.8242 
     0.0448428      2.72268 
     0.0455266      2.62435 
     0.0460674      2.53101 
     0.0465438      2.43184 
     0.0469249      2.33685 
     0.0472583      2.23848 
     0.0475458      2.13831 
     0.0477862      2.04034 
     0.0479784      1.95096 
     0.0481706      1.84861 
     0.0483388      1.74625 
      0.048483      1.64718 
     0.0486032      1.55524 
     0.0487233       1.4529 
     0.0488195      1.36303 
      0.048918      1.26198 
     0.0489972      1.17356 
     0.0490757      1.07905 
     0.0491435     0.991676 
     0.0492174     0.889997 
      0.049299     0.770832 
     0.0493637     0.675271 
     0.0493868     0.644065 
     0.0494022     0.626424 
     0.0494138     0.616687 
     0.0494215      0.61316 
     0.0494253     0.612771 
     0.0494315       0.6149 
     0.0494361     0.619606 
     0.0494394     0.625207 
     0.0494428     0.633906 
     0.0494463     0.646425 
     0.0494489     0.659175 
     0.0494515     0.675773 
     0.0494534     0.691272 
     0.0494554     0.710258 
     0.0494573     0.733662 
     0.0494587     0.754862 
     0.0494601     0.779054 
     0.0494615     0.807188 
     0.0494629     0.840684 
     0.0494642     0.880941 
     0.0494651     0.912442 
     0.0494661     0.948516 
     0.0494669     0.984975 
     0.0494676      1.02081 
     0.0494683      1.06121 
      0.049469      1.10707 
     0.0494697      1.15948 
     0.0494704       1.2199 
     0.0494709      1.27161 
     0.0494714       1.3299 
      0.049472      1.39609 
     0.0494724      1.45356 
     0.0494728      1.52686 
     0.0494733      1.61022 
     0.0494738      1.70556 
     0.0494741      1.78635 
     0.0494744      1.87636 
     0.0494748      1.97698 
     0.0494751      2.08969 
     0.0494755      2.21629 
     0.0494758      2.35868 
     0.0494761      2.49116 
     0.0494764      2.63757 
     0.0494767      2.79955 
      0.049477      2.97873 
     0.0494773      3.17704 
     0.0494776      3.39637 
     0.0494779      3.63889 
     0.0494781      3.90663 
     0.0494784      4.20223 
     0.0494787      4.52775 
      0.049479      4.86095 
     0.0494792      5.17065 
     0.0494795      5.50408 
     0.0494797      5.86231 
       0.04948      6.38083 
     0.0494803      6.94872 
     0.0494806      7.56864 
     0.0494809      8.24288 
     0.0494812      8.97344 
     0.0494815      9.69067 
     0.0494818      10.3814 
     0.0494821       11.493 
     0.0494825      12.6947 
     0.0494829      13.9839 
     0.0494833      15.3562 
     0.0494838       17.196 
     0.0494843      19.3437 
     0.0494852      23.3589 
     0.0494862      27.3411 
     0.0494867      29.3203 
     0.0494871      30.9373 
     0.0494877      32.8015 
      0.049488      33.8793 
     0.0494884      34.8029 
     0.0494888      35.5567 
     0.0494891      36.1269 
     0.0494896      36.5386 
       0.04949      36.6927 
     0.0494904      36.5561 
     0.0494908       36.256 
     0.0494912      35.7154 
     0.0494915      34.9896 
     0.0494919      34.1037 
     0.0494923      33.0603 
     0.0494928        31.24 
     0.0494933      29.6499 
      0.049494      26.8042 
     0.0494956      20.0026 
      0.049496      18.1084 
     0.0494964      16.5467 
     0.0494969      14.6998 
     0.0494973      13.3184 
     0.0494976      12.3431 
     0.0494979       11.493 
     0.0494982      10.6894 
     0.0494984      9.93233 
     0.0494987      9.22183 
      0.049499      8.55677 
     0.0494993      7.93673 
     0.0494995      7.36008 
     0.0494998      6.82561 
     0.0495001      6.30184 
     0.0495004      5.82136 
     0.0495007      5.38149 
      0.049501      4.97997 
     0.0495013      4.61393 
     0.0495016      4.28113 
     0.0495018      3.97888 
     0.0495021      3.70489 
     0.0495024      3.49223 
     0.0495026      3.29692 
     0.0495029       3.1175 
     0.0495031      2.95282 
     0.0495034      2.80153 
     0.0495036      2.66267 
     0.0495039      2.53509 
     0.0495042      2.36283 
     0.0495046      2.21087 
      0.049505       2.0765 
     0.0495053      1.95743 
     0.0495057      1.85158 
     0.0495061      1.75723 
     0.0495065      1.65874 
      0.049507      1.57188 
     0.0495074      1.49483 
     0.0495078      1.42613 
     0.0495083      1.36453 
     0.0495087      1.30901 
     0.0495093      1.24299 
     0.0495099      1.18466 
     0.0495104      1.13274 
     0.0495111      1.08183 
     0.0495118      1.03248 
     0.0495125     0.988564 
     0.0495132      0.94922 
     0.0495142     0.897333 
     0.0495153     0.852467 
     0.0495163     0.813307 
     0.0495175     0.775254 
     0.0495186     0.741938 
     0.0495198     0.712529 
      0.049521     0.686387 
     0.0495227     0.652195 
     0.0495244     0.622882 
     0.0495256     0.605551 
     0.0495278     0.576707 
       0.04953     0.552018 
     0.0495322     0.530594 
     0.0495344     0.511779 
     0.0495376     0.488246 
     0.0495407     0.468007 
     0.0495428     0.455954 
     0.0495471     0.434544 
     0.0495513     0.415922 
     0.0495559     0.397827 
     0.0495606     0.381616 
     0.0495675      0.35989 
     0.0495737      0.34266 
     0.0495812        0.323 
     0.0495927     0.296053 
     0.0496041     0.271207 
     0.0496155     0.247843 
     0.0496307     0.218397 
     0.0496467        0.189 
     0.0496587     0.167951 
     0.0496733     0.143593 
      0.049686     0.123427 
     0.0496965     0.107446 
     0.0497063    0.0933494 
     0.0497144    0.0821258 
     0.0497225    0.0714406 
     0.0497297    0.0624963 
     0.0497354    0.0556889 
     0.0497412    0.0492118 
     0.0497465    0.0435165 
     0.0497516    0.0383754 
     0.0497556    0.0344776 
     0.0497597    0.0307839 
     0.0497634    0.0275826 
     0.0497668    0.0248302 
     0.0497702    0.0222337 
     0.0497735    0.0197982 
     0.0497767    0.0176933 
     0.0497795    0.0158884 
     0.0497817    0.0146186 
     0.0497838    0.0134229 
      0.049786    0.0123031 
      0.049788    0.0113397 
     0.0497899    0.0104802 
     0.0497918   0.00968335 
     0.0497937   0.00895025 
     0.0497956   0.00828222 
     0.0497975   0.00768044 
     0.0497987   0.00731672 
        0.0498   0.00698349 
     0.0498013   0.00668119 
     0.0498025   0.00641026 
     0.0498038   0.00617115 
     0.0498051    0.0059643 
     0.0498063   0.00579016 
     0.0498077   0.00564503 
      0.049809   0.00553281 
     0.0498103   0.00545932 
     0.0498117   0.00542508 
     0.0498124   0.00542284 
     0.0498136   0.00544369 
     0.0498148    0.0054967 
      0.049816   0.00558226 
     0.0498172   0.00570077 
     0.0498184   0.00585265 
     0.0498196   0.00603833 
     0.0498208   0.00625825 
      0.049822    0.0065128 
     0.0498232   0.00680251 
     0.0498244   0.00712775 
     0.0498258   0.00754939 
      0.049827   0.00794556 
     0.0498282   0.00837744 
     0.0498294   0.00884548 
     0.0498305   0.00935015 
     0.0498323    0.0101768 
     0.0498341    0.0110885 
     0.0498359    0.0120867 
     0.0498376    0.0131732 
     0.0498394    0.0143495 
     0.0498412    0.0156175 
     0.0498429    0.0169787 
     0.0498447     0.018435 
     0.0498465    0.0199882 
     0.0498483    0.0216401 
     0.0498506    0.0239995 
      0.049853    0.0265428 
     0.0498549    0.0287731 
      0.049857    0.0312393 
     0.0498597    0.0347529 
     0.0498624    0.0385297 
     0.0498652    0.0428381 
     0.0498678    0.0469002 
     0.0498703    0.0512141 
     0.0498728    0.0557868 
     0.0498754    0.0606259 
     0.0498779    0.0657381 
     0.0498809     0.072245 
      0.049884    0.0791697 
      0.049887    0.0865264 
     0.0498901    0.0943291 
     0.0498931     0.102593 
     0.0498972     0.114355 
     0.0499012     0.127002 
     0.0499053     0.140573 
     0.0499093      0.15511 
     0.0499139     0.172672 
     0.0499174     0.187257 
     0.0499222     0.208021 
     0.0499269     0.230366 
     0.0499306     0.249086 
     0.0499347     0.270731 
     0.0499387     0.293716 
     0.0499428     0.318122 
     0.0499482     0.352982 
     0.0499526     0.383298 
     0.0499576     0.420625 
     0.0499627     0.460638 
     0.0499678     0.503501 
     0.0499728     0.549384 
     0.0499779     0.598465 
      0.049983     0.650939 
      0.049988     0.707007 
     0.0499931     0.766886 
     0.0499982     0.830807 
     0.0500032     0.899018 
      0.050009     0.981841 
     0.0500151      1.07637 
     0.0500211      1.17843 
     0.0500272      1.28861 
     0.0500333       1.4075 
     0.0500394      1.53578 
     0.0500455      1.67417 
     0.0500515      1.82344 
     0.0500576      1.98444 
     0.0500637      2.15807 
     0.0500698      2.34533 
     0.0500759       2.5473 
     0.0500819      2.76512 
      0.050088      3.00006 
     0.0500941      3.25347 
     0.0501002      3.52683 
     0.0501063      3.82172 
     0.0501123      4.13988 
     0.0501184      4.48315 
     0.0501245      4.85355 
     0.0501306      5.25321 
     0.0501367      5.68446 
     0.0501427      6.14979 
     0.0501488      6.65185 
     0.0501549      7.19347 
      0.050161      7.77765 
     0.0501671      8.40754 
     0.0501731      9.08652 
     0.0501792        9.818 
     0.0501853      10.6056 
     0.0501914      11.4529 
     0.0501975      12.3637 
     0.0502035      13.3416 
     0.0502096        14.39 
     0.0502157      15.5122 
     0.0502218      16.7111 
     0.0502279      17.9891 
      0.050236      19.8185 
     0.0502441      21.7922 
     0.0502522      23.9071 
     0.0502603      26.1549 
     0.0502687      28.6225 
     0.0502819       32.663 
     0.0503035      39.4138 
     0.0503157      42.9817 
     0.0503238      45.1436 
     0.0503319      47.0667 
       0.05034      48.7061 
     0.0503481      50.0133 
     0.0503562      50.9751 
     0.0503643      51.5785 
     0.0503724      51.8297 
     0.0503751      51.8381 
     0.0503836      51.6367 
      0.050392      51.1084 
     0.0504047      49.8505 
     0.0504138      48.6586 
     0.0504285      46.3911 
     0.0504805      37.4508 
     0.0504967      34.8653 
     0.0505129      32.4777 
     0.0505292      30.3006 
     0.0505454       28.328 
     0.0505616      26.5494 
     0.0505778      24.9472 
      0.050594      23.5054 
     0.0506102       22.206 
     0.0506264       21.034 
     0.0506427      19.9742 
     0.0506589      19.0143 
     0.0506751      18.1423 
     0.0506913      17.3485 
     0.0507156       16.285 
     0.0507399      15.3521 
     0.0507643      14.5295 
     0.0507886      13.8001 
     0.0508129        13.15 
     0.0508372      12.5678 
     0.0508696      11.8814 
      0.050894      11.4241 
     0.0509183      11.0091 
     0.0509575      10.4144 
     0.0509919      9.95677 
     0.0510257      9.55749 
     0.0510696      9.10013 
     0.0511101      8.72987 
     0.0511507      8.39862 
     0.0512047      8.01184 
     0.0512588      7.67552 
     0.0513128      7.38061 
     0.0513669      7.12005 
     0.0514479      6.78178 
      0.051529       6.4942 
     0.0516101      6.24686 
     0.0516911      6.03192 
     0.0517992      5.78585 
     0.0519073      5.57629 
     0.0520492      5.34443 
     0.0521978      5.14206 
     0.0523752      4.94179 
     0.0525694      4.76051 
     0.0527889      4.59305 
     0.0529916      4.47081 
     0.0530874      4.43576 
     0.0531009      4.43464 
     0.0531437      4.45021 
     0.0531663      4.48681 
     0.0531775      4.52412 
     0.0531889      4.58899 
     0.0531958      4.65155 
     0.0532022      4.73829 
      0.053207       4.8324 
     0.0532111      4.94476 
     0.0532136       5.0346 
     0.0532162      5.14691 
     0.0532187      5.28996 
     0.0532209      5.45432 
     0.0532224       5.5897 
     0.0532239      5.75237 
     0.0532255      5.95051 
     0.0532266      6.12922 
     0.0532277      6.34112 
     0.0532288      6.59554 
     0.0532296      6.79492 
     0.0532303      7.02382 
      0.053231      7.26734 
     0.0532317      7.52356 
     0.0532323        7.817 
      0.053233        8.155 
     0.0532336      8.54646 
     0.0532342      9.00209 
     0.0532347      9.39348 
     0.0532352      9.83417 
     0.0532357      10.3312 
     0.0532361       10.754 
     0.0532365      11.2804 
     0.0532369      11.8646 
     0.0532373      12.5126 
     0.0532377      13.2304 
     0.0532381      14.0242 
     0.0532385      14.9002 
      0.053239      15.8644 
     0.0532393      16.7724 
     0.0532398      18.0242 
     0.0532402      19.3984 
     0.0532407      20.8983 
     0.0532411      22.5257 
     0.0532416      24.2793 
      0.053242      26.1567 
     0.0532426      28.8371 
     0.0532434      32.4324 
     0.0532444      37.6138 
     0.0532457      44.0576 
     0.0532464      47.5046 
     0.0532469      49.8638 
     0.0532475      52.0132 
     0.0532481      53.8433 
     0.0532486      55.2646 
     0.0532491      56.1597 
     0.0532496      56.6584 
       0.05325      56.7641 
     0.0532504      56.6186 
     0.0532509      56.1841 
     0.0532513      55.3779 
     0.0532519      53.9983 
     0.0532525      52.2052 
      0.053253      50.1172 
     0.0532534      48.5891 
     0.0532541      45.2461 
     0.0532552      39.9498 
     0.0532563      33.9422 
     0.0532571      29.9724 
     0.0532577      27.4844 
     0.0532583      25.0278 
     0.0532587      23.2236 
     0.0532592      21.5453 
     0.0532596      19.9937 
     0.0532601      18.5694 
     0.0532605      17.1656 
     0.0532609      16.1807 
     0.0532613      15.2747 
     0.0532617      14.4434 
     0.0532621      13.6825 
     0.0532624      12.9872 
     0.0532628      12.3531 
     0.0532632      11.7755 
     0.0532637      11.1111 
     0.0532641      10.5704 
     0.0532645      10.0866 
      0.053265      9.65316 
     0.0532654      9.26489 
      0.053266      8.80833 
     0.0532666      8.41192 
     0.0532672      8.06646 
     0.0532678      7.76409 
     0.0532684      7.46328 
     0.0532692      7.17192 
       0.05327       6.9211 
     0.0532707      6.70347 
     0.0532718      6.42696 
      0.053273      6.19764 
     0.0532741      6.00497 
     0.0532756      5.79199 
     0.0532771      5.61762 
     0.0532786      5.47277 
     0.0532801      5.35095 
     0.0532824      5.20131 
     0.0532846      5.08166 
      0.053288      4.94225 
     0.0532922      4.81669 
     0.0532967      4.71665 
     0.0533012      4.64206 
     0.0533087      4.55352 
     0.0533163       4.4927 
     0.0533276      4.43105 
     0.0533464      4.36888 
     0.0533765        4.314 
     0.0534247      4.26542 
      0.053539      4.19777 
     0.0537983      4.09124 
     0.0541623      3.97553 
      0.054462       3.9061 
      0.054644      3.88658 
     0.0546547      3.88649 
     0.0547511       3.8962 
     0.0548153      3.91958 
     0.0548635      3.95403 
     0.0548956      3.99071 
     0.0549309       4.0517 
     0.0549588      4.12395 
     0.0549759      4.18423 
      0.054993       4.2623 
