#ZVView-data-copy:  30-May-2023 21:44:51
#=======================================
#
#name:   40-ZR-90(N,2N)40-ZR-89,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  181
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
      0.037738            0       5.5467      0.40019  # 1977,A.R.De+             ## 13736003  #dY:7.2%   
      0.037754            0       6.0893       0.3944  # 1977,A.R.De+             ## 13736003  #dY:6.5%   
       0.03777            0       6.5836      0.39633  # 1977,A.R.De+             ## 13736003  #dY:6.0%   
      0.037787            0       6.2544      0.40535  # 1977,A.R.De+             ## 13736003  #dY:6.5%   
      0.037803            0       6.7966      0.40517  # 1977,A.R.De+             ## 13736003  #dY:6.0%   
      0.037809            0       5.2924      0.20315  # 1977,A.R.De+             ## 13736002  #dY:3.8%   
      0.037819            0       6.8129      0.40532  # 1977,A.R.De+             ## 13736003  #dY:5.9%   
      0.037836            0       6.8736      0.40851  # 1977,A.R.De+             ## 13736003  #dY:5.9%   
      0.037852            0        6.842      0.40289  # 1977,A.R.De+             ## 13736003  #dY:5.9%   
      0.037869            0       6.5729      0.40131  # 1977,A.R.De+             ## 13736003  #dY:6.1%   
      0.037885            0       6.0476      0.40076  # 1977,A.R.De+             ## 13736003  #dY:6.6%   
      0.037901            0       6.4631      0.39923  # 1977,A.R.De+             ## 13736003  #dY:6.2%   
      0.037913            0       5.3766      0.19967  # 1977,A.R.De+             ## 13736002  #dY:3.7%   
      0.037918            0       5.6409      0.39252  # 1977,A.R.De+             ## 13736003  #dY:7.0%   
      0.037934            0       5.6811      0.39732  # 1977,A.R.De+             ## 13736003  #dY:7.0%   
      0.037951            0       6.3166      0.39347  # 1977,A.R.De+             ## 13736003  #dY:6.2%   
      0.037967            0       6.2546      0.39447  # 1977,A.R.De+             ## 13736003  #dY:6.3%   
      0.037984            0       5.8104      0.39322  # 1977,A.R.De+             ## 13736003  #dY:6.8%   
         0.038   0.00040005        8.001       0.7001  # 1959,H.W.Newson+         ## 11452011  #dY:8.8%   
         0.038            0       6.2274      0.39278  # 1977,A.R.De+             ## 13736003  #dY:6.3%   
      0.038017            0       5.5474       0.3938  # 1977,A.R.De+             ## 13736003  #dY:7.1%   
      0.038018            0       5.4387      0.19965  # 1977,A.R.De+             ## 13736002  #dY:3.7%   
      0.038033            0       5.4361      0.39319  # 1977,A.R.De+             ## 13736003  #dY:7.2%   
       0.03805            0        5.541      0.39236  # 1977,A.R.De+             ## 13736003  #dY:7.1%   
      0.038083            0       5.5857      0.22787  # 1977,A.R.De+             ## 13736003  #dY:4.1%   
       0.03809            0        6.239        0.807  # 1968,W.M.Good+           ## 11876002  #dY:12.9%  
      0.038123            0       5.0955      0.19699  # 1977,A.R.De+             ## 13736002  #dY:3.9%   
      0.038133            0       5.5658      0.22407  # 1977,A.R.De+             ## 13736003  #dY:4.0%   
      0.038182            0       5.4754      0.22496  # 1977,A.R.De+             ## 13736003  #dY:4.1%   
      0.038228            0       4.6874      0.19745  # 1977,A.R.De+             ## 13736002  #dY:4.2%   
      0.038232            0       5.8753      0.22661  # 1977,A.R.De+             ## 13736003  #dY:3.9%   
      0.038282            0       5.9721      0.22429  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
      0.038332            0       5.9687      0.22388  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
      0.038334            0       4.9261       0.1985  # 1977,A.R.De+             ## 13736002  #dY:4.0%   
      0.038383            0        5.936      0.22437  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
       0.03842            0        7.162        0.575  # 1968,W.M.Good+           ## 11876002  #dY:8.0%   
      0.038433            0       5.7963      0.22438  # 1977,A.R.De+             ## 13736003  #dY:3.9%   
      0.038441            0       4.9873       0.1968  # 1977,A.R.De+             ## 13736002  #dY:3.9%   
      0.038483            0        5.528      0.22328  # 1977,A.R.De+             ## 13736003  #dY:4.0%   
      0.038534            0       5.9684      0.22211  # 1977,A.R.De+             ## 13736003  #dY:3.7%   
      0.038548            0       5.0373       0.1967  # 1977,A.R.De+             ## 13736002  #dY:3.9%   
      0.038584            0       5.9112      0.22382  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
      0.038635            0        6.026      0.22249  # 1977,A.R.De+             ## 13736003  #dY:3.7%   
       0.03864            0        8.315            0  # 1968,W.M.Good+           ## 11876002             
      0.038655            0        5.274      0.19584  # 1977,A.R.De+             ## 13736002  #dY:3.7%   
      0.038686            0        5.834      0.21884  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
      0.038737            0       5.8839      0.21979  # 1977,A.R.De+             ## 13736003  #dY:3.7%   
      0.038763            0       4.8749      0.19133  # 1977,A.R.De+             ## 13736002  #dY:3.9%   
      0.038788            0       5.5938       0.2181  # 1977,A.R.De+             ## 13736003  #dY:3.9%   
      0.038839            0       6.0146       0.2208  # 1977,A.R.De+             ## 13736003  #dY:3.7%   
       0.03886            0        10.16        0.576  # 1968,W.M.Good+           ## 11876002  #dY:5.7%   
      0.038871            0       4.8394      0.19319  # 1977,A.R.De+             ## 13736002  #dY:4.0%   
       0.03889            0       6.0928      0.21949  # 1977,A.R.De+             ## 13736003  #dY:3.6%   
      0.038941            0       6.0159      0.21833  # 1977,A.R.De+             ## 13736003  #dY:3.6%   
       0.03898            0        9.008            0  # 1968,W.M.Good+           ## 11876002             
       0.03898            0       4.8249      0.19443  # 1977,A.R.De+             ## 13736002  #dY:4.0%   
      0.038993            0       5.3454        0.217  # 1977,A.R.De+             ## 13736003  #dY:4.1%   
         0.039   0.00040005        7.601       0.7001  # 1959,H.W.Newson+         ## 11452011  #dY:9.2%   
      0.039044            0        5.691      0.21841  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
      0.039089            0       5.0388      0.19415  # 1977,A.R.De+             ## 13736002  #dY:3.9%   
      0.039096            0       5.7259      0.21718  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
      0.039147            0       5.5881      0.21621  # 1977,A.R.De+             ## 13736003  #dY:3.9%   
      0.039154            0       4.2451      0.43318  # 1977,A.R.De+             ## 13736002  #dY:10.2%  
      0.039176            0       4.4531      0.43737  # 1977,A.R.De+             ## 13736002  #dY:9.8%   
      0.039198            0       5.1926      0.43295  # 1977,A.R.De+             ## 13736002  #dY:8.3%   
      0.039199            0       5.7167      0.21696  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
        0.0392            0       11.313        0.575  # 1968,W.M.Good+           ## 11876002  #dY:5.1%   
       0.03922            0       4.8749      0.43444  # 1977,A.R.De+             ## 13736002  #dY:8.9%   
      0.039242            0       4.7503      0.43123  # 1977,A.R.De+             ## 13736002  #dY:9.1%   
      0.039251            0       5.8914      0.21516  # 1977,A.R.De+             ## 13736003  #dY:3.7%   
      0.039264            0       5.1805      0.43257  # 1977,A.R.De+             ## 13736002  #dY:8.3%   
      0.039286            0       5.9491      0.44045  # 1977,A.R.De+             ## 13736002  #dY:7.4%   
      0.039303            0       6.2074      0.21642  # 1977,A.R.De+             ## 13736003  #dY:3.5%   
      0.039308            0       4.9637      0.44558  # 1977,A.R.De+             ## 13736002  #dY:9.0%   
       0.03933            0       4.7314      0.43106  # 1977,A.R.De+             ## 13736002  #dY:9.1%   
      0.039353            0       4.6394      0.43671  # 1977,A.R.De+             ## 13736002  #dY:9.4%   
      0.039355            0       6.0755      0.21668  # 1977,A.R.De+             ## 13736003  #dY:3.6%   
      0.039375            0        5.489      0.43663  # 1977,A.R.De+             ## 13736002  #dY:8.0%   
      0.039386            0       4.8571      0.51956  # 1977,A.R.De+             ## 13736003  #dY:10.7%  
      0.039394            0       5.8555      0.52009  # 1977,A.R.De+             ## 13736003  #dY:8.9%   
      0.039397            0       5.5148      0.44371  # 1977,A.R.De+             ## 13736002  #dY:8.0%   
      0.039403            0       5.8869      0.52905  # 1977,A.R.De+             ## 13736003  #dY:9.0%   
      0.039412            0       5.7216      0.53134  # 1977,A.R.De+             ## 13736003  #dY:9.3%   
      0.039419            0        5.639      0.44494  # 1977,A.R.De+             ## 13736002  #dY:7.9%   
      0.039421            0       5.6708      0.53864  # 1977,A.R.De+             ## 13736003  #dY:9.5%   
      0.039429            0       6.5239      0.51664  # 1977,A.R.De+             ## 13736003  #dY:7.9%   
      0.039438            0       5.4792      0.54018  # 1977,A.R.De+             ## 13736003  #dY:9.9%   
      0.039441            0       6.6034       0.4551  # 1977,A.R.De+             ## 13736002  #dY:6.9%   
      0.039447            0       6.7187      0.53492  # 1977,A.R.De+             ## 13736003  #dY:8.0%   
      0.039455            0       6.9206      0.54121  # 1977,A.R.De+             ## 13736003  #dY:7.8%   
      0.039463            0        5.965       0.4529  # 1977,A.R.De+             ## 13736002  #dY:7.6%   
      0.039464            0       7.9066      0.54711  # 1977,A.R.De+             ## 13736003  #dY:6.9%   
      0.039473            0        7.554      0.53652  # 1977,A.R.De+             ## 13736003  #dY:7.1%   
      0.039482            0       8.5845      0.57236  # 1977,A.R.De+             ## 13736003  #dY:6.7%   
      0.039485            0       6.4483      0.45509  # 1977,A.R.De+             ## 13736002  #dY:7.1%   
       0.03949            0       9.2843       0.5793  # 1977,A.R.De+             ## 13736003  #dY:6.2%   
      0.039499            0       10.629      0.58692  # 1977,A.R.De+             ## 13736003  #dY:5.5%   
      0.039508            0       6.0897      0.45539  # 1977,A.R.De+             ## 13736002  #dY:7.5%   
      0.039508            0       9.7006      0.58269  # 1977,A.R.De+             ## 13736003  #dY:6.0%   
      0.039517            0        8.304      0.55359  # 1977,A.R.De+             ## 13736003  #dY:6.7%   
      0.039525            0       5.6669      0.53002  # 1977,A.R.De+             ## 13736003  #dY:9.4%   
       0.03953            0       5.9961      0.43676  # 1977,A.R.De+             ## 13736002  #dY:7.3%   
      0.039534            0       5.5967      0.53154  # 1977,A.R.De+             ## 13736003  #dY:9.5%   
      0.039543            0       5.4871      0.52606  # 1977,A.R.De+             ## 13736003  #dY:9.6%   
      0.039552            0       5.0881      0.43595  # 1977,A.R.De+             ## 13736002  #dY:8.6%   
      0.039552            0       5.4488      0.51901  # 1977,A.R.De+             ## 13736003  #dY:9.5%   
       0.03956            0       5.4892      0.52298  # 1977,A.R.De+             ## 13736003  #dY:9.5%   
      0.039569            0       5.5097      0.52744  # 1977,A.R.De+             ## 13736003  #dY:9.6%   
      0.039574            0       5.0962      0.43316  # 1977,A.R.De+             ## 13736002  #dY:8.5%   
      0.039578            0       6.4723      0.53125  # 1977,A.R.De+             ## 13736003  #dY:8.2%   
      0.039587            0       5.3686      0.52519  # 1977,A.R.De+             ## 13736003  #dY:9.8%   
      0.039595            0       5.8159      0.52569  # 1977,A.R.De+             ## 13736003  #dY:9.0%   
      0.039597            0       4.2226      0.43204  # 1977,A.R.De+             ## 13736002  #dY:10.2%  
      0.039604            0       5.3568      0.52001  # 1977,A.R.De+             ## 13736003  #dY:9.7%   
      0.039613            0       5.5977      0.52847  # 1977,A.R.De+             ## 13736003  #dY:9.4%   
      0.039619            0       4.3653       0.4366  # 1977,A.R.De+             ## 13736002  #dY:10.0%  
      0.039622            0       6.5117      0.52946  # 1977,A.R.De+             ## 13736003  #dY:8.1%   
      0.039631            0        4.836      0.52584  # 1977,A.R.De+             ## 13736003  #dY:10.9%  
      0.039639            0       5.6273      0.52159  # 1977,A.R.De+             ## 13736003  #dY:9.3%   
      0.039641            0       5.7714      0.43509  # 1977,A.R.De+             ## 13736002  #dY:7.5%   
      0.039648            0       5.3777      0.51629  # 1977,A.R.De+             ## 13736003  #dY:9.6%   
      0.039657            0       4.8226      0.51554  # 1977,A.R.De+             ## 13736003  #dY:10.7%  
       0.03966            0       13.619        0.806  # 1968,W.M.Good+           ## 11876002  #dY:5.9%   
      0.039664            0       4.7759      0.43494  # 1977,A.R.De+             ## 13736002  #dY:9.1%   
      0.039666            0       6.0634      0.51561  # 1977,A.R.De+             ## 13736003  #dY:8.5%   
      0.039675            0       4.9179      0.52576  # 1977,A.R.De+             ## 13736003  #dY:10.7%  
      0.039683            0       6.6866      0.52769  # 1977,A.R.De+             ## 13736003  #dY:7.9%   
      0.039692            0       5.3525      0.53643  # 1977,A.R.De+             ## 13736003  #dY:10.0%  
      0.039701            0       5.8982      0.52427  # 1977,A.R.De+             ## 13736003  #dY:8.9%   
      0.039708            0       4.9332      0.24668  # 1977,A.R.De+             ## 13736002  #dY:5.0%   
       0.03971            0       6.0341      0.52187  # 1977,A.R.De+             ## 13736003  #dY:8.6%   
      0.039719            0        5.661      0.51282  # 1977,A.R.De+             ## 13736003  #dY:9.1%   
      0.039727            0       6.0453      0.52316  # 1977,A.R.De+             ## 13736003  #dY:8.7%   
      0.039736            0       5.8652      0.53242  # 1977,A.R.De+             ## 13736003  #dY:9.1%   
      0.039745            0       6.3406      0.52029  # 1977,A.R.De+             ## 13736003  #dY:8.2%   
      0.039754            0       6.4619       0.5286  # 1977,A.R.De+             ## 13736003  #dY:8.2%   
      0.039763            0       5.9345       0.5181  # 1977,A.R.De+             ## 13736003  #dY:8.7%   
      0.039772            0       5.6658      0.53049  # 1977,A.R.De+             ## 13736003  #dY:9.4%   
      0.039776            0       4.9739      0.25212  # 1977,A.R.De+             ## 13736002  #dY:5.1%   
       0.03978            0       5.4719       0.5293  # 1977,A.R.De+             ## 13736003  #dY:9.7%   
      0.039789            0       4.2026      0.52429  # 1977,A.R.De+             ## 13736003  #dY:12.5%  
      0.039798            0       6.4066      0.51496  # 1977,A.R.De+             ## 13736003  #dY:8.0%   
      0.039807            0       6.6383      0.51732  # 1977,A.R.De+             ## 13736003  #dY:7.8%   
      0.039816            0       5.4959      0.53262  # 1977,A.R.De+             ## 13736003  #dY:9.7%   
      0.039825            0        5.592      0.51637  # 1977,A.R.De+             ## 13736003  #dY:9.2%   
      0.039833            0       6.1845      0.51541  # 1977,A.R.De+             ## 13736003  #dY:8.3%   
      0.039842            0       5.7216      0.52153  # 1977,A.R.De+             ## 13736003  #dY:9.1%   
      0.039843            0       5.4556      0.25149  # 1977,A.R.De+             ## 13736002  #dY:4.6%   
      0.039851            0       6.6811      0.52478  # 1977,A.R.De+             ## 13736003  #dY:7.9%   
       0.03986            0       5.7704      0.52602  # 1977,A.R.De+             ## 13736003  #dY:9.1%   
      0.039869            0       6.4426      0.52433  # 1977,A.R.De+             ## 13736003  #dY:8.1%   
       0.03987            0        18.92        0.691  # 1968,W.M.Good+           ## 11876002  #dY:3.7%   
      0.039878            0        5.892        0.531  # 1977,A.R.De+             ## 13736003  #dY:9.0%   
      0.039887            0       5.5857      0.53344  # 1977,A.R.De+             ## 13736003  #dY:9.6%   
       0.03989            0       15.002        0.575  # 1968,W.M.Good+           ## 11876002  #dY:3.8%   
      0.039896            0       6.1338      0.53987  # 1977,A.R.De+             ## 13736003  #dY:8.8%   
      0.039904            0        6.768      0.52541  # 1977,A.R.De+             ## 13736003  #dY:7.8%   
      0.039911            0       5.8755      0.25276  # 1977,A.R.De+             ## 13736002  #dY:4.3%   
      0.039913            0       4.6952      0.51798  # 1977,A.R.De+             ## 13736003  #dY:11.0%  
      0.039922            0       6.6562      0.51767  # 1977,A.R.De+             ## 13736003  #dY:7.8%   
      0.039931            0       5.6986      0.52832  # 1977,A.R.De+             ## 13736003  #dY:9.3%   
       0.03994            0       5.7125      0.51731  # 1977,A.R.De+             ## 13736003  #dY:9.1%   
      0.039949            0       6.6356      0.51028  # 1977,A.R.De+             ## 13736003  #dY:7.7%   
      0.039958            0        4.972      0.51543  # 1977,A.R.De+             ## 13736003  #dY:10.4%  
      0.039967            0       5.9367      0.52406  # 1977,A.R.De+             ## 13736003  #dY:8.8%   
      0.039975            0       6.2189      0.53123  # 1977,A.R.De+             ## 13736003  #dY:8.5%   
      0.039978            0       5.4691      0.25588  # 1977,A.R.De+             ## 13736002  #dY:4.7%   
       0.03998            0       20.878        0.691  # 1968,W.M.Good+           ## 11876002  #dY:3.3%   
      0.039984            0       6.8207      0.52045  # 1977,A.R.De+             ## 13736003  #dY:7.6%   
      0.039993            0       6.7276      0.51811  # 1977,A.R.De+             ## 13736003  #dY:7.7%   
          0.04       0.0005        8.201       0.7001  # 1959,H.W.Newson+         ## 11452011  #dY:8.5%   
      0.040002            0       6.8979      0.52776  # 1977,A.R.De+             ## 13736003  #dY:7.7%   
      0.040011            0       6.9562      0.52789  # 1977,A.R.De+             ## 13736003  #dY:7.6%   
       0.04002            0       6.1987      0.52323  # 1977,A.R.De+             ## 13736003  #dY:8.4%   
      0.040024            0       5.2502      0.44449  # 1977,A.R.De+             ## 13736002  #dY:8.5%   
      0.040029            0       6.1604      0.52266  # 1977,A.R.De+             ## 13736003  #dY:8.5%   
      0.040038            0       5.0641      0.51974  # 1977,A.R.De+             ## 13736003  #dY:10.3%  
      0.040046            0       6.6781      0.44422  # 1977,A.R.De+             ## 13736002  #dY:6.7%   
      0.040047            0       5.8208      0.52618  # 1977,A.R.De+             ## 13736003  #dY:9.0%   
      0.040056            0       6.5929      0.51475  # 1977,A.R.De+             ## 13736003  #dY:7.8%   
      0.040065            0        5.512      0.51377  # 1977,A.R.De+             ## 13736003  #dY:9.3%   
      0.040069            0       6.9228      0.44499  # 1977,A.R.De+             ## 13736002  #dY:6.4%   
      0.040074            0       5.9575      0.52239  # 1977,A.R.De+             ## 13736003  #dY:8.8%   
      0.040083            0       6.6111      0.52613  # 1977,A.R.De+             ## 13736003  #dY:8.0%   
      0.040091            0       6.5026      0.51736  # 1977,A.R.De+             ## 13736003  #dY:8.0%   
      0.040092            0       6.5072       0.4494  # 1977,A.R.De+             ## 13736002  #dY:6.9%   
        0.0401            0       7.0119      0.52337  # 1977,A.R.De+             ## 13736003  #dY:7.5%   
      0.040109            0       7.4729      0.53133  # 1977,A.R.De+             ## 13736003  #dY:7.1%   
      0.040115            0       6.1098       0.4431  # 1977,A.R.De+             ## 13736002  #dY:7.3%   
      0.040118            0       7.4614      0.52971  # 1977,A.R.De+             ## 13736003  #dY:7.1%   
      0.040127            0       6.9422      0.53039  # 1977,A.R.De+             ## 13736003  #dY:7.6%   
      0.040136            0       8.0553      0.53015  # 1977,A.R.De+             ## 13736003  #dY:6.6%   
      0.040137            0       7.6825      0.44531  # 1977,A.R.De+             ## 13736002  #dY:5.8%   
      0.040145            0       6.6306      0.53403  # 1977,A.R.De+             ## 13736003  #dY:8.1%   
      0.040154            0       6.6044      0.54232  # 1977,A.R.De+             ## 13736003  #dY:8.2%   
       0.04016            0       7.7065      0.46227  # 1977,A.R.De+             ## 13736002  #dY:6.0%   
      0.040163            0       7.7342      0.54317  # 1977,A.R.De+             ## 13736003  #dY:7.0%   
      0.040172            0         8.28      0.54696  # 1977,A.R.De+             ## 13736003  #dY:6.6%   
      0.040181            0       7.9523      0.54845  # 1977,A.R.De+             ## 13736003  #dY:6.9%   
      0.040183            0       9.2878      0.46928  # 1977,A.R.De+             ## 13736002  #dY:5.1%   
       0.04019            0        9.171      0.54568  # 1977,A.R.De+             ## 13736003  #dY:6.0%   
      0.040199            0        8.508      0.55226  # 1977,A.R.De+             ## 13736003  #dY:6.5%   
      0.040206            0       10.598      0.49744  # 1977,A.R.De+             ## 13736002  #dY:4.7%   
      0.040208            0       9.1041      0.54572  # 1977,A.R.De+             ## 13736003  #dY:6.0%   
      0.040217            0       9.3424       0.5729  # 1977,A.R.De+             ## 13736003  #dY:6.1%   
      0.040226            0        8.794      0.57645  # 1977,A.R.De+             ## 13736003  #dY:6.6%   
      0.040228            0       12.245      0.51652  # 1977,A.R.De+             ## 13736002  #dY:4.2%   
      0.040235            0       10.236      0.57232  # 1977,A.R.De+             ## 13736003  #dY:5.6%   
      0.040244            0       10.579      0.58504  # 1977,A.R.De+             ## 13736003  #dY:5.5%   
      0.040251            0       15.637      0.57829  # 1977,A.R.De+             ## 13736002  #dY:3.7%   
      0.040253            0       13.326      0.60746  # 1977,A.R.De+             ## 13736003  #dY:4.6%   
      0.040262            0       13.263      0.62078  # 1977,A.R.De+             ## 13736003  #dY:4.7%   
      0.040271            0       15.061      0.64461  # 1977,A.R.De+             ## 13736003  #dY:4.3%   
      0.040274            0       19.607      0.64944  # 1977,A.R.De+             ## 13736002  #dY:3.3%   
       0.04028            0       14.973      0.67107  # 1977,A.R.De+             ## 13736003  #dY:4.5%   
      0.040289            0       18.121      0.71688  # 1977,A.R.De+             ## 13736003  #dY:4.0%   
      0.040297            0       24.355      0.77125  # 1977,A.R.De+             ## 13736002  #dY:3.2%   
      0.040298            0       21.624       0.8028  # 1977,A.R.De+             ## 13736003  #dY:3.7%   
      0.040307            0        26.58      0.96726  # 1977,A.R.De+             ## 13736003  #dY:3.6%   
      0.040316            0       32.024       1.1866  # 1977,A.R.De+             ## 13736003  #dY:3.7%   
       0.04032            0       24.221        0.806  # 1968,W.M.Good+           ## 11876002  #dY:3.3%   
       0.04032            0       27.192      0.84267  # 1977,A.R.De+             ## 13736002  #dY:3.1%   
      0.040325            0        37.87       1.4996  # 1977,A.R.De+             ## 13736003  #dY:4.0%   
      0.040334            0       40.824       1.6204  # 1977,A.R.De+             ## 13736003  #dY:4.0%   
      0.040343            0        24.63      0.77152  # 1977,A.R.De+             ## 13736002  #dY:3.1%   
      0.040343            0       44.347       1.8756  # 1977,A.R.De+             ## 13736003  #dY:4.2%   
      0.040352            0        43.73       1.8942  # 1977,A.R.De+             ## 13736003  #dY:4.3%   
      0.040361            0       38.844       1.5133  # 1977,A.R.De+             ## 13736003  #dY:3.9%   
      0.040366            0       18.792       0.6177  # 1977,A.R.De+             ## 13736002  #dY:3.3%   
       0.04037            0       35.298       1.3408  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
      0.040379            0       28.997        1.049  # 1977,A.R.De+             ## 13736003  #dY:3.6%   
      0.040388            0       24.177      0.89116  # 1977,A.R.De+             ## 13736003  #dY:3.7%   
      0.040389            0        15.62      0.56351  # 1977,A.R.De+             ## 13736002  #dY:3.6%   
      0.040397            0       21.822      0.82321  # 1977,A.R.De+             ## 13736003  #dY:3.8%   
      0.040406            0       17.834      0.70127  # 1977,A.R.De+             ## 13736003  #dY:3.9%   
      0.040412            0       11.485       0.5046  # 1977,A.R.De+             ## 13736002  #dY:4.4%   
      0.040415            0       16.308      0.67203  # 1977,A.R.De+             ## 13736003  #dY:4.1%   
      0.040424            0       13.721      0.61928  # 1977,A.R.De+             ## 13736003  #dY:4.5%   
       0.04043            0       27.678        0.921  # 1968,W.M.Good+           ## 11876002  #dY:3.3%   
      0.040433            0       10.962      0.59253  # 1977,A.R.De+             ## 13736003  #dY:5.4%   
      0.040435            0       9.4051      0.47984  # 1977,A.R.De+             ## 13736002  #dY:5.1%   
      0.040442            0       10.345      0.57463  # 1977,A.R.De+             ## 13736003  #dY:5.6%   
      0.040451            0       9.8507       0.5656  # 1977,A.R.De+             ## 13736003  #dY:5.7%   
      0.040458            0       8.0286      0.46194  # 1977,A.R.De+             ## 13736002  #dY:5.8%   
      0.040461            0       9.0984      0.55835  # 1977,A.R.De+             ## 13736003  #dY:6.1%   
       0.04047            0        8.858       0.5541  # 1977,A.R.De+             ## 13736003  #dY:6.3%   
      0.040479            0         9.45      0.54009  # 1977,A.R.De+             ## 13736003  #dY:5.7%   
      0.040481            0       7.5702      0.44979  # 1977,A.R.De+             ## 13736002  #dY:5.9%   
      0.040488            0       7.5898      0.54358  # 1977,A.R.De+             ## 13736003  #dY:7.2%   
      0.040497            0       7.1044      0.54825  # 1977,A.R.De+             ## 13736003  #dY:7.7%   
        0.0405       0.0005         12.3       0.7001  # 1959,H.W.Newson+         ## 11452011  #dY:5.7%   
      0.040504            0       6.7203      0.45187  # 1977,A.R.De+             ## 13736002  #dY:6.7%   
      0.040529            0       7.7789      0.21562  # 1977,A.R.De+             ## 13736003  #dY:2.8%   
      0.040539            0       6.9827      0.31526  # 1977,A.R.De+             ## 13736002  #dY:4.5%   
      0.040583            0       7.3809      0.21604  # 1977,A.R.De+             ## 13736003  #dY:2.9%   
      0.040585            0       6.7609      0.31471  # 1977,A.R.De+             ## 13736002  #dY:4.7%   
      0.040631            0       6.4442      0.31636  # 1977,A.R.De+             ## 13736002  #dY:4.9%   
      0.040638            0        7.491      0.21598  # 1977,A.R.De+             ## 13736003  #dY:2.9%   
      0.040677            0       6.9307      0.31698  # 1977,A.R.De+             ## 13736002  #dY:4.6%   
      0.040693            0       7.8677      0.21792  # 1977,A.R.De+             ## 13736003  #dY:2.8%   
        0.0407            0        20.19            0  # 1968,W.M.Good+           ## 11876002             
      0.040724            0       7.7824      0.32076  # 1977,A.R.De+             ## 13736002  #dY:4.1%   
      0.040748            0       7.8253      0.21752  # 1977,A.R.De+             ## 13736003  #dY:2.8%   
       0.04077            0        7.316      0.32277  # 1977,A.R.De+             ## 13736002  #dY:4.4%   
       0.04079            0        25.49        0.576  # 1968,W.M.Good+           ## 11876002  #dY:2.3%   
      0.040803            0       8.6734      0.22043  # 1977,A.R.De+             ## 13736003  #dY:2.5%   
      0.040817            0       8.7959      0.33095  # 1977,A.R.De+             ## 13736002  #dY:3.8%   
       0.04083            0        16.85        0.345  # 1968,W.M.Good+           ## 11876002  #dY:2.0%   
       0.04084            0       15.582        0.805  # 1968,W.M.Good+           ## 11876002  #dY:5.2%   
      0.040848            0       9.6061      0.27524  # 1977,A.R.De+             ## 13736003  #dY:2.9%   
      0.040864            0       10.183       0.3414  # 1977,A.R.De+             ## 13736002  #dY:3.4%   
      0.040885            0       10.046       0.2792  # 1977,A.R.De+             ## 13736003  #dY:2.8%   
      0.040911            0       11.045      0.35266  # 1977,A.R.De+             ## 13736002  #dY:3.2%   
      0.040922            0       11.105      0.28801  # 1977,A.R.De+             ## 13736003  #dY:2.6%   
      0.040958            0       13.384      0.36591  # 1977,A.R.De+             ## 13736002  #dY:2.7%   
      0.040959            0       12.436      0.30304  # 1977,A.R.De+             ## 13736003  #dY:2.4%   
      0.040996            0       14.093      0.31235  # 1977,A.R.De+             ## 13736003  #dY:2.2%   
         0.041       0.0005         14.5       0.7001  # 1959,H.W.Newson+         ## 11452011  #dY:4.8%   
      0.041004            0       15.688      0.40097  # 1977,A.R.De+             ## 13736002  #dY:2.6%   
      0.041033            0       16.617      0.33255  # 1977,A.R.De+             ## 13736003  #dY:2.0%   
      0.041052            0       20.234      0.45684  # 1977,A.R.De+             ## 13736002  #dY:2.3%   
       0.04107            0       19.076       0.3653  # 1977,A.R.De+             ## 13736003  #dY:1.9%   
      0.041099            0       24.673      0.53805  # 1977,A.R.De+             ## 13736002  #dY:2.2%   
      0.041107            0       23.609      0.41848  # 1977,A.R.De+             ## 13736003  #dY:1.8%   
      0.041144            0       28.738      0.51208  # 1977,A.R.De+             ## 13736003  #dY:1.8%   
      0.041146            0       32.728      0.70958  # 1977,A.R.De+             ## 13736002  #dY:2.2%   
      0.041181            0       36.015      0.66959  # 1977,A.R.De+             ## 13736003  #dY:1.9%   
       0.04119            0        18.81        0.806  # 1968,W.M.Good+           ## 11876002  #dY:4.3%   
      0.041193            0       42.344       1.0451  # 1977,A.R.De+             ## 13736002  #dY:2.5%   
      0.041219            0       45.513      0.97316  # 1977,A.R.De+             ## 13736003  #dY:2.1%   
       0.04124            0       55.124       1.7477  # 1977,A.R.De+             ## 13736002  #dY:3.2%   
      0.041256            0       59.812       1.7201  # 1977,A.R.De+             ## 13736003  #dY:2.9%   
      0.041288            0       64.357       2.5803  # 1977,A.R.De+             ## 13736002  #dY:4.0%   
        0.0413            0       21.114        0.922  # 1968,W.M.Good+           ## 11876002  #dY:4.4%   
      0.041303            0       68.498       2.0596  # 1977,A.R.De+             ## 13736003  #dY:3.0%   
      0.041335            0       55.017       1.7474  # 1977,A.R.De+             ## 13736002  #dY:3.2%   
