#ZVView-data-copy:  30-May-2023 20:49:41
#=======================================
#
#name:   64-GD-160(N,G)64-GD-161,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  200
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
    0.00174547    0.0135529 
    0.00174564    0.0122091 
    0.00174581    0.0109845 
    0.00174597   0.00982499 
    0.00174614   0.00873168 
    0.00174629    0.0078301 
    0.00174642   0.00701998 
    0.00174656   0.00625781 
    0.00174667   0.00571809 
    0.00174678   0.00513975 
    0.00174688   0.00469036 
    0.00174698   0.00426554 
    0.00174708   0.00386551 
    0.00174716   0.00354251 
    0.00174726   0.00316484 
    0.00174733   0.00292927 
     0.0017474    0.0027068 
    0.00174747   0.00249744 
    0.00174754   0.00230137 
    0.00174761   0.00211862 
    0.00174768   0.00194933 
    0.00174775   0.00178608 
    0.00174782   0.00163787 
    0.00174789   0.00151076 
    0.00174796   0.00140817 
    0.00174802   0.00131681 
    0.00174807    0.0012451 
    0.00174813   0.00118602 
    0.00174818    0.0011349 
    0.00174823   0.00109173 
    0.00174828   0.00105659 
    0.00174832   0.00103764 
    0.00174837   0.00101595 
    0.00174841   0.00100501 
    0.00174846  0.000997876 
    0.00174848  0.000996883 
    0.00174851  0.000998013 
    0.00174856   0.00100624 
    0.00174861   0.00102282 
    0.00174866   0.00104674 
    0.00174871   0.00107787 
    0.00174876   0.00111655 
    0.00174881   0.00116552 
    0.00174886   0.00122295 
    0.00174892   0.00128891 
    0.00174897   0.00136343 
    0.00174902   0.00144656 
    0.00174908   0.00155123 
    0.00174914   0.00167424 
     0.0017492   0.00180982 
    0.00174925   0.00192407 
    0.00174933   0.00210987 
     0.0017494   0.00231309 
    0.00174945   0.00247977 
    0.00174951   0.00265668 
    0.00174959   0.00294144 
    0.00174965   0.00317034 
    0.00174972   0.00344021 
    0.00174979   0.00372653 
    0.00174986    0.0040294 
    0.00174994   0.00438184 
    0.00175002   0.00478953 
     0.0017501   0.00522159 
    0.00175019   0.00567822 
    0.00175028   0.00620089 
    0.00175038   0.00679659 
    0.00175047   0.00742661 
    0.00175057   0.00809129 
    0.00175069    0.0089455 
    0.00175083    0.0100173 
    0.00175096    0.0111623 
     0.0017511    0.0123815 
    0.00175125    0.0137427 
     0.0017514    0.0152589 
    0.00175155    0.0168687 
    0.00175171    0.0185735 
    0.00175189    0.0207127 
    0.00175204    0.0226746 
    0.00175225    0.0254527 
    0.00175246    0.0284198 
    0.00175268    0.0317429 
    0.00175286    0.0347641 
    0.00175311    0.0390459 
    0.00175336    0.0436243 
    0.00175361    0.0485065 
    0.00175383    0.0530344 
    0.00175412    0.0594519 
    0.00175441    0.0663164 
     0.0017547    0.0736405 
    0.00175496    0.0805789 
    0.00175524    0.0885065 
    0.00175553    0.0968959 
    0.00175581     0.105761 
    0.00175618     0.118342 
    0.00175648     0.129132 
    0.00175679     0.140929 
    0.00175711     0.153393 
    0.00175752     0.171088 
    0.00175794     0.190059 
    0.00175831     0.208272 
    0.00175869     0.227606 
    0.00175906     0.248104 
    0.00175943     0.269814 
    0.00175981     0.292783 
    0.00176023      0.31984 
    0.00176066     0.350068 
     0.0017611     0.382242 
    0.00176154     0.416454 
    0.00176197       0.4528 
    0.00176242     0.492266 
    0.00176288     0.536063 
    0.00176335      0.58267 
    0.00176382     0.632234 
    0.00176428     0.684922 
    0.00176475     0.740909 
    0.00176528     0.809167 
    0.00176581       0.8822 
    0.00176634     0.960234 
    0.00176688      1.04355 
    0.00176741      1.13252 
    0.00176794      1.22756 
    0.00176847      1.32912 
    0.00176901      1.43759 
    0.00176954       1.5534 
    0.00177007      1.67702 
    0.00177063      1.81464 
    0.00177122      1.97415 
    0.00177182       2.1458 
    0.00177242      2.33053 
    0.00177302      2.52935 
    0.00177362       2.7434 
    0.00177422      2.97392 
    0.00177482      3.22223 
    0.00177542      3.48982 
    0.00177602       3.7783 
    0.00177661      4.08947 
    0.00177721      4.42529 
    0.00177781      4.78793 
    0.00177841      5.17979 
    0.00177901      5.60354 
    0.00177961      6.06211 
    0.00178021      6.55879 
    0.00178081      7.09724 
    0.00178141      7.68153 
      0.001782       8.3162 
     0.0017826      9.00639 
     0.0017832       9.7578 
     0.0017838       10.577 
     0.0017844      11.4711 
      0.001785      12.4485 
     0.0017856      13.5184 
     0.0017862      14.6917 
    0.00178675      15.8807 
    0.00178728      17.1254 
    0.00178782      18.4825 
    0.00178835      19.9645 
    0.00178888      21.5857 
    0.00178942      23.3859 
    0.00178997      25.4163 
    0.00179052      27.6581 
    0.00179108      30.1383 
    0.00179144      31.9396 
    0.00179181      33.8713 
    0.00179218      35.9451 
    0.00179267      38.9215 
    0.00179315      42.2047 
    0.00179364      45.8356 
    0.00179412      49.8605 
    0.00179445      52.7886 
    0.00179491      57.3857 
    0.00179534      62.0345 
    0.00179577      67.1662 
    0.00179619      72.8445 
    0.00179662      79.1433 
     0.0017969      83.7293 
    0.00179729      90.6016 
    0.00179766      97.8457 
    0.00179804      105.845 
    0.00179841      114.701 
    0.00179878      124.528 
    0.00179903      131.684 
    0.00179928      139.376 
    0.00179953      147.653 
    0.00179978      156.572 
    0.00180002      166.191 
    0.00180027      176.581 
    0.00180052      187.814 
    0.00180077      199.974 
    0.00180102      213.151 
    0.00180131      230.127 
     0.0018016      248.841 
     0.0018019      269.499 
    0.00180219      292.332 
    0.00180248      317.597 
    0.00180276        343.8 
    0.00180302      371.679 
    0.00180329      402.279 
    0.00180356      435.852 
    0.00180382       472.64 
     0.0018041       514.28 
    0.00180439      562.893 
    0.00180468      616.106 
    0.00180498      673.962 
    0.00180527      736.324 
    0.00180556      802.792 
    0.00180603      915.103 
    0.00180668      1076.56 
    0.00180705      1163.46 
     0.0018073      1216.86 
    0.00180756      1263.77 
    0.00180781      1302.56 
    0.00180806      1331.81 
    0.00180832      1350.48 
    0.00180851      1357.16 
    0.00180861      1358.07 
    0.00180883      1353.63 
    0.00180905      1340.91 
    0.00180927      1320.46 
    0.00180949      1293.03 
    0.00180978      1247.21 
    0.00181008      1193.04 
    0.00181052       1101.6 
    0.00181138      911.385 
    0.00181181      822.545 
    0.00181213      760.285 
    0.00181245      702.347 
    0.00181278      646.075 
    0.00181303      607.802 
    0.00181328      572.152 
    0.00181353      539.012 
    0.00181378      508.245 
    0.00181403      479.705 
    0.00181427      453.241 
    0.00181452      428.702 
    0.00181479      404.382 
    0.00181507      380.499 
    0.00181536      358.552 
    0.00181564      338.361 
    0.00181592      319.763 
    0.00181621      302.608 
    0.00181649      286.761 
    0.00181678      272.099 
    0.00181708      257.698 
     0.0018174      243.641 
    0.00181772      230.688 
    0.00181804      218.727 
    0.00181851      202.432 
    0.00181899       187.86 
    0.00181947      174.767 
    0.00182001      161.704 
    0.00182054      149.973 
    0.00182107      139.373 
     0.0018216      129.729 
    0.00182213      120.887 
    0.00182263      113.271 
    0.00182326      104.178 
     0.0018239      95.6407 
    0.00182531      77.2947 
    0.00182577      70.9523 
    0.00182647      60.7696 
    0.00182666      58.2344 
    0.00182681       56.757 
    0.00182692      56.0476 
    0.00182701       55.841 
    0.00182707      55.9538 
    0.00182713      56.3054 
     0.0018272       56.931 
    0.00182726      57.8674 
    0.00182732      59.1523 
    0.00182737      60.6101 
    0.00182742      62.1438 
    0.00182747      63.9421 
    0.00182752      66.0203 
    0.00182756      68.3927 
    0.00182761      71.0719 
    0.00182766      74.0683 
    0.00182771        77.39 
    0.00182777      82.0083 
    0.00182782      86.6107 
    0.00182787      91.6308 
    0.00182795      98.9612 
    0.00182802      106.979 
    0.00182809      116.178 
    0.00182819      129.364 
    0.00182834       149.18 
    0.00182852      175.715 
    0.00182864       191.14 
    0.00182874      202.954 
    0.00182882      211.911 
     0.0018289       218.75 
    0.00182897      223.851 
    0.00182905      228.722 
    0.00182914      231.843 
    0.00182923      232.985 
    0.00182932       232.19 
    0.00182941       229.57 
    0.00182947      226.891 
    0.00182956      221.453 
    0.00182966      214.673 
    0.00182976      205.425 
    0.00182994      188.077 
    0.00183017      165.671 
     0.0018303      153.395 
    0.00183041      143.744 
    0.00183052      134.943 
    0.00183063      127.051 
    0.00183071      121.318 
    0.00183082      115.434 
    0.00183092      110.266 
    0.00183102      105.747 
    0.00183113      101.804 
    0.00183123      98.3604 
    0.00183136      94.4412 
     0.0018315      91.1262 
    0.00183159      89.1881 
    0.00183177       85.825 
    0.00183195      82.9886 
    0.00183219      79.8473 
    0.00183243      77.1672 
    0.00183275      74.0995 
    0.00183306      71.4505 
    0.00183346      68.5368 
    0.00183395      65.4926 
    0.00183443      62.8383 
    0.00183492      60.4808 
    0.00183557      57.6691 
    0.00183639      54.5871 
    0.00183721       51.893 
    0.00183803       49.503 
    0.00183881      47.4493 
    0.00183993      44.8282 
    0.00184104      42.5098 
    0.00184216      40.4398 
    0.00184291      39.1769 
     0.0018444      36.8897 
    0.00184563      35.2085 
    0.00184685      33.6838 
    0.00184849      31.8568 
    0.00185013      30.2268 
    0.00185177       28.765 
    0.00185341      27.4468 
    0.00185505      26.2532 
    0.00185751      24.6603 
    0.00185985      23.3235 
     0.0018622       22.137 
    0.00186458      21.0639 
    0.00186701      20.0786 
    0.00186944       19.191 
    0.00187183       18.399 
      0.001875      17.4575 
    0.00187853      16.5278 
    0.00188243      15.6249 
    0.00188579      14.9296 
    0.00189001      14.1441 
    0.00189457      13.3972 
    0.00189908       12.731 
    0.00190504      11.9472 
    0.00191104      11.2382 
       0.00192       10.276 
    0.00192948      9.28337 
    0.00193392      8.77405 
     0.0019367      8.41345 
    0.00193914      8.05212 
    0.00194123      7.68858 
    0.00194271      7.38544 
    0.00194401      7.07276 
    0.00194488      6.83253 
    0.00194575      6.55896 
    0.00194662      6.24219 
    0.00194727      5.96809 
    0.00194793      5.65402 
    0.00194836      5.41732 
     0.0019488      5.15414 
    0.00194923      4.85955 
    0.00194956      4.61439 
    0.00194988      4.34523 
    0.00195021      4.04878 
    0.00195046      3.80663 
    0.00195075      3.48616 
    0.00195108      3.10768 
    0.00195145      2.66701 
    0.00195158      2.52717 
    0.00195166      2.44368 
    0.00195174       2.3726 
    0.00195181       2.3306 
    0.00195187       2.3015 
    0.00195193      2.28881 
    0.00195194      2.28857 
      0.001952      2.29679 
    0.00195204      2.31611 
    0.00195208      2.34864 
    0.00195212      2.38929 
    0.00195215      2.44291 
    0.00195219      2.51111 
    0.00195223      2.59561 
    0.00195226      2.69835 
     0.0019523      2.82139 
    0.00195234      2.96703 
    0.00195237      3.13762 
     0.0019524      3.26661 
    0.00195242      3.40868 
    0.00195245      3.56477 
    0.00195247      3.73572 
     0.0019525      3.97534 
    0.00195253      4.24241 
    0.00195257      4.53922 
     0.0019526      4.86788 
    0.00195263      5.23103 
    0.00195266      5.63088 
    0.00195269       6.0702 
    0.00195272      6.55148 
    0.00195275      7.07802 
    0.00195278      7.65208 
    0.00195281      8.27695 
    0.00195284      8.95543 
    0.00195288      9.69094 
    0.00195291      10.6323 
    0.00195294      11.3606 
    0.00195296      12.1361 
      0.001953      13.3193 
    0.00195303      14.4492 
    0.00195307       15.664 
    0.00195309      16.6992 
    0.00195312       17.981 
    0.00195315      19.3448 
    0.00195318      20.7933 
    0.00195323         22.9 
    0.00195327      25.2362 
    0.00195331      27.4875 
    0.00195334      29.5351 
    0.00195338      32.4427 
    0.00195343      35.5518 
    0.00195347      38.8657 
    0.00195352      43.1135 
    0.00195357      47.6538 
    0.00195363      53.3122 
    0.00195369      58.4617 
    0.00195376      65.7262 
    0.00195384       74.882 
    0.00195394      86.5818 
    0.00195424      123.602 
    0.00195433      133.236 
     0.0019544      141.518 
    0.00195447      148.448 
    0.00195454      154.393 
     0.0019546      159.365 
    0.00195467      163.839 
    0.00195473      167.079 
     0.0019548      170.056 
    0.00195487        171.9 
    0.00195494      172.703 
    0.00195495      172.726 
    0.00195503      172.072 
    0.00195511      170.164 
    0.00195519      166.734 
    0.00195526      162.887 
    0.00195533      158.235 
     0.0019554       152.88 
    0.00195547      146.933 
    0.00195558      136.853 
    0.00195573      121.751 
    0.00195593       100.28 
    0.00195602      92.0736 
     0.0019561      83.9652 
    0.00195619      76.3753 
    0.00195626      71.0601 
    0.00195632      66.0888 
    0.00195639      61.3201 
    0.00195646      56.6572 
    0.00195653      52.4132 
    0.00195661      48.5748 
    0.00195668       45.122 
    0.00195675      42.0318 
    0.00195681      39.7082 
    0.00195687      37.6031 
    0.00195693      35.6992 
    0.00195699      33.9803 
    0.00195705      32.4299 
    0.00195711      31.0324 
    0.00195719      29.3815 
    0.00195727      27.9436 
    0.00195735      26.6888 
    0.00195744      25.4592 
    0.00195754      24.2843 
    0.00195764      23.2785 
    0.00195774      22.4102 
    0.00195784      21.6538 
    0.00195799       20.685 
    0.00195814        19.87 
     0.0019583      19.1369 
    0.00195841      18.6943 
    0.00195863      17.9211 
    0.00195885      17.2647 
    0.00195914       16.505 
    0.00195939      15.9775 
    0.00195972      15.3751 
    0.00196004      14.8626 
    0.00196037      14.4205 
     0.0019608      13.9165 
    0.00196124      13.4888 
    0.00196189      12.9549 
    0.00196254      12.5172 
    0.00196298      12.2661 
    0.00196385      11.8384 
    0.00196472      11.4859 
    0.00196559      11.1889 
    0.00196689      10.8196 
     0.0019682      10.5168 
    0.00196994      10.1854 
    0.00197159      9.92509 
    0.00197394      9.61789 
    0.00197707      9.28638 
    0.00198012      9.02099 
    0.00198477       8.6857 
     0.0019896      8.39657 
    0.00199552      8.09546 
    0.00200161      7.82708 
    0.00201108       7.4653 
    0.00202122      7.12973 
    0.00203438      6.74622 
    0.00205083      6.32256 
    0.00207056      5.86388 
    0.00210172      5.19795 
    0.00213732      4.45067 
    0.00215744      4.00173 
    0.00216983      3.70405 
    0.00218221      3.38124 
     0.0021915      3.11644 
    0.00219769      2.92556 
    0.00220388      2.72041 
    0.00221008      2.49756 
    0.00221472      2.31608 
    0.00221936      2.11974 
    0.00222246      1.97913 
    0.00222556      1.82953 
    0.00222865      1.66971 
    0.00223175       1.4984 
    0.00223407      1.36147 
    0.00223639      1.21649 
    0.00223862      1.06963 
    0.00224065     0.928587 
    0.00224268       0.7811 
    0.00224481     0.620654 
    0.00224832     0.351017 
    0.00224926     0.280493 
    0.00224994     0.231561 
    0.00225042     0.197867 
    0.00225083     0.170286 
    0.00225119      0.14693 
     0.0022515     0.128288 
    0.00225178     0.111896 
    0.00225202    0.0983058 
    0.00225226    0.0854028 
    0.00225245    0.0756236 
    0.00225263    0.0669319 
    0.00225278    0.0603362 
    0.00225292    0.0540788 
    0.00225303    0.0496207 
    0.00225318    0.0440055 
    0.00225327    0.0404819 
    0.00225337    0.0371424 
    0.00225346    0.0343769 
    0.00225357    0.0310446 
    0.00225364    0.0289677 
    0.00225371    0.0270109 
     0.0022538    0.0247383 
    0.00225389    0.0226662 
    0.00225398    0.0209191 
    0.00225405    0.0195703 
    0.00225412    0.0183628 
    0.00225419    0.0173838 
    0.00225425    0.0165665 
    0.00225431    0.0158669 
    0.00225438    0.0152878 
    0.00225444    0.0148324 
    0.00225448    0.0145992 
    0.00225453     0.014413 
    0.00225458    0.0142939 
    0.00225462    0.0142432 
    0.00225467    0.0142621 
    0.00225472    0.0143785 
    0.00225477    0.0145992 
    0.00225482     0.014885 
    0.00225487    0.0152568 
    0.00225492    0.0156851 
    0.00225496    0.0161919 
    0.00225501    0.0168207 
    0.00225506    0.0176391 
    0.00225512    0.0185778 
    0.00225517    0.0196393 
    0.00225523    0.0208265 
    0.00225528    0.0221418 
    0.00225535    0.0238431 
    0.00225541    0.0257275 
    0.00225548     0.027904 
    0.00225555    0.0305208 
    0.00225562    0.0333985 
    0.00225568    0.0357325 
    0.00225574    0.0385074 
     0.0022558    0.0414778 
    0.00225586    0.0446487 
    0.00225592    0.0483747 
      0.002256    0.0527316 
    0.00225607    0.0574025 
    0.00225614     0.062397 
    0.00225622    0.0681847 
     0.0022563    0.0748711 
    0.00225639    0.0820442 
    0.00225647    0.0897218 
    0.00225656     0.098226 
    0.00225665     0.107638 
    0.00225674     0.117698 
    0.00225683     0.128433 
    0.00225693     0.141052 
    0.00225704     0.155832 
    0.00225715     0.171718 
    0.00225726     0.188765 
    0.00225738      0.20861 
    0.00225747     0.225735 
     0.0022576     0.250172 
    0.00225773     0.276541 
    0.00225786     0.306009 
    0.00225797     0.332154 
    0.00225808     0.359979 
    0.00225819     0.389568 
    0.00225829     0.421015 
     0.0022584     0.454412 
    0.00225854     0.497841 
    0.00225867     0.544509 
     0.0022588     0.594639 
    0.00225893     0.648455 
    0.00225906     0.706211 
    0.00225919     0.766414 
    0.00225932     0.829925 
    0.00225945     0.897826 
    0.00225957      0.97043 
     0.0022597      1.04804 
    0.00225983      1.13428 
    0.00225997      1.23374 
    0.00226012       1.3409 
    0.00226026      1.45637 
     0.0022604      1.58082 
    0.00226054      1.71498 
    0.00226069      1.86355 
    0.00226083      2.02415 
    0.00226098      2.19786 
    0.00226112      2.38586 
    0.00226127      2.58946 
    0.00226141      2.81011 
    0.00226156      3.04945 
     0.0022617      3.30924 
    0.00226185      3.59157 
    0.00226199      3.89866 
    0.00226214      4.23311 
    0.00226228      4.59778 
    0.00226243      4.99596 
    0.00226257      5.43132 
    0.00226272      5.90811 
    0.00226286      6.43107 
    0.00226301      7.00587 
    0.00226315       7.6387 
     0.0022633      8.33697 
     0.0022634      8.84296 
    0.00226349      9.38462 
    0.00226359       9.9651 
    0.00226372      10.8498 
    0.00226385       11.792 
    0.00226399      12.8331 
    0.00226407      13.5889 
    0.00226416      14.3991 
    0.00226425      15.2689 
    0.00226433      16.2038 
    0.00226445      17.6081 
    0.00226453      18.6287 
    0.00226461      19.7244 
    0.00226469      20.9023 
    0.00226477      22.1706 
    0.00226485      23.5382 
    0.00226493      25.0153 
    0.00226501       26.583 
    0.00226509      28.2467 
    0.00226516       30.047 
    0.00226524       31.998 
    0.00226532       34.116 
     0.0022654      36.4188 
    0.00226547      38.9261 
    0.00226555      41.6602 
    0.00226562       44.421 
    0.00226569      47.1772 
    0.00226575      50.1544 
    0.00226582      53.3726 
    0.00226588      56.8541 
    0.00226595      60.6223 
    0.00226601      64.7022 
    0.00226608      69.1209 
    0.00226614       73.761 
    0.00226621      78.6175 
    0.00226627      83.8516 
    0.00226633      89.4906 
    0.00226639      95.5629 
    0.00226645      102.097 
    0.00226652      109.122 
    0.00226658      116.666 
    0.00226664      124.237 
    0.00226672      135.689 
     0.0022668      148.189 
    0.00226688      161.787 
    0.00226696      176.529 
    0.00226704      192.443 
    0.00226714      212.094 
    0.00226723      233.296 
    0.00226732      256.014 
    0.00226741      280.165 
    0.00226754      315.488 
    0.00226767      352.806 
    0.00226806      472.861 
    0.00226819      509.863 
    0.00226832      544.063 
     0.0022684       564.74 
    0.00226852      588.779 
    0.00226863      608.542 
    0.00226871       620.22 
     0.0022688       628.99 
     0.0022689      635.378 
    0.00226899      637.498 
    0.00226906      636.515 
    0.00226916      631.339 
    0.00226925      623.105 
    0.00226934      611.666 
    0.00226943      597.274 
    0.00226952      580.237 
    0.00226963       557.14 
    0.00226977      523.066 
    0.00226995      473.162 
    0.00227028      382.464 
    0.00227045      337.165 
    0.00227057      306.277 
     0.0022707      277.505 
    0.00227079      257.436 
    0.00227088      238.712 
    0.00227096      224.136 
    0.00227104      210.489 
    0.00227111       197.75 
    0.00227119      185.891 
    0.00227127      174.873 
    0.00227135       164.66 
    0.00227142      155.205 
     0.0022715      146.463 
    0.00227159      137.229 
    0.00227168      128.806 
    0.00227177      121.122 
    0.00227186      114.113 
    0.00227195      107.714 
    0.00227203      101.868 
    0.00227212      96.5198 
    0.00227224      89.9638 
    0.00227234       85.286 
    0.00227244      81.0094 
    0.00227253      77.0913 
    0.00227266       72.359 
    0.00227279      68.1171 
    0.00227292      64.2992 
    0.00227304       60.849 
    0.00227317       57.719 
    0.00227332      54.3781 
     0.0022735      50.9375 
    0.00227367      47.8748 
    0.00227384      45.1336 
    0.00227402      42.6678 
    0.00227419      40.4397 
    0.00227437       38.418 
    0.00227454      36.5765 
    0.00227472      34.8039 
    0.00227492      33.1043 
    0.00227511      31.5544 
     0.0022754      29.4715 
    0.00227569      27.6352 
    0.00227598      26.0059 
     0.0022763      24.4266 
    0.00227655        23.32 
    0.00227692      21.8322 
    0.00227729      20.5198 
    0.00227766      19.3543 
    0.00227803      18.3131 
    0.00227833      17.5447 
    0.00227868      16.7168 
    0.00227904      15.9639 
    0.00227957      14.9553 
     0.0022801      14.0688 
    0.00228064       13.284 
    0.00228123      12.5132 
     0.0022817      11.9619 
    0.00228241      11.2235 
    0.00228312      10.5745 
    0.00228382      9.99963 
    0.00228453      9.48681 
     0.0022853      8.98927 
     0.0022861      8.52707 
     0.0022869       8.1122 
    0.00228769      7.73767 
    0.00228849      7.39768 
     0.0022894      7.04532 
    0.00229054      6.65057 
    0.00229167      6.29777 
    0.00229281      5.98001 
    0.00229357      5.78483 
    0.00229508      5.42843 
    0.00229672      5.08663 
    0.00229835      4.78071 
    0.00229998      4.50435 
    0.00230161      4.25137 
    0.00230324      4.01879 
    0.00230569      3.70041 
    0.00230813      3.41147 
    0.00231076      3.12675 
    0.00231338        2.863 
      0.002316      2.61589 
    0.00231863      2.38221 
    0.00232213      2.08696 
    0.00232563      1.80674 
    0.00232912      1.53862 
    0.00233262      1.28101 
    0.00233568      1.06393 
    0.00233822      0.89039 
    0.00234032     0.751745 
    0.00234224     0.629326 
    0.00234382     0.533056 
    0.00234513     0.455903 
    0.00234627     0.391788 
    0.00234732     0.335172 
    0.00234819     0.290079 
    0.00234898     0.251294 
    0.00234964      0.22039 
    0.00235029     0.190891 
    0.00235082     0.168392 
    0.00235137     0.145643 
    0.00235184     0.127659 
     0.0023523     0.110615 
    0.00235271    0.0963986 
    0.00235304    0.0856103 
    0.00235337    0.0753649 
    0.00235367    0.0663915 
    0.00235396    0.0583663 
    0.00235419    0.0522824 
    0.00235442    0.0465075 
    0.00235462    0.0418107 
    0.00235482    0.0371736 
    0.00235503    0.0328044 
    0.00235519    0.0295068 
    0.00235532    0.0269979 
    0.00235548    0.0240267 
    0.00235562    0.0217843 
    0.00235576    0.0194074 
    0.00235591    0.0171876 
    0.00235601    0.0157965 
    0.00235611    0.0144778 
    0.00235623    0.0129322 
    0.00235631    0.0119664 
     0.0023564    0.0110528 
    0.00235647    0.0102757 
    0.00235657   0.00930681 
    0.00235663   0.00870404 
    0.00235673   0.00789877 
    0.00235681   0.00722732 
    0.00235687   0.00681382 
    0.00235695   0.00627105 
    0.00235703   0.00583126 
     0.0023571     0.005438 
    0.00235717   0.00512797 
    0.00235723   0.00487135 
    0.00235729   0.00464803 
    0.00235734   0.00447559 
     0.0023574   0.00433057 
    0.00235746   0.00420928 
    0.00235752   0.00411252 
    0.00235758   0.00405033 
    0.00235763   0.00402596 
    0.00235766    0.0040217 
    0.00235771   0.00403462 
    0.00235776   0.00406594 
     0.0023578   0.00411602 
    0.00235785   0.00419508 
    0.00235791   0.00432479 
    0.00235797   0.00449102 
    0.00235803   0.00467936 
    0.00235809   0.00489159 
    0.00235814   0.00513405 
     0.0023582   0.00543936 
    0.00235826    0.0057826 
    0.00235833     0.006191 
     0.0023584   0.00670303 
    0.00235848   0.00727138 
    0.00235853   0.00771713 
    0.00235859   0.00823058 
    0.00235865   0.00877893 
    0.00235873   0.00966738 
     0.0023588    0.0103982 
    0.00235886    0.0111759 
    0.00235893     0.012001 
    0.00235899    0.0128738 
    0.00235908     0.014033 
    0.00235916    0.0152682 
    0.00235924    0.0165807 
    0.00235932     0.017971 
    0.00235942    0.0197439 
    0.00235952    0.0216318 
    0.00235962    0.0236367 
    0.00235972    0.0257598 
    0.00235983    0.0282858 
    0.00235994    0.0309652 
    0.00236005    0.0338008 
     0.0023602    0.0378699 
    0.00236035    0.0423655 
     0.0023605    0.0471789 
    0.00236066    0.0523172 
    0.00236082    0.0580699 
    0.00236095    0.0632989 
    0.00236114    0.0707089 
    0.00236132    0.0786321 
     0.0023615    0.0870819 
    0.00236167    0.0949199 
    0.00236188     0.106032 
    0.00236209     0.117922 
    0.00236231     0.130615 
    0.00236255     0.145636 
    0.00236279     0.162246 
    0.00236304     0.180017 
    0.00236328     0.198992 
    0.00236351     0.217729 
    0.00236376     0.239551 
    0.00236401      0.26276 
    0.00236426     0.287415 
    0.00236451     0.313568 
    0.00236476      0.34178 
    0.00236502     0.372731 
    0.00236528     0.405553 
    0.00236555     0.440323 
     0.0023659     0.489856 
    0.00236618      0.53222 
    0.00236649     0.582937 
    0.00236681     0.637055 
    0.00236712     0.694746 
    0.00236744     0.756202 
    0.00236775     0.821617 
    0.00236807     0.891211 
    0.00236838       0.9652 
    0.00236869      1.04383 
    0.00236901      1.12734 
    0.00236932      1.21601 
    0.00236967      1.32094 
    0.00237004      1.43881 
    0.00237041      1.56508 
    0.00237078      1.70032 
    0.00237114      1.84513 
    0.00237151      2.00016 
    0.00237188      2.16614 
    0.00237225      2.34383 
    0.00237261      2.53407 
    0.00237298      2.73775 
    0.00237335      2.95585 
    0.00237377      3.22417 
    0.00237419      3.51446 
    0.00237461      3.82865 
    0.00237503      4.16887 
    0.00237545      4.53748 
    0.00237587      4.93706 
    0.00237629      5.37053 
    0.00237671      5.84107 
    0.00237713      6.35232 
    0.00237755      6.90824 
    0.00237797      7.51334 
    0.00237839      8.17266 
    0.00237881      8.89186 
    0.00237923      9.67731 
    0.00237965      10.5363 
    0.00238007      11.4768 
    0.00238045      12.4076 
    0.00238083       13.421 
    0.00238121      14.5258 
    0.00238159      15.7321 
    0.00238197       17.051 
    0.00238235      18.4813 
    0.00238272      20.0412 
     0.0023831      21.7527 
    0.00238347      23.6344 
    0.00238385      25.7072 
    0.00238422      27.9567 
    0.00238457      30.3554 
    0.00238493      33.0023 
    0.00238529      35.9298 
    0.00238552      38.0554 
    0.00238576      40.3348 
      0.002386      42.7816 
    0.00238634      46.5517 
    0.00238656      49.2919 
    0.00238678      52.2327 
    0.00238701      55.3926 
    0.00238723      58.7918 
    0.00238745      62.4532 
    0.00238768       66.402 
    0.00238789      70.3901 
    0.00238818      76.4894 
    0.00238838      80.9256 
    0.00238857      85.6885 
    0.00238877      90.8086 
    0.00238897      96.3184 
    0.00238916      102.255 
    0.00238936      108.658 
    0.00238961      117.649 
    0.00238986      127.593 
    0.00239011      138.612 
    0.00239037      150.843 
    0.00239053      159.748 
     0.0023907      169.312 
    0.00239093      183.645 
    0.00239116      199.491 
    0.00239139      217.024 
    0.00239163      236.433 
    0.00239186      257.923 
    0.00239207      280.193 
    0.00239228      303.836 
    0.00239249       329.69 
     0.0023927      357.898 
    0.00239291       388.57 
    0.00239312      420.634 
    0.00239331      452.634 
    0.00239356      498.446 
    0.00239381      547.591 
    0.00239413       615.12 
     0.0023948      758.106 
    0.00239509      818.696 
    0.00239537      870.967 
    0.00239557      903.489 
    0.00239577      931.056 
    0.00239597       952.89 
    0.00239617      968.368 
    0.00239638      977.509 
    0.00239653      979.037 
     0.0023967      976.156 
    0.00239687      968.202 
    0.00239705      955.453 
    0.00239728       931.68 
    0.00239751      901.235 
    0.00239774      865.442 
    0.00239808      804.764 
    0.00239899      635.041 
    0.00239932      575.659 
    0.00239957      534.038 
    0.00239985      491.101 
    0.00240015      449.894 
    0.00240034      424.608 
    0.00240054       401.01 
    0.00240074      379.027 
    0.00240093      358.575 
    0.00240113      339.562 
    0.00240134      320.679 
    0.00240156      302.107 
    0.00240179      285.024 
    0.00240201        269.3 
    0.00240223      254.814 
    0.00240246      241.455 
    0.00240268      229.121 
    0.00240302      212.339 
     0.0024033      199.754 
    0.00240358      188.291 
    0.00240386      177.827 
    0.00240414      168.253 
    0.00240442      159.474 
