#ZVView-data-copy:  30-May-2023 20:46:33
#=======================================
#
#name:   64-GD-157(N,G)64-GD-158,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  71
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
       2.53e-8            0       264000         4500  # 1958,N.J.Pattenden       ## 21325021  #dY:1.7%   
       0.00775            0         3.81          0.4  # 1974,V.S.Shorin+         ## 40222007  #dY:10.5%  
         0.008            0         2.99            0  # 1970,M.P.Fricke+         ## 10049024             
         0.008       0.0009         2.89         0.17  # 1989,Y.Nakajima+         ## 21925003  #dY:5.9%   
        0.0084            0         3.53         0.36  # 1974,V.S.Shorin+         ## 40222007  #dY:10.2%  
       0.00913            0         3.04         0.31  # 1974,V.S.Shorin+         ## 40222007  #dY:10.2%  
       0.00996            0         2.85         0.28  # 1974,V.S.Shorin+         ## 40222007  #dY:9.8%   
          0.01            0         2.66            0  # 1970,M.P.Fricke+         ## 10049024             
        0.0102       0.0013         2.49         0.15  # 1989,Y.Nakajima+         ## 21925003  #dY:6.0%   
        0.0109            0          2.6         0.26  # 1974,V.S.Shorin+         ## 40222007  #dY:10.0%  
         0.012            0         2.31         0.23  # 1974,V.S.Shorin+         ## 40222007  #dY:10.0%  
         0.013            0         2.17            0  # 1970,M.P.Fricke+         ## 10049024             
        0.0133            0         2.59         0.25  # 1974,V.S.Shorin+         ## 40222007  #dY:9.7%   
       0.01345      0.00195         2.09         0.12  # 1989,Y.Nakajima+         ## 21925003  #dY:5.7%   
        0.0147            0         2.52         0.24  # 1974,V.S.Shorin+         ## 40222007  #dY:9.5%   
         0.015            0         2.13            0  # 1970,M.P.Fricke+         ## 10049024             
        0.0165            0          2.2         0.21  # 1974,V.S.Shorin+         ## 40222007  #dY:9.5%   
         0.018            0          1.9            0  # 1970,M.P.Fricke+         ## 10049024             
        0.0185            0         2.08          0.2  # 1974,V.S.Shorin+         ## 40222007  #dY:9.6%   
       0.01855      0.00315         1.78          0.1  # 1989,Y.Nakajima+         ## 21925003  #dY:5.6%   
        0.0202            0         1.93         0.19  # 1974,V.S.Shorin+         ## 40222007  #dY:9.8%   
        0.0213            0         1.86         0.18  # 1974,V.S.Shorin+         ## 40222007  #dY:9.7%   
        0.0224            0         1.83         0.18  # 1974,V.S.Shorin+         ## 40222007  #dY:9.8%   
        0.0225            0         1.58        0.237  # 1970,M.P.Fricke+         ## 10049024  #dY:15.0%  
        0.0237            0         1.84         0.18  # 1974,V.S.Shorin+         ## 40222007  #dY:9.8%   
         0.025            0         1.73         0.17  # 1974,V.S.Shorin+         ## 40222007  #dY:9.8%   
        0.0265            0         1.65         0.16  # 1974,V.S.Shorin+         ## 40222007  #dY:9.7%   
       0.02725      0.00555          1.6         0.09  # 1989,Y.Nakajima+         ## 21925003  #dY:5.6%   
        0.0281            0          1.6         0.15  # 1974,V.S.Shorin+         ## 40222007  #dY:9.4%   
        0.0298            0         1.51         0.14  # 1974,V.S.Shorin+         ## 40222007  #dY:9.3%   
        0.0318            0         1.41         0.14  # 1974,V.S.Shorin+         ## 40222007  #dY:9.9%   
        0.0339            0         1.37         0.13  # 1974,V.S.Shorin+         ## 40222007  #dY:9.5%   
        0.0362            0         1.35         0.13  # 1974,V.S.Shorin+         ## 40222007  #dY:9.6%   
        0.0388            0         1.26         0.12  # 1974,V.S.Shorin+         ## 40222007  #dY:9.5%   
        0.0417            0         1.23         0.12  # 1974,V.S.Shorin+         ## 40222007  #dY:9.8%   
        0.0433       0.0034         1.25          0.1  # 1989,Y.Nakajima+         ## 21925003  #dY:8.0%   
        0.0449            0         1.18         0.11  # 1974,V.S.Shorin+         ## 40222007  #dY:9.3%   
        0.0485            0         1.09          0.1  # 1974,V.S.Shorin+         ## 40222007  #dY:9.2%   
        0.0525            0         1.04        0.098  # 1974,V.S.Shorin+         ## 40222007  #dY:9.4%   
        0.0528       0.0061         1.12         0.07  # 1989,Y.Nakajima+         ## 21925003  #dY:6.2%   
         0.057            0        0.965        0.091  # 1974,V.S.Shorin+         ## 40222007  #dY:9.4%   
        0.0622            0        0.854         0.08  # 1974,V.S.Shorin+         ## 40222007  #dY:9.4%   
       0.06775      0.00885         0.91         0.06  # 1989,Y.Nakajima+         ## 21925003  #dY:6.6%   
        0.0682            0         0.72         0.07  # 1974,V.S.Shorin+         ## 40222007  #dY:9.7%   
       0.09985      0.00415         0.56         0.06  # 1989,Y.Nakajima+         ## 21925003  #dY:10.7%  
        0.1085       0.0045         0.61         0.04  # 1989,Y.Nakajima+         ## 21925003  #dY:6.6%   
         0.118        0.005         0.56         0.05  # 1989,Y.Nakajima+         ## 21925003  #dY:8.9%   
         0.129        0.006         0.49         0.03  # 1989,Y.Nakajima+         ## 21925003  #dY:6.1%   
         0.177        0.009         0.36         0.03  # 1989,Y.Nakajima+         ## 21925003  #dY:8.3%   
         0.197        0.011         0.35         0.03  # 1989,Y.Nakajima+         ## 21925003  #dY:8.6%   
        0.2215       0.0135         0.35         0.03  # 1989,Y.Nakajima+         ## 21925003  #dY:8.6%   
           0.5         0.04        0.247        0.032  # 1981,J.Voignier+         ## 21619008  #dY:13.0%  
             1        0.035        0.104        0.012  # 1981,J.Voignier+         ## 21619008  #dY:11.5%  
           2.5         0.03        0.035        0.005  # 1981,J.Voignier+         ## 21619008  #dY:14.3%  
//
#-------------------------------------------------------------------------------
#
#name:   64-GD-157(N,G)64-GD-158,,SIG,,AV
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  45
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
        0.0035       0.0005        5.094            0  # 1988,H.Beer+             ## 12964005             
         0.004        0.001        5.063      0.26328  # 1995,K.Wisshak+          ## 22386012  #dY:5.2%   
         0.005        0.001        4.159            0  # 1988,H.Beer+             ## 12964005             
       0.00625      0.00125        3.576     0.092976  # 1995,K.Wisshak+          ## 22386012  #dY:2.6%   
         0.007        0.001        3.264            0  # 1988,H.Beer+             ## 12964005             
       0.00875      0.00125        2.898     0.069552  # 1995,K.Wisshak+          ## 22386012  #dY:2.4%   
         0.009        0.001        2.774            0  # 1988,H.Beer+             ## 12964005             
       0.01125      0.00125        2.319     0.041742  # 1995,K.Wisshak+          ## 22386012  #dY:1.8%   
        0.0125       0.0025        2.175            0  # 1988,H.Beer+             ## 12964005             
       0.01375      0.00125        2.105      0.03368  # 1995,K.Wisshak+          ## 22386012  #dY:1.6%   
        0.0175       0.0025        1.889            0  # 1988,H.Beer+             ## 12964005             
        0.0175       0.0025        1.893      0.01893  # 1995,K.Wisshak+          ## 22386012  #dY:1.0%   
          0.02        0.005        2.216          0.1  # 2007,W.C.Chung+          ## 22932010  #dY:4.5%   
        0.0225       0.0025        1.618     0.014562  # 1995,K.Wisshak+          ## 22386012  #dY:0.9%   
         0.025        0.005        1.532            0  # 1988,H.Beer+             ## 12964005             
        0.0275       0.0025         1.49      0.01043  # 1995,K.Wisshak+          ## 22386012  #dY:0.7%   
          0.03        0.005        1.661        0.071  # 2007,W.C.Chung+          ## 22932010  #dY:4.3%   
         0.035        0.005        1.272            0  # 1988,H.Beer+             ## 12964005             
         0.035        0.005         1.29      0.00774  # 1995,K.Wisshak+          ## 22386012  #dY:0.6%   
          0.04        0.005         1.44        0.062  # 2007,W.C.Chung+          ## 22932010  #dY:4.3%   
         0.045        0.005        1.175      0.00705  # 1995,K.Wisshak+          ## 22386012  #dY:0.6%   
          0.05         0.01        1.078            0  # 1988,H.Beer+             ## 12964005             
          0.05        0.005        1.275        0.056  # 2007,W.C.Chung+          ## 22932010  #dY:4.4%   
         0.055        0.005        1.009     0.006054  # 1995,K.Wisshak+          ## 22386012  #dY:0.6%   
          0.06        0.005         1.04        0.047  # 2007,W.C.Chung+          ## 22932010  #dY:4.5%   
          0.07         0.01        0.797            0  # 1988,H.Beer+             ## 12964005             
          0.07         0.01       0.7729    0.0038645  # 1995,K.Wisshak+          ## 22386012  #dY:0.5%   
        0.0815       0.0165        0.885         0.04  # 2007,W.C.Chung+          ## 22932010  #dY:4.5%   
          0.09         0.01        0.626            0  # 1988,H.Beer+             ## 12964005             
          0.09         0.01       0.5907    0.0029535  # 1995,K.Wisshak+          ## 22386012  #dY:0.5%   
          0.11         0.01       0.5309    0.0031854  # 1995,K.Wisshak+          ## 22386012  #dY:0.6%   
         0.125        0.025        0.508            0  # 1988,H.Beer+             ## 12964005             
         0.135        0.015       0.4417    0.0039753  # 1995,K.Wisshak+          ## 22386012  #dY:0.9%   
        0.1625       0.0125       0.3806     0.003806  # 1995,K.Wisshak+          ## 22386012  #dY:1.0%   
         0.175        0.025        0.391            0  # 1988,H.Beer+             ## 12964005             
        0.1875       0.0125       0.3409     0.003409  # 1995,K.Wisshak+          ## 22386012  #dY:1.0%   
        0.2125       0.0125       0.3305     0.004627  # 1995,K.Wisshak+          ## 22386012  #dY:1.4%   
          0.25         0.05        0.331       0.0009  # 1988,H.Beer+             ## 12964005  #dY:0.3%   
          0.35         0.05        0.251       0.0009  # 1988,H.Beer+             ## 12964005  #dY:0.4%   
          0.45         0.05        0.221       0.0009  # 1988,H.Beer+             ## 12964005  #dY:0.4%   
          0.55         0.05        0.197        0.001  # 1988,H.Beer+             ## 12964005  #dY:0.5%   
          0.65         0.05        0.175        0.001  # 1988,H.Beer+             ## 12964005  #dY:0.6%   
          0.75         0.05        0.154        0.001  # 1988,H.Beer+             ## 12964005  #dY:0.6%   
          0.85         0.05        0.139        0.001  # 1988,H.Beer+             ## 12964005  #dY:0.7%   
          0.95         0.05         0.13       0.0012  # 1988,H.Beer+             ## 12964005  #dY:0.9%   
//
#-------------------------------------------------------------------------------
#
#name:   64-GD-157(N,P)63-EU-157,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  5
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
          13.5          0.2       0.0031       0.0002  # 2010,Junhua Luo+         ## 32680006  #dY:6.5%   
          14.1          0.2       0.0042       0.0002  # 2010,Junhua Luo+         ## 32680006  #dY:4.8%   
          14.5            0       0.0113     0.001695  # 1959,R.F.Coleman+        ## 21440020  #dY:15.0%  
          14.7          0.3       0.0054       0.0011  # 1976,S.M.Qaim            ## 20716009  #dY:20.4%  
          14.8          0.2       0.0051       0.0002  # 2010,Junhua Luo+         ## 32680006  #dY:3.9%   
//
#-------------------------------------------------------------------------------
#
#name:   JEFF-3.3: GD-157(N,EL)GD-157-L0
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  2
#ldata:  5337
#data...
#            X            Y
#          MeV        barns
         1e-11      6200.61 
   1.10304e-11      5916.07 
   1.21669e-11      5645.75 
   1.35153e-11      5371.08 
   1.50122e-11      5111.35 
   1.66759e-11      4865.57 
   1.85229e-11      4633.31 
   2.05756e-11      4413.69 
   2.28546e-11      4206.31 
   2.53873e-11      4010.39 
   2.81993e-11      3825.58 
   3.13243e-11      3651.16 
   3.47938e-11      3486.83 
   3.86497e-11      3331.94 
   4.29306e-11      3186.21 
   4.76881e-11      3049.08 
   5.29701e-11      2920.28 
   5.88402e-11       2799.3 
   6.58186e-11      2678.58 
   7.36246e-11      2566.01 
   8.23564e-11      2461.18 
   9.21237e-11      2363.73 
    1.0305e-10      2273.28 
   1.15272e-10       2189.5 
   1.29845e-10      2107.43 
    1.4627e-10      2032.08 
   1.64763e-10      1963.15 
   1.86904e-10       1896.7 
    2.1202e-10      1836.57 
   2.42208e-10      1779.52 
   2.78632e-10      1726.08 
   3.20534e-10      1678.89 
    3.7132e-10       1635.5 
   4.33187e-10      1596.18 
   5.12492e-10      1559.72 
   6.10592e-10      1528.05 
   7.37698e-10      1500.21 
   9.10213e-10      1475.96 
    1.14695e-9      1456.28 
    1.48625e-9      1441.72 
    2.00871e-9      1433.57 
    2.27864e-9      1432.77 
    3.32622e-9      1439.52 
    5.39322e-9      1469.67 
    1.41796e-8      1624.79 
     1.8504e-8      1689.81 
    2.23571e-8      1735.02 
    2.52419e-8      1759.64 
       2.53e-8      1760.05 
    2.86998e-8      1777.38 
    3.14368e-8      1781.61 
    3.48504e-8      1774.64 
    3.81739e-8      1755.07 
    4.15214e-8      1723.07 
    4.51625e-8      1675.42 
     4.9467e-8      1605.28 
    5.45639e-8      1509.04 
    6.41041e-8      1311.43 
     7.2209e-8      1144.55 
    7.79948e-8      1032.87 
    8.30681e-8      941.953 
     8.7856e-8      862.759 
    9.22735e-8      795.688 
    9.62343e-8       740.66 
    1.00365e-7      688.377 
    1.04673e-7       638.93 
    1.09166e-7      592.143 
    1.13852e-7      547.872 
    1.17908e-7      512.888 
    1.22113e-7      479.559 
    1.26463e-7      447.958 
    1.30974e-7      417.967 
    1.35639e-7      389.632 
    1.40477e-7      362.848 
    1.45481e-7      337.715 
     1.5067e-7      314.251 
    1.56037e-7      292.566 
    1.61603e-7      272.481 
    1.67359e-7      253.838 
    1.73329e-7      236.413 
    1.79503e-7      220.156 
    1.85905e-7      204.948 
    1.92527e-7      190.765 
    1.99395e-7      177.504 
    2.06497e-7      165.143 
    2.13863e-7      153.587 
     2.2148e-7      142.814 
     2.2938e-7      132.742 
    2.37551e-7      123.365 
    2.44301e-7      116.354 
    2.51243e-7      109.804 
    2.58382e-7      103.709 
    2.67598e-7      96.6451 
     2.7713e-7      90.1153 
    2.87015e-7       84.039 
    2.97239e-7      78.3952 
    3.07841e-7      73.1385 
    3.18806e-7      68.2561 
    3.30178e-7       63.708 
    3.41939e-7      59.4824 
    3.54135e-7      55.5452 
     3.6675e-7      51.8885 
    3.79831e-7       48.482 
    3.93361e-7      45.3105 
    4.07392e-7      42.3492 
    4.21903e-7      39.5934 
    4.36952e-7      37.0214 
    4.52516e-7      34.6267 
    4.68657e-7      32.3902 
     4.8535e-7      30.3067 
    5.02663e-7       28.364 
    5.20567e-7      26.5721 
    5.39136e-7      24.9174 
     5.5834e-7       23.382 
    5.78255e-7      21.9498 
    5.98852e-7      20.6173 
    6.20213e-7       19.374 
    6.42305e-7      18.2171 
    6.65216e-7      17.1376 
     6.8891e-7      16.1331 
    7.13484e-7      15.1961 
    7.38898e-7      14.3251 
    7.65254e-7      13.5123 
    7.92512e-7      12.7542 
    8.20781e-7      12.0478 
    8.50016e-7      11.3914 
    8.80336e-7      10.7805 
    9.11693e-7      10.2134 
    9.44213e-7       9.6836 
    9.77845e-7      9.19167 
    1.01982e-6      8.64681 
    1.06359e-6      8.14657 
     1.1249e-6      7.51046 
    1.17318e-6      7.06613 
    1.22354e-6      6.65619 
    1.27606e-6      6.27801 
    1.33084e-6      5.92919 
    1.38796e-6      5.60748 
    1.44754e-6      5.31077 
    1.50967e-6      5.03704 
    1.57448e-6      4.78484 
    1.65364e-6      4.51566 
    1.73671e-6       4.2698 
    1.82403e-6      4.04489 
    1.97008e-6      3.70008 
    2.08364e-6      3.46141 
    2.23482e-6      3.17512 
    2.44795e-6        2.784 
    2.60718e-6      2.46648 
    2.62836e-6      2.43318 
    2.64783e-6      2.41571 
     2.6527e-6      2.41463 
     2.6673e-6      2.42353 
    2.67635e-6      2.44146 
     2.6846e-6      2.46933 
    2.69358e-6      2.51635 
    2.70089e-6      2.57116 
    2.70819e-6      2.64517 
    2.71305e-6      2.70759 
    2.71792e-6      2.78244 
    2.72279e-6      2.87164 
    2.72766e-6      2.97728 
    2.73204e-6      3.08824 
    2.73642e-6      3.21599 
     2.7408e-6       3.3622 
    2.74518e-6      3.52851 
    2.75004e-6      3.73865 
    2.75491e-6      3.97712 
    2.75978e-6      4.24509 
    2.76465e-6      4.54303 
    2.76903e-6      4.83644 
    2.77341e-6       5.1527 
    2.77998e-6      5.66557 
    2.78679e-6      6.23628 
     2.8031e-6      7.65774 
     2.8104e-6      8.25676 
    2.81527e-6      8.62116 
    2.82013e-6      8.94764 
    2.82558e-6      9.25915 
    2.83026e-6      9.47457 
    2.83522e-6        9.647 
    2.84033e-6      9.76145 
    2.84544e-6      9.81189 
    2.84727e-6      9.81475 
    2.85274e-6      9.77774 
    2.85822e-6      9.67743 
    2.86491e-6       9.4807 
    2.87221e-6      9.19213 
    2.87951e-6      8.84917 
    2.90385e-6      7.57728 
    2.91358e-6      7.09905 
    2.92283e-6      6.68682 
    2.93159e-6      6.33859 
    2.94084e-6      6.01541 
    2.95057e-6      5.72085 
    2.96031e-6      5.46749 
    2.97004e-6       5.2491 
    2.97978e-6      5.05979 
    2.98951e-6      4.89443 
    3.00411e-6      4.68223 
    3.01385e-6      4.55997 
    3.02845e-6      4.39937 
    3.04305e-6      4.26081 
    3.06452e-6      4.08797 
    3.08598e-6      3.94311 
    3.10775e-6       3.8177 
    3.14056e-6      3.65922 
    3.17367e-6      3.52808 
    3.20726e-6      3.41991 
    3.24115e-6      3.33091 
    3.28688e-6      3.23168 
    3.33325e-6      3.14702 
    3.40395e-6       3.0394 
    3.47633e-6      2.94834 
    3.57511e-6       2.8455 
    3.70245e-6      2.73758 
    3.83452e-6      2.64567 
    3.99911e-6      2.55043 
    4.19999e-6      2.45464 
    4.44207e-6      2.36013 
     4.6981e-6      2.27805 
    5.00394e-6      2.19712 
    5.36703e-6      2.11885 
    5.79678e-6      2.04422 
    6.26125e-6      1.97925 
    7.15239e-6      1.87606 
    7.94501e-6      1.79999 
    9.13981e-6      1.70304 
     1.0368e-5      1.61055 
    1.17613e-5      1.55097 
    1.20478e-5      1.53838 
    1.21328e-5      1.53772 
    1.28321e-5      1.54194 
     1.2922e-5      1.54586 
    1.34767e-5      1.59795 
     1.3715e-5       1.6271 
    1.38596e-5      1.65887 
    1.40551e-5      1.71123 
    1.41543e-5      1.74432 
    1.43037e-5      1.81029 
    1.44545e-5      1.88743 
     1.4531e-5      1.93321 
    1.46075e-5      1.98917 
    1.47101e-5      2.07959 
    1.48135e-5      2.18175 
    1.48915e-5      2.26687 
    1.49701e-5      2.36584 
    1.50225e-5      2.44286 
    1.51016e-5      2.57677 
    1.51547e-5      2.67947 
    1.52079e-5      2.79481 
    1.52611e-5      2.92457 
    1.53127e-5      3.06528 
    1.53629e-5      3.21806 
     1.5413e-5      3.39102 
    1.54631e-5      3.58734 
     1.5512e-5      3.80264 
    1.55596e-5      4.03804 
    1.55953e-5      4.23504 
     1.5631e-5      4.45361 
    1.56668e-5      4.69763 
    1.56987e-5      4.94081 
    1.57288e-5      5.19411 
    1.57588e-5      5.47442 
    1.57889e-5      5.78576 
     1.5819e-5      6.13314 
     1.5839e-5      6.38779 
    1.58691e-5      6.80997 
    1.58917e-5      7.16314 
    1.59142e-5      7.55289 
    1.59368e-5      7.98501 
    1.59593e-5      8.46641 
    1.59811e-5      8.98604 
    1.60029e-5      9.56644 
    1.60245e-5      10.2056 
    1.60455e-5      10.8943 
    1.60746e-5      11.9368 
    1.61237e-5      13.7792 
    1.61438e-5      14.4651 
    1.61618e-5       15.004 
    1.61819e-5      15.4961 
    1.61999e-5      15.8462 
    1.62455e-5       16.579 
     1.6259e-5      16.8647 
    1.62721e-5      17.2253 
    1.62841e-5      17.6597 
    1.62946e-5      18.1381 
    1.63032e-5      18.6029 
    1.63132e-5      19.2481 
    1.63232e-5      20.0092 
    1.63332e-5      20.8951 
    1.63422e-5      21.8061 
    1.63503e-5      22.7113 
    1.63593e-5      23.8426 
    1.63693e-5       25.248 
    1.63793e-5      26.8201 
    1.63894e-5      28.5722 
    1.63994e-5      30.5211 
    1.64094e-5      32.6876 
    1.64194e-5      35.0981 
    1.64269e-5      37.0858 
    1.64345e-5      39.2463 
     1.6442e-5      41.5998 
    1.64495e-5      44.1698 
     1.6457e-5      46.9843 
    1.64645e-5      50.0758 
    1.64722e-5      53.5722 
    1.64799e-5       57.448 
    1.64877e-5      61.7592 
    1.64954e-5      66.5712 
    1.65031e-5      71.9595 
    1.65087e-5      76.3029 
    1.65148e-5       81.464 
    1.65209e-5       87.139 
     1.6527e-5      93.3864 
    1.65331e-5       100.27 
    1.65392e-5      107.861 
    1.65453e-5      116.232 
    1.65514e-5      125.463 
    1.65566e-5      134.043 
     1.6563e-5      145.648 
    1.65694e-5      158.476 
    1.65758e-5      172.633 
    1.65822e-5      188.224 
    1.65886e-5      205.349 
    1.65947e-5      223.078 
    1.66007e-5      242.345 
     1.6607e-5      264.018 
    1.66137e-5      289.212 
    1.66205e-5      316.488 
    1.66272e-5      345.857 
     1.6634e-5      377.292 
    1.66407e-5      410.721 
    1.66497e-5      458.188 
    1.66586e-5      508.564 
    1.66721e-5      588.231 
    1.66991e-5      751.305 
     1.6708e-5      802.673 
     1.6717e-5      850.448 
     1.6726e-5      893.348 
    1.67345e-5      928.484 
    1.67426e-5      955.853 
    1.67511e-5      977.739 
    1.67579e-5      989.537 
    1.67646e-5      996.265 
      1.677e-5      997.915 
    1.67776e-5       994.54 
    1.67844e-5      986.065 
    1.67922e-5      969.881 
     1.6799e-5      950.897 
    1.68068e-5      923.255 
    1.68158e-5      885.222 
    1.68243e-5      843.703 
    1.68365e-5       777.78 
    1.68499e-5      698.461 
    1.68746e-5      549.611 
    1.68858e-5      485.146 
    1.68948e-5      436.449 
    1.69016e-5      401.945 
    1.69083e-5      369.344 
     1.6915e-5      338.744 
    1.69218e-5      310.199 
    1.69285e-5      283.725 
    1.69352e-5      259.299 
     1.6942e-5      236.872 
    1.69474e-5       220.32 
    1.69536e-5      202.505 
    1.69599e-5       186.22 
    1.69662e-5      171.373 
     1.6972e-5      158.791 
    1.69774e-5      148.137 
    1.69828e-5      138.341 
    1.69882e-5      129.341 
    1.69936e-5      121.079 
     1.6999e-5      113.498 
    1.70044e-5      106.542 
    1.70098e-5       100.16 
    1.70164e-5      93.0281 
    1.70223e-5      87.2805 
    1.70282e-5      82.0394 
    1.70341e-5      77.2546 
      1.704e-5      72.8808 
    1.70459e-5      68.8765 
    1.70517e-5      65.2046 
    1.70596e-5       60.768 
    1.70675e-5      56.7927 
    1.70753e-5      53.2183 
    1.70821e-5      50.4339 
    1.70888e-5      47.8775 
    1.70978e-5      44.7812 
    1.71068e-5      41.9963 
    1.71157e-5      39.4806 
    1.71247e-5       37.199 
    1.71337e-5      35.1218 
    1.71427e-5      33.2241 
    1.71528e-5      31.2775 
     1.7164e-5      29.3191 
    1.71752e-5       27.548 
    1.71864e-5      25.9403 
    1.71977e-5      24.4757 
    1.72089e-5      23.1371 
    1.72201e-5      21.9102 
    1.72313e-5      20.7822 
    1.72437e-5       19.643 
    1.72572e-5      18.5073 
    1.72706e-5      17.4701 
    1.72841e-5      16.5196 
    1.72976e-5      15.6458 
     1.7311e-5      14.8403 
    1.73312e-5      13.7448 
    1.73447e-5      13.0809 
    1.73617e-5      12.3108 
    1.73787e-5      11.6075 
    1.73957e-5      10.9639 
    1.74127e-5      10.3734 
    1.74296e-5      9.83017 
    1.74466e-5      9.32895 
    1.74721e-5      8.64577 
    1.74909e-5      8.18756 
    1.75115e-5      7.72411 
    1.75321e-5      7.29706 
    1.75528e-5      6.90277 
    1.75734e-5      6.53831 
     1.7594e-5      6.20116 
    1.76249e-5      5.74149 
    1.76456e-5      5.46234 
    1.76708e-5       5.1462 
    1.76961e-5      4.85464 
    1.77213e-5      4.58407 
    1.77592e-5      4.21174 
    1.77971e-5      3.87478 
     1.7835e-5      3.57038 
    1.78616e-5      3.37471 
    1.78897e-5      3.18436 
    1.79178e-5      3.00888 
    1.79458e-5      2.84685 
    1.79879e-5      2.62536 
      1.803e-5      2.42429 
    1.80721e-5      2.23797 
    1.81142e-5      2.06265 
    1.81563e-5      1.89721 
    1.81984e-5      1.74224 
    1.82405e-5       1.5984 
    1.82826e-5       1.4655 
    1.83247e-5      1.34233 
    1.83668e-5      1.22693 
    1.84229e-5      1.08125 
     1.8479e-5     0.941581 
    1.85309e-5     0.817388 
      1.858e-5     0.705466 
    1.86193e-5     0.620251 
    1.86586e-5     0.538685 
     1.8703e-5     0.450082 
    1.87649e-5      0.33046 
    1.88423e-5     0.183458 
     1.8881e-5     0.110986 
    1.89057e-5    0.0652632 
    1.89235e-5    0.0328043 
    1.89352e-5    0.0117433 
    1.89397e-5   0.00355134 
    1.89575e-5   -0.0282023 
    1.89754e-5   -0.0595569 
    1.90001e-5    -0.102497 
    1.90249e-5    -0.144744 
    1.90496e-5      -0.1864 
    1.90744e-5    -0.227596 
    1.90992e-5    -0.268469 
    1.91239e-5    -0.309133 
    1.91314e-5    -0.321322 
    1.91388e-5    -0.333498 
    1.91561e-5    -0.361796 
    1.91734e-5    -0.390012 
    1.91982e-5    -0.430146 
     1.9223e-5    -0.469932 
    1.92477e-5    -0.509243 
    1.92725e-5    -0.547973 
    1.92972e-5    -0.586056 
     1.9322e-5     -0.62346 
    1.93344e-5    -0.641902 
    1.93468e-5    -0.660164 
    1.93591e-5    -0.678239 
    1.93715e-5    -0.696116 
    1.93736e-5    -0.699042 
    1.93756e-5    -0.701962 
    1.93859e-5    -0.716667 
    1.93963e-5    -0.731206 
    1.94087e-5    -0.748372 
     1.9421e-5    -0.765245 
    1.94334e-5    -0.781791 
    1.94458e-5    -0.797973 
    1.94582e-5    -0.813749 
    1.94706e-5     -0.82908 
    1.94829e-5    -0.843924 
    1.94953e-5    -0.858241 
    1.95077e-5    -0.871992 
    1.95201e-5    -0.885136 
    1.95325e-5    -0.897637 
    1.95448e-5    -0.909455 
    1.95572e-5     -0.92055 
    1.95696e-5    -0.930878 
     1.9582e-5    -0.940394 
    1.95944e-5    -0.949044 
    1.96034e-5    -0.954797 
    1.96125e-5    -0.960029 
    1.96158e-5    -0.961803 
    1.96191e-5    -0.963502 
    1.96253e-5    -0.966474 
    1.96315e-5    -0.969169 
    1.96377e-5    -0.971577 
