#ZVView-data-copy:  30-May-2023 20:48:43
#=======================================
#
#name:   64-GD-160(N,G)64-GD-161,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  200
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
     0.0022577      0.14778 
    0.00225779     0.135386 
    0.00225788     0.124679 
    0.00225797     0.114541 
    0.00225806     0.105005 
    0.00225814    0.0973986 
    0.00225824    0.0886717 
     0.0022583    0.0832845 
    0.00225838     0.076554 
    0.00225845    0.0717347 
    0.00225852    0.0673711 
    0.00225858    0.0639737 
    0.00225863    0.0611661 
    0.00225869    0.0586856 
    0.00225874    0.0565421 
    0.00225879    0.0547482 
    0.00225884    0.0535283 
    0.00225888    0.0525666 
    0.00225893    0.0519001 
    0.00225897    0.0514778 
    0.00225902    0.0513023 
    0.00225905    0.0513854 
     0.0022591    0.0517688 
    0.00225915    0.0525517 
     0.0022592     0.053727 
    0.00225925    0.0551693 
     0.0022593    0.0571223 
    0.00225935    0.0595151 
    0.00225938    0.0613557 
    0.00225942      0.06394 
    0.00225947    0.0674686 
    0.00225953    0.0714782 
    0.00225958    0.0759825 
    0.00225963    0.0814402 
    0.00225967    0.0860597 
    0.00225972    0.0915775 
    0.00225977    0.0981339 
    0.00225982     0.105889 
    0.00225988     0.115025 
    0.00225993     0.123003 
    0.00225998     0.132783 
    0.00226004     0.143324 
     0.0022601     0.157277 
    0.00226015     0.168192 
    0.00226022     0.185826 
    0.00226028     0.199755 
    0.00226034     0.215951 
    0.00226039      0.23323 
    0.00226045     0.251633 
    0.00226051     0.272888 
    0.00226058     0.297378 
    0.00226065     0.323597 
    0.00226072     0.351624 
    0.00226079     0.383756 
    0.00226086     0.420545 
    0.00226094     0.460062 
    0.00226102     0.502451 
     0.0022611     0.553769 
    0.00226118     0.599632 
    0.00226125     0.648452 
    0.00226132     0.700403 
    0.00226139     0.755621 
    0.00226149     0.834643 
    0.00226158     0.920227 
    0.00226168      1.01283 
    0.00226178      1.11297 
    0.00226185      1.19886 
    0.00226194      1.30204 
    0.00226203       1.4126 
    0.00226211      1.53103 
     0.0022622      1.65786 
    0.00226229      1.79364 
    0.00226237      1.93906 
    0.00226246      2.09471 
    0.00226255      2.26137 
    0.00226263      2.43978 
    0.00226272      2.63084 
    0.00226282      2.85907 
    0.00226292      3.11827 
    0.00226302      3.39919 
    0.00226312      3.70391 
    0.00226322       4.0345 
    0.00226332      4.39344 
    0.00226342      4.78342 
    0.00226352       5.2075 
    0.00226362      5.66898 
    0.00226372      6.17172 
    0.00226382      6.71988 
    0.00226393      7.31852 
    0.00226403      7.97284 
    0.00226413      8.68913 
    0.00226423      9.47435 
    0.00226433      10.3366 
    0.00226443      11.2851 
    0.00226453      12.3304 
     0.0022646       13.087 
    0.00226467      13.8959 
    0.00226473      14.7618 
     0.0022648      15.6895 
    0.00226487      16.6845 
    0.00226493      17.6976 
    0.00226502      19.2624 
    0.00226511      20.9909 
    0.00226517      22.2443 
    0.00226523      23.5867 
     0.0022653      25.0258 
    0.00226536      26.5698 
    0.00226542      28.2553 
    0.00226548      30.0987 
    0.00226554      32.0865 
     0.0022656      34.2318 
    0.00226567       36.549 
    0.00226573      39.0538 
    0.00226579      41.7629 
    0.00226585      44.6948 
    0.00226591      47.6414 
    0.00226597      50.5714 
    0.00226602      53.7103 
    0.00226607      57.0736 
    0.00226613      60.6776 
    0.00226618      64.5391 
    0.00226624      68.6755 
    0.00226629      73.1052 
    0.00226634      77.8476 
     0.0022664      82.9223 
    0.00226645      88.3488 
     0.0022665      94.1472 
    0.00226656      100.338 
    0.00226661      106.942 
    0.00226667      113.979 
    0.00226675      125.387 
    0.00226682      136.026 
    0.00226689      147.492 
    0.00226695      159.818 
    0.00226702      173.029 
    0.00226709      187.144 
    0.00226716      201.313 
    0.00226724      220.857 
    0.00226733      241.741 
    0.00226741      263.911 
    0.00226753       297.17 
    0.00226765      331.302 
    0.00226783      388.733 
    0.00226812      478.678 
    0.00226827       524.42 
    0.00226839      557.267 
    0.00226848      578.854 
    0.00226857       598.01 
    0.00226866      614.413 
    0.00226875      628.945 
    0.00226886      640.277 
    0.00226896      646.506 
    0.00226904      648.089 
    0.00226915      645.847 
    0.00226924      639.888 
    0.00226933      630.386 
    0.00226942      617.589 
    0.00226951      603.227 
    0.00226962      581.751 
    0.00226972      557.278 
    0.00226988      516.396 
    0.00227015      442.561 
    0.00227038      379.489 
    0.00227052      343.689 
    0.00227066      310.207 
    0.00227076      286.853 
    0.00227087      265.115 
    0.00227098      242.889 
     0.0022711      222.686 
    0.00227118       210.31 
    0.00227125       198.77 
    0.00227133      188.035 
    0.00227141      178.062 
    0.00227148      168.812 
    0.00227157      159.006 
    0.00227166      150.029 
    0.00227175       141.81 
    0.00227184      134.288 
    0.00227193      127.397 
    0.00227201      121.082 
     0.0022721      115.287 
    0.00227223       107.89 
    0.00227234      102.076 
    0.00227245       96.812 
    0.00227256      92.0333 
     0.0022727      86.3174 
    0.00227285      81.2455 
    0.00227299      76.7217 
    0.00227314      72.6665 
    0.00227329       69.014 
    0.00227346      65.2163 
    0.00227365      61.3791 
    0.00227384      57.9722 
    0.00227403      54.9294 
    0.00227423       52.197 
    0.00227442      49.7313 
    0.00227461      47.4965 
     0.0022749       44.513 
    0.00227519      41.9011 
    0.00227548      39.5978 
    0.00227576       37.553 
    0.00227605       35.727 
    0.00227634      34.0875 
    0.00227671       32.215 
    0.00227712      30.3913 
    0.00227753      28.7902 
    0.00227794      27.3741 
    0.00227835      26.1135 
    0.00227881      24.8603 
    0.00227937      23.5272 
    0.00227992        22.36 
    0.00228048      21.3302 
    0.00228103      20.4153 
    0.00228159      19.5973 
    0.00228231      18.6561 
    0.00228303      17.8292 
    0.00228351      17.3315 
    0.00228447      16.4444 
    0.00228543      15.6772 
    0.00228639      15.0071 
    0.00228736      14.4167 
    0.00228832      13.8925 
    0.00228969      13.2398 
    0.00229091      12.7319 
    0.00229255      12.1433 
    0.00229418      11.6363 
    0.00229581      11.1944 
    0.00229812      10.6579 
    0.00230043      10.2009 
    0.00230283      9.79009 
    0.00230543      9.40453 
    0.00230889      8.96289 
    0.00231196      8.62199 
    0.00231658      8.17869 
    0.00232119      7.79473 
    0.00232734      7.34549 
     0.0023335      6.94265 
    0.00235195      5.83113 
    0.00235904      5.37819 
    0.00236421      5.00954 
    0.00236749      4.74887 
     0.0023706      4.47293 
    0.00237293      4.24108 
    0.00237526      3.98077 
    0.00237681      3.78704 
    0.00237836       3.5731 
    0.00237978      3.35535 
    0.00238121       3.1119 
    0.00238216      2.93248 
    0.00238302      2.75543 
    0.00238388      2.56319 
    0.00238474      2.35362 
    0.00238539      2.18368 
    0.00238591      2.03908 
    0.00238651      1.85996 
    0.00238711      1.66899 
    0.00238772       1.4658 
    0.00238828      1.26646 
    0.00238888      1.04185 
    0.00238983     0.680013 
     0.0023901     0.580211 
    0.00239033     0.499917 
    0.00239046     0.456198 
    0.00239059      0.41457 
    0.00239072     0.375538 
    0.00239082      0.34615 
     0.0023909     0.325218 
    0.00239098     0.305962 
    0.00239106     0.288606 
    0.00239114     0.274818 
     0.0023912     0.264192 
    0.00239127     0.255271 
    0.00239133     0.248232 
    0.00239138     0.244036 
    0.00239144     0.241058 
    0.00239149     0.240237 
    0.00239154     0.240871 
    0.00239158      0.24275 
    0.00239162     0.245964 
    0.00239166     0.250101 
     0.0023917     0.255168 
    0.00239173     0.261419 
    0.00239178     0.271734 
    0.00239183     0.282937 
    0.00239186     0.294611 
     0.0023919     0.306418 
    0.00239194     0.321242 
    0.00239197     0.337995 
    0.00239201      0.35481 
    0.00239205     0.378463 
    0.00239209     0.401091 
    0.00239213     0.429669 
    0.00239216     0.456974 
    0.00239221     0.493545 
    0.00239225     0.528727 
    0.00239228      0.56328 
    0.00239232     0.608873 
    0.00239235     0.644725 
    0.00239238     0.689692 
    0.00239242     0.738365 
    0.00239245     0.787632 
    0.00239248     0.840617 
    0.00239252     0.901555 
    0.00239256     0.975956 
     0.0023926      1.05707 
    0.00239264      1.15573 
    0.00239267      1.23058 
     0.0023927      1.31058 
    0.00239273      1.39601 
    0.00239277      1.51453 
    0.00239281      1.64351 
    0.00239285       1.7839 
    0.00239288      1.93666 
    0.00239292       2.0743 
    0.00239295      2.22192 
    0.00239298      2.38034 
    0.00239301      2.55028 
    0.00239305      2.73266 
    0.00239308      2.92833 
    0.00239311       3.1383 
    0.00239314      3.36346 
    0.00239318      3.60514 
    0.00239321      3.86427 
    0.00239324      4.16149 
    0.00239328      4.52342 
    0.00239332      4.91704 
    0.00239336      5.34484 
     0.0023934      5.80979 
    0.00239344      6.31469 
    0.00239348       6.8634 
    0.00239351      7.45879 
    0.00239355      8.10484 
    0.00239359      8.80528 
    0.00239363      9.56453 
    0.00239367      10.4822 
    0.00239372      11.5368 
    0.00239376      12.6916 
    0.00239381      13.9558 
    0.00239385      15.3371 
     0.0023939      16.8451 
    0.00239395      18.4891 
    0.00239399       20.279 
    0.00239404      22.2242 
    0.00239408      24.3355 
    0.00239413      26.6223 
    0.00239417      29.0971 
    0.00239422      31.7684 
    0.00239426      34.6476 
    0.00239431       37.744 
    0.00239435      41.0688 
     0.0023944      44.4555 
    0.00239444      47.9726 
    0.00239449      53.0022 
    0.00239455      58.4342 
    0.00239461      64.3262 
    0.00239465      69.1368 
    0.00239471       75.948 
    0.00239477      83.2157 
    0.00239482      90.9357 
     0.0023949      102.009 
    0.00239498       113.85 
    0.00239505      126.122 
    0.00239515      142.617 
    0.00239527      164.337 
    0.00239558      222.236 
    0.00239572      246.699 
    0.00239582      263.568 
    0.00239592       277.71 
    0.00239602      290.542 
     0.0023961      298.845 
    0.00239618      305.453 
    0.00239626        310.3 
    0.00239633      313.126 
    0.00239641       314.63 
    0.00239649       314.09 
    0.00239657      311.968 
    0.00239664       308.36 
    0.00239673      301.369 
    0.00239683      292.105 
    0.00239693      279.982 
    0.00239705      264.996 
    0.00239717      246.249 
    0.00239738       212.57 
    0.00239758      178.647 
    0.00239771      159.283 
    0.00239782       143.11 
     0.0023979      131.749 
    0.00239798      121.109 
    0.00239807      111.222 
    0.00239814      103.384 
     0.0023982      96.7014 
    0.00239827      90.4799 
    0.00239833       84.704 
     0.0023984      79.3614 
    0.00239846       74.432 
    0.00239853      69.8959 
    0.00239859        65.73 
    0.00239865      61.9122 
    0.00239872      58.4179 
    0.00239878      55.2246 
    0.00239885      52.3069 
    0.00239891       49.644 
    0.00239896      47.9994 
    0.00239904      44.9949 
    0.00239913      42.3329 
    0.00239922      39.9702 
     0.0023993      37.8693 
    0.00239939      35.9957 
    0.00239947      34.3199 
    0.00239958      32.5327 
    0.00239968      30.9538 
    0.00239978      29.5505 
    0.00239989      28.2962 
    0.00239999      27.1683 
    0.00240015       25.674 
     0.0024003      24.3743 
    0.00240046      23.2168 
    0.00240062      22.1916 
    0.00240077      21.2761 
    0.00240101      20.0713 
    0.00240125      19.0303 
    0.00240148      18.1208 
    0.00240177       17.169 
    0.00240207      16.2771 
    0.00240238       15.502 
    0.00240269      14.8217 
      0.002403      14.2198 
    0.00240342      13.4999 
    0.00240385      12.8625 
    0.00240428      12.3074 
    0.00240471      11.8193 
    0.00240531      11.2268 
     0.0024059      10.7357 
    0.00240648      10.3073 
    0.00240725      9.81376 
    0.00240803      9.39053 
    0.00240879      9.03142 
    0.00240954      8.71486 
    0.00241055      8.34576 
    0.00241156      8.02468 
    0.00241268       7.7132 
     0.0024139      7.41377 
    0.00241513      7.14941 
    0.00241697      6.80311 
     0.0024186      6.53378 
    0.00242105       6.1801 
    0.00242351       5.8705 
    0.00242662      5.52195 
    0.00242973      5.20731 
    0.00243317      4.88584 
    0.00243833      4.43536 
    0.00245381      3.14077 
    0.00245898      2.69214 
    0.00246328      2.30314 
    0.00246758      1.89878 
    0.00247174      1.49425 
    0.00247826     0.848298 
     0.0024802     0.661754 
    0.00248149     0.541592 
    0.00248245      0.45473 
    0.00248331     0.380581 
    0.00248396     0.327316 
     0.0024845     0.284734 
    0.00248498     0.247994 
    0.00248547     0.212935 
    0.00248586     0.186044 
    0.00248619     0.163923 
    0.00248653     0.142866 
     0.0024868     0.126842 
    0.00248707     0.111448 
    0.00248732    0.0977347 
    0.00248753    0.0873289 
    0.00248768    0.0798692 
    0.00248787    0.0711266 
    0.00248806    0.0628654 
    0.00248821    0.0566159 
    0.00248835    0.0511776 
     0.0024885    0.0453458 
    0.00248863    0.0409555 
    0.00248875     0.036817 
    0.00248887    0.0331249 
    0.00248896    0.0305572 
    0.00248905     0.028122 
    0.00248914     0.025822 
    0.00248921    0.0239597 
    0.00248929    0.0222004 
    0.00248936    0.0205455 
    0.00248944    0.0189969 
    0.00248951    0.0175557 
    0.00248959    0.0162245 
    0.00248966    0.0150533 
    0.00248973    0.0140747 
    0.00248979    0.0131839 
    0.00248984    0.0125281 
    0.00248991    0.0118323 
    0.00248997    0.0112194 
    0.00249003    0.0106905 
    0.00249009    0.0103079 
    0.00249013    0.0100395 
    0.00249018   0.00977102 
    0.00249023   0.00958689 
    0.00249028   0.00945278 
    0.00249033   0.00936751 
    0.00249037   0.00933706 
    0.00249042   0.00935963 
    0.00249048    0.0094524 
    0.00249053   0.00959706 
    0.00249058    0.0098217 
    0.00249062    0.0100311 
    0.00249067    0.0103279 
    0.00249072    0.0107374 
    0.00249077    0.0111511 
    0.00249082    0.0116969 
    0.00249086     0.012187 
    0.00249092    0.0129393 
    0.00249097    0.0136229 
    0.00249104    0.0146311 
    0.00249109    0.0155571 
    0.00249114    0.0165615 
     0.0024912    0.0177208 
    0.00249126    0.0191346 
    0.00249133    0.0206664 
     0.0024914    0.0225083 
    0.00249148    0.0246036 
    0.00249155    0.0268663 
    0.00249162    0.0291805 
    0.00249169    0.0316515 
    0.00249177    0.0342824 
    0.00249184    0.0370752 
    0.00249192    0.0406448 
    0.00249201    0.0444558 
     0.0024921    0.0485134 
    0.00249221    0.0541268 
    0.00249228    0.0581725 
    0.00249238     0.063879 
    0.00249248    0.0699499 
    0.00249258    0.0763923 
     0.0024927    0.0842226 
    0.00249281    0.0925621 
    0.00249293     0.101425 
    0.00249304     0.110824 
    0.00249319     0.123349 
    0.00249333     0.136762 
    0.00249347     0.151093 
    0.00249362      0.16637 
    0.00249374     0.180956 
    0.00249392     0.201677 
    0.00249409     0.223907 
    0.00249426     0.247705 
     0.0024944     0.268782 
    0.00249455     0.292175 
    0.00249476     0.325453 
    0.00249496     0.361222 
    0.00249516      0.40102 
    0.00249534     0.436172 
    0.00249551     0.473419 
    0.00249574     0.526488 
    0.00249597     0.583645 
    0.00249617     0.637192 
    0.00249638     0.698416 
     0.0024966     0.763826 
    0.00249681     0.833656 
    0.00249703      0.90813 
    0.00249724      0.98751 
    0.00249746      1.07206 
    0.00249767      1.16207 
    0.00249789      1.25783 
     0.0024981      1.35967 
    0.00249832      1.46792 
    0.00249858      1.60683 
    0.00249883      1.75617 
    0.00249909      1.91668 
    0.00249935      2.08914 
    0.00249961      2.27441 
    0.00249987      2.47339 
    0.00250013       2.6871 
    0.00250038       2.9166 
    0.00250064      3.16308 
     0.0025009      3.42779 
    0.00250116      3.71215 
    0.00250142      4.01765 
    0.00250167      4.34597 
    0.00250193      4.69887 
    0.00250219      5.07835 
    0.00250245      5.48654 
    0.00250271      5.92588 
    0.00250296      6.39891 
    0.00250322      6.90851 
    0.00250348      7.45783 
    0.00250374      8.05038 
      0.002504      8.70845 
    0.00250427      9.43089 
    0.00250454      10.2144 
    0.00250481       11.065 
    0.00250508      11.9892 
    0.00250535      13.0002 
    0.00250562      14.1137 
     0.0025059      15.3296 
    0.00250617      16.6591 
    0.00250644      18.1149 
    0.00250671      19.7115 
    0.00250697      21.3644 
    0.00250723      23.1734 
    0.00250749      25.1563 
    0.00250775      27.3336 
    0.00250801      29.7285 
    0.00250825      32.2448 
    0.00250849      34.9434 
    0.00250873      37.9086 
    0.00250897      41.1731 
    0.00250922      44.7739 
    0.00250946      48.7541 
    0.00250962      51.6425 
    0.00250978      54.7379 
    0.00250994      58.0582 
     0.0025101      61.6238 
    0.00251026      65.4567 
    0.00251042      69.5814 
    0.00251058       74.025 
    0.00251073      78.4629 
    0.00251094      85.1539 
    0.00251114      92.5518 
    0.00251135      100.746 
    0.00251149      106.701 
    0.00251162      113.089 
    0.00251176      119.946 
    0.00251195      130.216 
    0.00251214      141.564 
    0.00251233      154.117 
    0.00251252      168.014 
    0.00251264      178.101 
    0.00251283       194.06 
      0.002513       210.53 
    0.00251317      228.596 
    0.00251334      248.391 
    0.00251352      270.046 
    0.00251369       293.68 
    0.00251384      316.734 
      0.002514       341.53 
    0.00251415      368.104 
    0.00251431      396.453 
    0.00251451      436.939 
    0.00251474      485.252 
    0.00251497      536.484 
    0.00251572      709.888 
    0.00251593      756.529 
    0.00251615      798.819 
    0.00251636      835.169 
    0.00251651      855.383 
    0.00251671      877.237 
    0.00251689      890.996 
    0.00251708      897.399 
    0.00251715      897.879 
    0.00251727      896.506 
    0.00251745      888.804 
    0.00251763      874.711 
    0.00251782      854.849 
      0.002518       829.99 
    0.00251818      801.013 
    0.00251846      751.845 
    0.00251895      655.229 
    0.00251935      576.786 
     0.0025196      532.251 
    0.00251984      490.454 
    0.00252008      451.744 
    0.00252032      416.261 
    0.00252056      383.973 
     0.0025208      354.746 
    0.00252104      328.375 
    0.00252122      310.055 
    0.00252143      291.127 
    0.00252164       273.83 
    0.00252184      258.017 
    0.00252205      243.547 
    0.00252226      230.289 
    0.00252246      218.126 
    0.00252267       206.95 
    0.00252289      196.118 
    0.00252312      185.674 
    0.00252335      176.112 
    0.00252358      167.337 
    0.00252381      159.269 
    0.00252415      148.333 
    0.00252449      138.616 
    0.00252487      129.127 
    0.00252527      120.353 
    0.00252566      112.574 
    0.00252606      105.643 
    0.00252645      99.4391 
    0.00252672      95.6558 
    0.00252715      89.9464 
    0.00252759      84.8283 
    0.00252803      80.2211 
    0.00252846      76.0579 
     0.0025289      72.2813 
    0.00252933      68.8427 
    0.00252977      65.7007 
    0.00253021      62.8203 
    0.00253078      59.3798 
    0.00253135      56.2854 
    0.00253193      53.4904 
     0.0025325      50.9556 
    0.00253307      48.6479 
    0.00253393      45.5526 
    0.00253479      42.8296 
    0.00253565      40.4181 
    0.00253651      38.2693 
    0.00253737      36.3438 
    0.00253823      34.6096 
    0.00253938      32.5497 
    0.00254061      30.6163 
    0.00254183       28.914 
    0.00254306      27.4015 
    0.00254428      26.0473 
    0.00254551      24.8297 
    0.00254703      23.4773 
    0.00254871      22.1633 
    0.00255038           21 
    0.00255175      20.1462 
    0.00255243      19.7801 
    0.00255289      19.6147 
    0.00255318      19.5771 
    0.00255351       19.623 
    0.00255398      19.8524 
    0.00255453      20.1639 
    0.00255477      20.2054 
    0.00255505      20.1184 
     0.0025553      19.9041 
     0.0025556      19.5221 
    0.00255636       18.326 
     0.0025567      17.8989 
    0.00255709      17.5343 
    0.00255764      17.1828 
     0.0025582      16.9189 
    0.00256014      16.1283 
    0.00256277      15.1759 
     0.0025654      14.3206 
    0.00256817      13.5008 
    0.00257095      12.7506 
    0.00257444      11.8802 
    0.00257773      11.1198 
    0.00258266      10.0525 
    0.00259663      7.18653 
    0.00260074      6.30564 
    0.00260403      5.56336 
     0.0026065      4.97735 
    0.00260896       4.3615 
    0.00261102      3.82291 
    0.00261277      3.34608 
    0.00261482      2.76344 
    0.00261712       2.0882 
    0.00261962      1.34847 
    0.00262059       1.0685 
    0.00262129     0.872549 
    0.00262179     0.740432 
     0.0026222     0.634595 
    0.00262255     0.548346 
    0.00262286     0.475568 
    0.00262311     0.417643 
    0.00262335     0.366813 
    0.00262355     0.324727 
    0.00262376     0.284799 
    0.00262392     0.254541 
    0.00262405     0.232896 
     0.0026242     0.207189 
    0.00262433     0.187764 
    0.00262446     0.167931 
    0.00262458     0.150799 
    0.00262471     0.134857 
    0.00262482     0.121342 
    0.00262489     0.113312 
    0.00262496     0.105742 
    0.00262503    0.0986451 
    0.00262511    0.0915813 
    0.00262519    0.0850963 
    0.00262526    0.0795805 
    0.00262532     0.075278 
    0.00262538    0.0713778 
    0.00262544    0.0681653 
    0.00262549    0.0654299 
    0.00262555     0.063026 
     0.0026256    0.0610507 
    0.00262565     0.059389 
    0.00262571    0.0578177 
    0.00262577    0.0567921 
     0.0026258    0.0563505 
    0.00262586    0.0560101 
    0.00262588    0.0559709 
    0.00262593    0.0561545 
    0.00262598    0.0566276 
    0.00262603    0.0573972 
    0.00262608    0.0586071 
    0.00262613    0.0603786 
    0.00262618    0.0622882 
    0.00262622    0.0641745 
    0.00262627    0.0667511 
    0.00262633    0.0702009 
    0.00262638    0.0735916 
    0.00262643    0.0777916 
    0.00262648    0.0822451 
    0.00262653    0.0871484 
     0.0026266    0.0936415 
    0.00262666     0.100814 
    0.00262671     0.107662 
    0.00262677     0.115055 
    0.00262682       0.1234 
    0.00262688     0.133219 
    0.00262695     0.143806 
    0.00262702     0.157152 
    0.00262709     0.172676 
    0.00262717     0.189506 
    0.00262723     0.203943 
    0.00262729     0.219265 
    0.00262736     0.235498 
    0.00262742     0.252663 
    0.00262749     0.273907 
    0.00262756     0.296494 
    0.00262763     0.320469 
    0.00262771     0.345872 
    0.00262779     0.376721 
    0.00262787     0.409563 
    0.00262795     0.444474 
    0.00262806     0.493559 
    0.00262814     0.530975 
    0.00262824     0.584049 
    0.00262834     0.640919 
    0.00262845     0.701751 
    0.00262854     0.760055 
    0.00262866     0.843258 
    0.00262878      0.93304 
    0.00262891      1.02977 
    0.00262901      1.11597 
    0.00262912      1.21225 
    0.00262923      1.31471 
    0.00262933      1.42368 
    0.00262944      1.53947 
    0.00262955      1.66245 
    0.00262969      1.83825 
    0.00262984      2.02842 
    0.00262995      2.18107 
    0.00263009      2.39886 
    0.00263021      2.59934 
    0.00263034      2.81334 
    0.00263046      3.04173 
    0.00263058      3.28539 
    0.00263071      3.54533 
    0.00263084      3.84648 
    0.00263098      4.18225 
    0.00263112      4.54315 
    0.00263126      4.93114 
    0.00263139      5.34818 
    0.00263154      5.80517 
    0.00263168       6.3158 
    0.00263183      6.86722 
    0.00263197      7.46282 
    0.00263212      8.10641 
    0.00263227      8.80205 
    0.00263241      9.53806 
    0.00263255      10.3331 
     0.0026327      11.1924 
    0.00263284      12.1218 
    0.00263298      13.1277 
    0.00263314      14.3069 
     0.0026333      15.6425 
    0.00263346      17.1056 
    0.00263362      18.7106 
    0.00263378      20.4731 
    0.00263394      22.3592 
    0.00263408      24.3169 
    0.00263423      26.4595 
    0.00263438      28.8073 
    0.00263453      31.3838 
    0.00263468      34.2148 
    0.00263482      37.3312 
    0.00263497       40.766 
    0.00263512      44.5582 
    0.00263522      47.3065 
    0.00263532      50.2474 
    0.00263542      53.3968 
    0.00263551      56.7722 
    0.00263561      60.3922 
    0.00263571      64.2771 
    0.00263581      68.4491 
    0.00263591      72.9324 
    0.00263601       77.753 
    0.00263611       82.939 
    0.00263621      88.5206 
     0.0026363      94.0128 
    0.00263642      102.131 
    0.00263654      111.041 
    0.00263667       120.82 
    0.00263679      131.551 
    0.00263691       143.32 
    0.00263702      154.875 
    0.00263713      167.406 
    0.00263724       180.98 
    0.00263736      195.657 
    0.00263747      211.495 
    0.00263758      228.544 
    0.00263769      246.844 
     0.0026378      266.419 
    0.00263791      287.286 
    0.00263806      317.094 
    0.00263821      349.094 
    0.00263839      391.906 
    0.00263861      446.661 
    0.00263913      580.011 
    0.00263934       629.97 
     0.0026395      667.799 
    0.00263967      701.455 
    0.00263984      729.878 
    0.00264001      752.173 
    0.00264012      763.284 
    0.00264025      772.461 
     0.0026404      777.042 
    0.00264046      777.316 
    0.00264059      774.531 
    0.00264073      767.454 
    0.00264086      756.353 
    0.00264099      741.578 
    0.00264112      723.552 
    0.00264132       691.44 
     0.0026415      657.928 
    0.00264184      587.838 
    0.00264219      516.216 
    0.00264244      467.379 
    0.00264263      430.765 
    0.00264283       396.77 
    0.00264303       365.57 
    0.00264323      337.195 
    0.00264336      319.808 
    0.00264352      299.712 
    0.00264369      281.338 
    0.00264385      264.558 
    0.00264401      249.246 
    0.00264418       235.27 
    0.00264434      222.507 
    0.00264451      210.839 
    0.00264467       200.16 
    0.00264484      190.367 
      0.002645      181.374 
    0.00264525      169.209 
    0.00264549      158.426 
    0.00264574      148.827 
    0.00264599      140.245 
     0.0026462       133.46 
    0.00264642      127.267 
    0.00264674       118.94 
    0.00264707      111.601 
    0.00264739      105.095 
    0.00264771      99.2958 
    0.00264805      93.9292 
    0.00264838      89.1167 
    0.00264872      84.7812 
    0.00264905      80.8589 
    0.00264939      77.2957 
    0.00264989      72.5283 
    0.00265039      68.3462 
     0.0026508      65.2918 
    0.00265121      62.5208 
    0.00265183      58.8185 
    0.00265245      55.5752 
    0.00265306      52.7134 
    0.00265368      50.1717 
     0.0026543      47.9009 
    0.00265491       45.861 
    0.00265574      43.4451 
    0.00265656       41.321 
     0.0026573      39.6244 
    0.00265827      37.6272 
    0.00265925       35.871 
    0.00266023       34.315 
    0.00266088      33.3736 
    0.00266219      31.6858 
    0.00266346      30.2513 
    0.00266473      28.9872 
    0.00266643      27.5191 
    0.00266812      26.2519 
    0.00266979      25.1618 
    0.00267144      24.2147 
     0.0026739      22.9842 
    0.00267637      21.9358 
    0.00267883       21.031 
     0.0026813      20.2415 
    0.00268397      19.4933 
    0.00268767      18.5988 
    0.00269116      17.8753 
    0.00269445      17.2798 
    0.00269938      16.5086 
    0.00270432      15.8518 
    0.00270925      15.2829 
    0.00271582      14.6291 
    0.00272322      14.0017 
    0.00273062      13.4563 
    0.00274048      12.8189 
    0.00275528       11.974 
    0.00277172      11.0501 
    0.00277912      10.5705 
    0.00278471      10.1358 
      0.002788      9.82998 
    0.00279085      9.51836 
    0.00279298      9.24468 
    0.00279511      8.92396 
    0.00279724      8.53802 
     0.0027987      8.22269 
    0.00279982      7.94239 
    0.00280094      7.62047 
    0.00280206      7.24587 
    0.00280281       6.9596 
    0.00280356      6.63743 
    0.00280419      6.32987 
    0.00280472      6.04918 
    0.00280524      5.73967 
    0.00280576      5.39686 
    0.00280621      5.07257 
    0.00280658      4.77811 
    0.00280696      4.45931 
    0.00280733      4.11412 
    0.00280767      3.77487 
    0.00280806      3.36372 
    0.00280844      2.92788 
    0.00280884      2.47832 
      0.002809      2.29682 
    0.00280913      2.17099 
    0.00280925      2.05982 
    0.00280933      1.99741 
    0.00280942      1.94767 
    0.00280947      1.92373 
    0.00280953      1.90782 
    0.00280958      1.90129 
    0.00280963      1.90566 
    0.00280969      1.92264 
    0.00280973      1.94483 
    0.00280977      1.97613 
    0.00280981      2.01756 
    0.00280985      2.07018 
    0.00280989      2.12953 
    0.00280993      2.20037 
    0.00280996      2.28383 
       0.00281      2.38105 
    0.00281004      2.49335 
    0.00281008      2.62203 
    0.00281011      2.76861 
    0.00281015      2.93457 
    0.00281018      3.10204 
    0.00281022      3.28782 
    0.00281025      3.49339 
    0.00281028      3.72012 
    0.00281032      3.96963 
    0.00281035      4.21179 
    0.00281039      4.54339 
    0.00281042      4.90928 
    0.00281046      5.31203 
    0.00281049      5.66258 
    0.00281052      6.08891 
    0.00281056      6.55128 
    0.00281059       6.9942 
    0.00281062      7.59271 
    0.00281066      8.14278 
     0.0028107      8.87775 
    0.00281073      9.55991 
    0.00281076      10.2083 
    0.00281079       10.943 
    0.00281083      11.8228 
    0.00281087      12.9746 
    0.00281091      14.0579 
    0.00281095      15.2813 
    0.00281099      16.6619 
    0.00281103      18.2905 
    0.00281107       19.599 
    0.00281111      21.3043 
    0.00281116      23.4756 
     0.0028112      25.4508 
    0.00281124       27.755 
     0.0028113      30.8634 
