#ZVView-data-copy:  30-May-2023 21:55:33
#=======================================
#
#name:   40-ZR-92(N,P)39-Y-92,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  78
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
     0.0120157      155.062 
     0.0120164      144.321 
     0.0120181      112.957 
     0.0120186      103.138 
     0.0120192       93.151 
     0.0120197      85.6748 
     0.0120202      78.7742 
     0.0120207      72.4571 
     0.0120211      66.7193 
     0.0120215       63.204 
     0.0120218      59.4733 
     0.0120222      56.0354 
     0.0120226      52.8704 
     0.0120229      49.9606 
     0.0120233      47.2849 
     0.0120237      44.8262 
      0.012024      42.5656 
     0.0120244      40.4868 
     0.0120249       38.118 
     0.0120253      35.9795 
     0.0120258       34.045 
     0.0120262      32.2921 
     0.0120267      30.6997 
     0.0120272      29.2508 
     0.0120276      27.9292 
     0.0120281      26.7213 
     0.0120288      25.0196 
     0.0120295        23.53 
     0.0120303      22.2192 
      0.012031      21.0603 
     0.0120317      20.0308 
     0.0120324      19.1817 
     0.0120332      18.2162 
     0.0120341       17.364 
     0.0120349       16.608 
     0.0120358      15.9344 
     0.0120366      15.3317 
     0.0120379      14.5401 
     0.0120388      14.0761 
     0.0120399      13.5172 
     0.0120411      13.0251 
     0.0120428      12.3906 
     0.0120445      11.8571 
     0.0120462      11.4041 
      0.012048      11.0165 
     0.0120503      10.5807 
     0.0120526      10.2185 
     0.0120549      9.91417 
     0.0120572      9.65605 
     0.0120603      9.36547 
     0.0120634      9.12696 
      0.012068      8.84139 
     0.0120717      8.66177 
     0.0120781      8.41907 
     0.0120845      8.23797 
     0.0120912      8.09263 
     0.0121004      7.94476 
     0.0121142       7.7927 
     0.0121234      7.72068 
     0.0121418      7.61878 
     0.0121694      7.52481 
     0.0122154      7.43914 
      0.012289       7.3697 
     0.0124546      7.29237 
     0.0128714      7.18232 
     0.0129418        7.174 
     0.0129969      7.19396 
     0.0130131      7.22506 
     0.0130253      7.28186 
     0.0130314      7.33822 
     0.0130374      7.43888 
     0.0130415      7.55709 
     0.0130445      7.69984 
     0.0130464      7.82465 
     0.0130479       7.9646 
     0.0130494      8.15417 
     0.0130504      8.32138 
     0.0130513      8.50084 
     0.0130521      8.72894 
     0.0130528      8.94518 
     0.0130534      9.21662 
      0.013054      9.53938 
     0.0130545       9.8888 
     0.0130549      10.1741 
     0.0130552      10.5135 
     0.0130556      10.9208 
     0.0130558       11.281 
     0.0130561      11.6974 
     0.0130563      12.1803 
     0.0130566      12.7407 
     0.0130568      13.2517 
      0.013057      13.8275 
     0.0130572      14.4767 
     0.0130574      15.2074 
     0.0130576      16.0299 
     0.0130578      16.9531 
      0.013058      17.9881 
     0.0130582      19.1447 
     0.0130584      20.4358 
     0.0130586      21.8704 
     0.0130588      23.4603 
      0.013059      25.2145 
     0.0130592      27.1445 
     0.0130594      29.2565 
     0.0130596       31.559 
     0.0130598      34.0551 
       0.01306      36.3344 
     0.0130602      40.0208 
     0.0130605      44.0216 
     0.0130608      48.3278 
      0.013061      52.9099 
     0.0130613       58.222 
     0.0130617      67.0135 
     0.0130626      83.5954 
      0.013063      92.2097 
     0.0130633      97.2408 
     0.0130637      102.407 
      0.013064      106.278 
     0.0130643      109.126 
     0.0130645      111.093 
     0.0130648       111.96 
      0.013065      112.277 
     0.0130652      111.976 
     0.0130655      110.804 
     0.0130658        108.6 
     0.0130661      105.579 
     0.0130663      102.685 
     0.0130666      99.3701 
     0.0130668      95.1354 
     0.0130671      90.5118 
     0.0130676      81.1085 
     0.0130685      62.7946 
     0.0130689      55.3801 
     0.0130692       49.798 
     0.0130694      45.8594 
     0.0130696       42.154 
     0.0130698       39.463 
       0.01307      36.5885 
     0.0130702      33.9123 
     0.0130704      31.4337 
     0.0130706      29.1493 
     0.0130708      27.0538 
      0.013071      25.1405 
     0.0130712      23.4009 
     0.0130714       21.825 
     0.0130716      20.4026 
     0.0130718      19.1234 
      0.013072      17.9764 
     0.0130722      16.9505 
     0.0130724       16.035 
     0.0130726      15.2198 
     0.0130728       14.495 
     0.0130731      13.7239 
     0.0130733      13.1306 
     0.0130735      12.6089 
     0.0130737      12.1492 
      0.013074      11.7445 
     0.0130742      11.2777 
     0.0130745      10.8813 
     0.0130748      10.5432 
     0.0130751      10.2533 
     0.0130754      9.96271 
     0.0130758      9.68258 
     0.0130762      9.44776 
     0.0130768       9.1598 
     0.0130774      8.92877 
      0.013078      8.73934 
     0.0130789      8.50696 
     0.0130799      8.30387 
     0.0130809      8.14473 
     0.0130824      7.96247 
     0.0130845      7.78872 
     0.0130865      7.66515 
     0.0130894        7.542 
     0.0130923      7.45714 
     0.0130962      7.37768 
     0.0131023       7.3015 
      0.013112      7.23497 
     0.0131282      7.18269 
     0.0131655        7.138 
     0.0133225      7.08442 
      0.013873      6.98695 
     0.0140009       6.9789 
     0.0141322      7.00025 
     0.0141962      7.04622 
     0.0142388      7.11542 
     0.0142707      7.21502 
     0.0142921      7.32813 
      0.014308      7.45829 
     0.0143187      7.58014 
     0.0143293      7.74555 
     0.0143373      7.91119 
     0.0143453      8.12897 
     0.0143506      8.31391 
      0.014356      8.54248 
     0.0143613      8.82978 
     0.0143649      9.06397 
     0.0143684      9.34219 
      0.014372      9.67606 
     0.0143746      9.97224 
     0.0143773      10.3171 
     0.0143799      10.7219 
     0.0143826      11.2011 
     0.0143851      11.7281 
     0.0143872      12.2484 
     0.0143892       12.855 
     0.0143906      13.3172 
      0.014392      13.8341 
     0.0143934      14.4146 
     0.0143948      15.0693 
     0.0143964      15.9235 
     0.0143977      16.7487 
      0.014399      17.6891 
     0.0144003       18.767 
     0.0144012      19.5751 
     0.0144021      20.4661 
     0.0144033      21.7673 
     0.0144043      23.1357 
     0.0144054      24.6938 
     0.0144061      25.8553 
     0.0144068      27.1287 
     0.0144075      28.5282 
     0.0144082      30.0696 
     0.0144089      31.5939 
     0.0144095      33.2632 
     0.0144102      35.0951 
     0.0144108      37.1084 
     0.0144114      39.3255 
     0.0144121        41.77 
     0.0144127      44.4689 
     0.0144134      47.4509 
     0.0144139      49.9871 
     0.0144144      52.7288 
     0.0144149      55.6927 
     0.0144154      58.8939 
     0.0144158      62.3493 
     0.0144163      66.0716 
     0.0144168      70.0743 
     0.0144176      76.2964 
     0.0144182      82.4112 
     0.0144188      89.0066 
     0.0144197      98.4904 
     0.0144207      111.226 
     0.0144225      133.146 
     0.0144234      143.386 
     0.0144241       150.25 
     0.0144246      155.254 
     0.0144251      159.048 
     0.0144257      162.043 
     0.0144262       164.16 
     0.0144267       165.34 
      0.014427      165.589 
     0.0144275      165.149 
      0.014428      163.746 
     0.0144285       161.42 
      0.014429      158.238 
     0.0144295      154.282 
     0.0144301      148.609 
     0.0144306      143.998 
     0.0144315      133.869 
     0.0144339      104.403 
     0.0144347      94.6045 
     0.0144354      87.7203 
      0.014436      81.2908 
     0.0144367      75.3413 
     0.0144372      71.0457 
     0.0144377      67.0378 
     0.0144382      63.3074 
     0.0144386      59.8436 
     0.0144391      56.6307 
     0.0144396       53.655 
     0.0144401      50.9001 
     0.0144406       48.351 
     0.0144413      45.3498 
     0.0144419       42.632 
     0.0144426      40.1682 
     0.0144432      37.9322 
     0.0144438      35.8994 
     0.0144445       34.049 
     0.0144451      32.3611 
     0.0144458      30.8191 
     0.0144465      29.2577 
     0.0144472      27.8392 
     0.0144479      26.5474 
     0.0144486      25.3684 
     0.0144497      23.7846 
     0.0144507      22.3924 
     0.0144519      21.0668 
     0.0144528      20.1579 
     0.0144541      18.9486 
     0.0144554       17.896 
     0.0144568      16.9745 
     0.0144581      16.1632 
     0.0144592      15.5454 
     0.0144606      14.8721 
      0.014462      14.2742 
     0.0144634       13.741 
     0.0144655      13.0434 
     0.0144675       12.447 
     0.0144696      11.9331 
     0.0144723      11.3721 
     0.0144749      10.8998 
     0.0144776      10.4985 
     0.0144803      10.1546 
     0.0144838      9.76772 
     0.0144874      9.44576 
     0.0144909      9.17496 
     0.0144963      8.84279 
     0.0145007      8.61831 
      0.014506      8.39665 
      0.014514      8.13529 
      0.014522      7.93583 
       0.01453      7.77993 
     0.0145406      7.61986 
     0.0145566      7.44768 
     0.0145726      7.32719 
     0.0145939      7.21508 
     0.0146259      7.10641 
     0.0146685      7.01846 
     0.0147431      6.93292 
     0.0148816      6.85163 
     0.0149978      6.78922 
     0.0150095      6.77996 
     0.0150147        6.795 
     0.0150163      6.82769 
     0.0150173      6.89021 
      0.015018       6.9751 
     0.0150185      7.07865 
      0.015019      7.23325 
     0.0150194      7.39233 
     0.0150198      7.59977 
     0.0150201      7.79351 
     0.0150204      8.02495 
     0.0150206      8.29893 
     0.0150209      8.61992 
     0.0150212       8.9922 
     0.0150215      9.41907 
     0.0150218      9.90328 
     0.0150221      10.4458 
     0.0150224      11.0388 
     0.0150227      11.6866 
     0.0150231      12.7527 
     0.0150234      13.6972 
     0.0150247      17.2408 
     0.0150251      18.4739 
     0.0150255      19.3774 
     0.0150259      20.0914 
     0.0150261      20.5037 
     0.0150265      20.9264 
     0.0150268      21.1612 
     0.0150271      21.2365 
     0.0150273      21.1843 
     0.0150276      21.0179 
     0.0150279       20.771 
     0.0150281      20.4386 
     0.0150284      19.8542 
     0.0150288      19.0192 
     0.0150293       17.933 
     0.0150299      16.2471 
     0.0150307      13.9508 
     0.0150311      12.9377 
     0.0150314      12.2206 
     0.0150317      11.4781 
      0.015032      10.8044 
     0.0150324      10.2026 
     0.0150326        9.776 
     0.0150329      9.35406 
     0.0150332      8.98442 
     0.0150335       8.6639 
     0.0150338      8.38843 
     0.0150341      8.15384 
     0.0150344      7.91967 
     0.0150348      7.73029 
     0.0150352      7.53494 
     0.0150357      7.39105 
     0.0150363       7.2574 
     0.0150371       7.1522 
     0.0150382      7.06483 
     0.0150397      7.00526 
      0.015042      6.95742 
     0.0150466      6.90847 
     0.0150565      6.86468 
     0.0150798      6.82948 
     0.0151953      6.78236 
     0.0158583      6.65803 
     0.0165197      6.57096 
     0.0166176       6.5672 
     0.0167768      6.58724 
     0.0168503       6.6274 
     0.0168993       6.6851 
      0.016936      6.76416 
     0.0169605      6.84983 
     0.0169789      6.94401 
     0.0169973      7.08097 
     0.0170095      7.20933 
     0.0170218       7.3836 
      0.017031      7.55846 
     0.0170397      7.77549 
     0.0170454      7.95317 
      0.017051      8.16961 
     0.0170567      8.43689 
     0.0170608       8.6737 
     0.0170649      8.95534 
     0.0170691      9.29398 
     0.0170722      9.59562 
     0.0170747       9.8831 
     0.0170778      10.2812 
     0.0170809      10.7527 
     0.0170832      11.1659 
     0.0170855      11.6414 
     0.0170878      12.1927 
     0.0170901      12.8363 
     0.0170916      13.3272 
     0.0170931      13.8769 
     0.0170946      14.4948 
     0.0170962      15.1927 
     0.0170977      15.9847 
     0.0170988      16.6419 
        0.0171       17.369 
     0.0171011      18.1763 
     0.0171022      19.0759 
     0.0171034      20.0825 
     0.0171045      21.2134 
     0.0171056      22.4896 
     0.0171068      23.9367 
     0.0171077      25.3272 
     0.0171087      26.8878 
     0.0171097      28.6474 
     0.0171106        30.64 
     0.0171113      32.1184 
     0.0171119      33.7332 
     0.0171125      35.4138 
     0.0171131      37.2497 
     0.0171138        39.26 
     0.0171144      41.4658 
      0.017115      43.8924 
     0.0171156      46.5667 
     0.0171162      49.5211 
     0.0171168      52.7909 
     0.0171173      55.6622 
     0.0171178      58.7841 
     0.0171183      62.1824 
     0.0171188      65.8831 
     0.0171193      69.9166 
     0.0171198      74.3113 
     0.0171202      79.0998 
     0.0171207      84.3119 
     0.0171212       89.247 
     0.0171216       94.549 
      0.017122      100.237 
     0.0171227      109.521 
     0.0171233      119.729 
     0.0171239      130.862 
     0.0171245      141.692 
     0.0171253      156.283 
     0.0171264      179.529 
     0.0171275      204.153 
     0.0171283       220.97 
      0.017129      232.441 
     0.0171296      242.475 
     0.0171302      250.686 
     0.0171308      256.615 
     0.0171312      259.274 
     0.0171316      260.887 
      0.017132      261.425 
     0.0171324      260.876 
     0.0171328      259.252 
     0.0171334      254.868 
      0.017134      248.121 
     0.0171346       239.25 
     0.0171352      228.687 
     0.0171359      216.826 
     0.0171369      195.296 
     0.0171384      163.845 
     0.0171391      148.837 
     0.0171398      134.753 
     0.0171404      124.907 
     0.0171409       115.73 
     0.0171415      107.234 
      0.017142      99.4167 
     0.0171426      92.2543 
      0.017143      87.1171 
     0.0171435      81.6846 
      0.017144      76.6919 
     0.0171445      72.1079 
      0.017145      67.9008 
     0.0171455      64.0398 
      0.017146      60.4959 
     0.0171465       57.241 
      0.017147      53.8922 
     0.0171476      50.5203 
     0.0171482      47.4758 
     0.0171488      44.7214 
     0.0171495      42.2239 
     0.0171501      39.9543 
     0.0171507      37.8875 
     0.0171513       36.001 
     0.0171519      34.2545 
     0.0171525      32.6362 
     0.0171535      30.4569 
     0.0171544      28.5346 
     0.0171554      26.8315 
     0.0171563      25.3158 
     0.0171571      24.0977 
     0.0171582      22.7278 
     0.0171593      21.5102 
     0.0171603      20.4232 
     0.0171614      19.4489 
     0.0171624      18.5725 
     0.0171635      17.7815 
     0.0171651      16.7319 
     0.0171666      15.8497 
     0.0171681      15.0757 
     0.0171697      14.3929 
     0.0171712      13.7877 
     0.0171727      13.2488 
      0.017175      12.5448 
     0.0171773      11.9443 
     0.0171796      11.4279 
     0.0171819      10.9808 
     0.0171834      10.7152 
     0.0171865      10.2491 
     0.0171896      9.85508 
     0.0171925      9.53256 
     0.0171954       9.2536 
     0.0171993      8.93673 
     0.0172032      8.66995 
      0.017208      8.39778 
     0.0172136      8.13555 
     0.0172192      7.92208 
     0.0172249      7.74597 
     0.0172336      7.52782 
     0.0172395      7.40878 
     0.0172514      7.22115 
     0.0172637      7.07754 
     0.0172759      6.96844 
     0.0172966      6.83552 
     0.0173157      6.74917 
     0.0173524      6.63944 
     0.0174014      6.55315 
     0.0174749      6.47991 
     0.0176096      6.40857 
     0.0179525      6.31167 
     0.0189579      6.08895 
     0.0190019      6.10339 
     0.0190193       6.1326 
     0.0190308      6.17983 
     0.0190395      6.25442 
     0.0190442      6.32491 
     0.0190476      6.40478 
     0.0190508      6.51272 
      0.019053      6.61696 
     0.0190552      6.76059 
      0.019057      6.93063 
     0.0190582        7.081 
     0.0190595      7.27509 
     0.0190601      7.39458 
      0.019061      7.62516 
     0.0190618      7.84401 
     0.0190625      8.11848 
      0.019063      8.34317 
     0.0190635      8.61187 
      0.019064      8.93682 
     0.0190644      9.28883 
     0.0190648       9.7134 
     0.0190651      10.0456 
     0.0190654      10.4246 
     0.0190657      10.8573 
      0.019066      11.3522 
     0.0190663      11.9181 
     0.0190666      12.5654 
     0.0190669      13.3047 
     0.0190671      13.9269 
     0.0190673      14.6122 
     0.0190675      15.3668 
     0.0190677      16.1957 
     0.0190679       17.105 
     0.0190682      18.0996 
     0.0190684      19.1856 
     0.0190686      20.3671 
     0.0190688      21.8301 
     0.0190691      23.4292 
     0.0190693      25.1707 
     0.0190696      27.0577 
     0.0190698      29.0946 
     0.0190701      31.2806 
     0.0190703      33.6156 
     0.0190706      36.0946 
     0.0190709      39.5097 
     0.0190712      43.1357 
     0.0190717      48.9084 
     0.0190725        59.81 
     0.0190732      68.0253 
     0.0190736      72.9828 
     0.0190739      76.5402 
     0.0190742      79.7531 
     0.0190745      82.1809 
     0.0190748      84.2633 
     0.0190751       85.966 
     0.0190754      87.2583 
     0.0190757      88.1995 
      0.019076      88.5668 
     0.0190763      88.2849 
     0.0190766      87.6322 
     0.0190769      86.4442 
     0.0190772      84.8409 
     0.0190774      82.8776 
     0.0190777      80.3517 
     0.0190781      77.2238 
     0.0190784      73.4807 
      0.019079      66.8746 
     0.0190803      50.0454 
     0.0190807        45.18 
     0.0190811      40.8331 
     0.0190814      37.2533 
     0.0190817      33.9155 
     0.0190821      30.8369 
     0.0190823      28.9323 
     0.0190825      27.1459 
     0.0190828       24.954 
      0.019083       23.458 
     0.0190832      22.0703 
     0.0190834      20.7879 
     0.0190837      19.6057 
     0.0190839      18.5199 
     0.0190841      17.5232 
     0.0190843      16.6122 
     0.0190845      15.7804 
     0.0190847      15.0229 
      0.019085      14.1184 
     0.0190853      13.3226 
     0.0190856      12.6243 
     0.0190859       12.012 
     0.0190862      11.4755 
     0.0190865       11.005 
     0.0190868      10.5924 
     0.0190871      10.2299 
     0.0190873      9.91079 
     0.0190878      9.51937 
     0.0190882      9.18979 
     0.0190886      8.91013 
      0.019089      8.67102 
     0.0190896      8.37202 
     0.0190902      8.12817 
     0.0190909      7.90429 
     0.0190918      7.68407 
     0.0190929       7.4521 
      0.019094      7.26995 
     0.0190951      7.12343 
     0.0190966      6.97155 
     0.0190987      6.80024 
     0.0191009      6.67437 
     0.0191038       6.5519 
     0.0191081      6.42928 
     0.0191122      6.34966 
     0.0191177      6.27743 
     0.0191264      6.20641 
     0.0191362      6.15823 
     0.0191547      6.10783 
     0.0191895       6.0631 
      0.019303      6.00225 
      0.019739       5.8314 
     0.0199072      5.73305 
     0.0199912      5.65522 
     0.0200435      5.57887 
     0.0200799       5.4948 
     0.0201056      5.40053 
     0.0201204      5.32036 
     0.0201329      5.22518 
     0.0201405      5.14763 
     0.0201495       5.0239 
     0.0201549      4.92438 
     0.0201605      4.78737 
     0.0201643      4.66887 
     0.0201672      4.55956 
       0.02017      4.42622 
     0.0201723      4.29627 
     0.0201745      4.13824 
     0.0201765      3.96887 
      0.020178      3.82432 
     0.0201794      3.65455 
     0.0201808      3.46137 
     0.0201821      3.24205 
     0.0201838      2.94989 
     0.0201843      2.87245 
     0.0201848      2.81278 
     0.0201852      2.78843 
     0.0201855      2.78141 
     0.0201858      2.79065 
      0.020186      2.81507 
     0.0201862      2.84116 
     0.0201864      2.88921 
     0.0201867      2.95484 
     0.0201869      3.04045 
     0.0201871      3.14845 
     0.0201873      3.24584 
     0.0201875      3.35836 
     0.0201876      3.48729 
     0.0201878       3.6337 
      0.020188      3.79888 
     0.0201881      3.95166 
     0.0201883      4.15421 
     0.0201885      4.37868 
     0.0201886      4.62614 
     0.0201888      4.89765 
      0.020189      5.19415 
     0.0201891      5.51642 
     0.0201893      5.86517 
     0.0201895      6.26281 
     0.0201897      6.71471 
     0.0201899      7.20108 
     0.0201901      7.72203 
     0.0201903      8.45087 
     0.0201905      9.17456 
     0.0201908      9.94481 
     0.0201911      11.0411 
     0.0201914      12.2773 
     0.0201918      13.9294 
     0.0201924      16.5598 
     0.0201932      20.2541 
     0.0201937      22.1174 
     0.0201941      23.4914 
     0.0201944      24.5808 
     0.0201947      25.5864 
      0.020195      26.3292 
     0.0201953      27.0441 
     0.0201956      27.4896 
     0.0201959      27.7956 
     0.0201962      27.9809 
     0.0201964       28.028 
     0.0201968       27.917 
     0.0201971      27.6661 
     0.0201974       27.282 
     0.0201977      26.7772 
     0.0201981      26.0027 
     0.0201985      24.9028 
     0.0201991      23.3049 
     0.0202005      19.0499 
     0.0202011      17.4617 
     0.0202015      16.4784 
     0.0202019      15.5657 
     0.0202022      14.7283 
     0.0202026      13.9678 
      0.020203      13.2832 
     0.0202034       12.693 
     0.0202037      12.1856 
     0.0202041      11.7326 
     0.0202044      11.3293 
     0.0202049       10.807 
     0.0202055      10.3695 
      0.020206      10.0024 
     0.0202066      9.63166 
     0.0202073       9.3264 
     0.0202077      9.15157 
     0.0202085      8.85491 
     0.0202094      8.61197 
     0.0202103      8.38759 
     0.0202118      8.11484 
     0.0202132      7.89612 
     0.0202152      7.65216 
     0.0202172       7.4591 
     0.0202194      7.28193 
     0.0202223      7.10632 
     0.0202261      6.92624 
     0.0202298      6.78785 
     0.0202336      6.67801 
     0.0202401      6.53521 
     0.0202465      6.42887 
     0.0202579      6.29471 
     0.0202707      6.19088 
     0.0202798      6.13604 
     0.0203041      6.03205 
     0.0203291      5.96088 
     0.0203723      5.87849 
     0.0204452      5.78926 
     0.0205829      5.67752 
     0.0207418      5.58392 
     0.0207638      5.57933 
     0.0207912      5.59439 
     0.0208049      5.63288 
     0.0208116      5.67579 
     0.0208172      5.74229 
     0.0208206      5.80931 
     0.0208236      5.89893 
     0.0208259      5.99868 
     0.0208279      6.12393 
     0.0208291      6.22951 
     0.0208303      6.36853 
     0.0208312      6.50512 
     0.0208318      6.62638 
     0.0208325      6.78543 
     0.0208332      6.98653 
     0.0208337      7.17429 
     0.0208342      7.40331 
     0.0208347      7.68508 
     0.0208351      7.90891 
     0.0208354      8.16716 
     0.0208358      8.46538 
     0.0208361      8.80972 
     0.0208364      9.20688 
     0.0208368       9.6641 
     0.0208371      10.1577 
     0.0208374       10.683 
     0.0208377      11.2731 
      0.020838      11.9336 
     0.0208383      12.6696 
     0.0208386      13.4858 
     0.0208389       14.386 
     0.0208392      15.3733 
     0.0208396       16.613 
     0.0208398      17.3627 
     0.0208402      18.9712 
     0.0208406      20.7187 
      0.020841      22.5908 
     0.0208415      25.3776 
     0.0208429      32.6687 
     0.0208434      35.1477 
     0.0208438      37.1603 
     0.0208442      38.7173 
     0.0208445      39.8659 
     0.0208449      40.8349 
     0.0208452      41.5891 
     0.0208455      42.0708 
     0.0208458      42.3049 
      0.020846      42.3389 
     0.0208464      42.1665 
     0.0208467      41.7502 
     0.0208469      41.3825 
     0.0208473      40.3987 
     0.0208476      39.3528 
      0.020848      38.1211 
     0.0208484      36.2336 
     0.0208489      34.1281 
     0.0208495      30.5652 
     0.0208505      25.4523 
      0.020851      22.6674 
     0.0208514      20.7946 
     0.0208518      19.0467 
     0.0208522      17.4367 
     0.0208525      16.3246 
     0.0208528      15.4446 
     0.0208531      14.4554 
     0.0208534      13.5531 
     0.0208537      12.7349 
      0.020854      11.9967 
     0.0208543      11.3339 
     0.0208546      10.7415 
     0.0208549      10.2139 
     0.0208552      9.71779 
     0.0208556       9.2578 
     0.0208559      8.85802 
     0.0208562      8.51116 
     0.0208566      8.21048 
     0.0208569      7.94982 
     0.0208574      7.62208 
      0.020858      7.35612 
     0.0208585      7.13894 
      0.020859      6.96006 
     0.0208595      6.81132 
     0.0208602      6.64902 
     0.0208611      6.47429 
     0.0208617      6.38466 
     0.0208629      6.24121 
     0.0208641      6.13163 
     0.0208661      6.00057 
     0.0208684      5.89491 
     0.0208714      5.79828 
     0.0208748      5.72405 
     0.0208804      5.64688 
     0.0208871      5.59254 
     0.0209008      5.53263 
     0.0209255      5.48194 
     0.0209988      5.40869 
     0.0213152      5.15453 
     0.0215169      4.95963 
     0.0216854      4.76371 
     0.0218859      4.49236 
     0.0219147      4.47288 
     0.0219299      4.48955 
      0.021939      4.52944 
     0.0219447      4.58277 
     0.0219484      4.64108 
     0.0219511      4.70411 
     0.0219538      4.79523 
     0.0219559      4.89549 
     0.0219573       4.9846 
     0.0219587      5.09985 
     0.0219598      5.22352 
     0.0219608      5.34733 
     0.0219617      5.50295 
     0.0219623      5.64818 
      0.021963      5.82649 
     0.0219636      6.00844 
     0.0219642      6.22979 
     0.0219645      6.40475 
     0.0219649      6.60647 
     0.0219653       6.8397 
     0.0219657      7.11022 
     0.0219661      7.42445 
     0.0219664      7.79005 
     0.0219667      8.10285 
      0.021967      8.45287 
     0.0219673       8.8443 
     0.0219676      9.28113 
     0.0219679       9.7684 
     0.0219682        10.31 
     0.0219684      10.9107 
     0.0219687      11.5747 
      0.021969      12.3065 
     0.0219693       13.268 
     0.0219696      14.0247 
       0.02197      15.2662 
     0.0219703      16.6379 
     0.0219707      18.1407 
      0.021971      19.7707 
     0.0219715      21.9782 
      0.021972      24.3501 
     0.0219726      27.7069 
     0.0219737       34.274 
     0.0219742      36.9011 
     0.0219747      39.1695 
     0.0219751      41.0473 
     0.0219755      42.6336 
     0.0219758      43.6007 
     0.0219762      44.3559 
     0.0219765      44.8738 
     0.0219768      45.1685 
      0.021977      45.2399 
     0.0219773      45.1499 
     0.0219776      44.8623 
      0.021978      44.1909 
     0.0219783      43.2047 
     0.0219787      41.9862 
     0.0219791      40.5325 
     0.0219795      38.5844 
     0.0219799      36.4233 
     0.0219806      32.6611 
     0.0219818      26.0399 
     0.0219822       23.587 
     0.0219826      21.6496 
      0.021983      19.8303 
     0.0219834      18.1414 
     0.0219836      16.9651 
     0.0219839      16.0242 
     0.0219842      14.9556 
     0.0219845      13.9721 
     0.0219848      13.0717 
     0.0219851       12.251 
     0.0219854      11.5062 
     0.0219857      10.8332 
      0.021986       10.227 
     0.0219863      9.61056 
     0.0219866      9.14804 
     0.0219869      8.73321 
     0.0219872      8.36129 
     0.0219874      8.02859 
     0.0219878      7.63889 
     0.0219882      7.30309 
     0.0219886      7.01352 
      0.021989      6.76338 
     0.0219893      6.54669 
     0.0219899      6.27344 
     0.0219905      6.04988 
      0.021991      5.86501 
     0.0219918      5.66432 
     0.0219925      5.52123 
     0.0219933       5.3703 
     0.0219945      5.21107 
     0.0219956      5.08587 
     0.0219967      4.98496 
     0.0219983      4.87757 
     0.0220005      4.75649 
     0.0220028      4.66721 
     0.0220057      4.58434 
     0.0220085      4.52225 
     0.0220123      4.45957 
     0.0220182      4.39239 
     0.0220255      4.33395 
     0.0220329      4.29136 
     0.0220498      4.22142 
     0.0220836      4.12094 
     0.0222086       3.7914 
     0.0222846      3.56403 
     0.0223505      3.33957 
      0.022391      3.18615 
     0.0224302      3.02497 
     0.0224681      2.85578 
     0.0225086      2.65783 
     0.0225464       2.4555 
     0.0225789      2.26776 
     0.0226113      2.06466 
     0.0226356      1.90182 
     0.0226599      1.72953 
     0.0226843      1.54758 
     0.0227086      1.35608 
     0.0227329       1.1557 
     0.0227613     0.912691 
     0.0228039     0.541515 
      0.022816     0.438316 
     0.0228254     0.361052 
     0.0228331     0.300165 
     0.0228386     0.258364 
     0.0228439     0.219501 
     0.0228481     0.189987 
     0.0228523      0.16181 
     0.0228558     0.140127 
      0.022859     0.120719 
     0.0228615     0.105954 
     0.0228639    0.0929989 
     0.0228661     0.081556 
     0.0228683     0.070711 
       0.02287    0.0624892 
     0.0228716    0.0557892 
      0.022873    0.0497629 
     0.0228744    0.0440368 
     0.0228758    0.0386228 
     0.0228771     0.033944 
     0.0228783    0.0299343 
     0.0228792     0.026899 
     0.0228801    0.0241212 
      0.022881    0.0217776 
     0.0228818    0.0195551 
     0.0228826    0.0174561 
     0.0228834     0.015563 
      0.022884    0.0140126 
     0.0228847    0.0125533 
     0.0228854    0.0111865 
     0.0228859    0.0102234 
     0.0228864   0.00937252 
     0.0228868   0.00856915 
     0.0228873   0.00781361 
     0.0228878   0.00710672 
     0.0228882    0.0065397 
     0.0228886   0.00600926 
      0.022889   0.00551559 
     0.0228894   0.00505924 
     0.0228897   0.00470753 
     0.0228901   0.00438227 
     0.0228904   0.00408353 
     0.0228908   0.00381168 
     0.0228911   0.00359002 
     0.0228914    0.0033905 
     0.0228917    0.0032132 
      0.022892   0.00305839 
     0.0228923   0.00292105 
     0.0228926   0.00280851 
     0.0228928   0.00274734 
      0.022893   0.00269727 
     0.0228932   0.00265843 
     0.0228935   0.00263083 
     0.0228937   0.00261125 
     0.0228938   0.00260975 
     0.0228941   0.00261753 
     0.0228943   0.00263676 
     0.0228945   0.00266757 
     0.0228947   0.00271002 
      0.022895   0.00276417 
     0.0228952    0.0028301 
     0.0228954   0.00290785 
     0.0228956   0.00299748 
     0.0228958   0.00312085 
     0.0228961   0.00328671 
     0.0228964   0.00347633 
     0.0228967   0.00368989 
      0.022897   0.00392761 
     0.0228973   0.00418967 
     0.0228976   0.00447622 
     0.0228979   0.00478743 
     0.0228982   0.00514853 
     0.0228986   0.00556547 
     0.0228989   0.00601543 
     0.0228992    0.0064987 
     0.0228996   0.00708264 
        0.0229   0.00778195 
     0.0229005   0.00853486 
     0.0229009   0.00934194 
     0.0229014     0.010311 
