#ZVView-data-copy:  30-May-2023 21:38:21
#=======================================
#
#name:   29-CU-65(N,2N)29-CU-64,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  250
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
      0.023862            0       14.905       1.5134  # 1977,M.S.Pandey+         ## 10725013  #dY:10.2%  
      0.023867            0       12.154       1.4865  # 1977,M.S.Pandey+         ## 10725013  #dY:12.2%  
      0.023867            0        14.42        0.952  # 1977,M.S.Pandey+         ## 10725015  #dY:6.6%   
      0.023872            0       14.739       1.4877  # 1977,M.S.Pandey+         ## 10725013  #dY:10.1%  
      0.023877            0       11.882       1.4077  # 1977,M.S.Pandey+         ## 10725013  #dY:11.8%  
      0.023877            0       12.719      0.92644  # 1977,M.S.Pandey+         ## 10725015  #dY:7.3%   
      0.023883            0        11.21        1.435  # 1977,M.S.Pandey+         ## 10725013  #dY:12.8%  
      0.023888            0       10.929       1.4173  # 1977,M.S.Pandey+         ## 10725013  #dY:13.0%  
      0.023888            0       10.043      0.86134  # 1977,M.S.Pandey+         ## 10725015  #dY:8.6%   
      0.023893            0       13.104       1.4117  # 1977,M.S.Pandey+         ## 10725013  #dY:10.8%  
      0.023898            0       9.7401       1.3705  # 1977,M.S.Pandey+         ## 10725013  #dY:14.1%  
      0.023898            0       10.984       0.8783  # 1977,M.S.Pandey+         ## 10725015  #dY:8.0%   
        0.0239            0          7.8            0  # 1957,H.Marshak+          ## 11640012             
      0.023904            0       7.8898       1.3747  # 1977,M.S.Pandey+         ## 10725013  #dY:17.4%  
      0.023909            0       9.8051      0.85965  # 1977,M.S.Pandey+         ## 10725015  #dY:8.8%   
      0.023919            0       9.4836      0.83756  # 1977,M.S.Pandey+         ## 10725015  #dY:8.8%   
      0.023924            0       9.6723      0.52976  # 1977,M.S.Pandey+         ## 10725013  #dY:5.5%   
      0.023932            0       9.4513      0.68021  # 1977,M.S.Pandey+         ## 10725015  #dY:7.2%   
      0.023948            0       7.3124      0.66081  # 1977,M.S.Pandey+         ## 10725015  #dY:9.0%   
      0.023961            0       8.2352      0.50898  # 1977,M.S.Pandey+         ## 10725013  #dY:6.2%   
      0.023964            0       8.1248      0.67068  # 1977,M.S.Pandey+         ## 10725015  #dY:8.3%   
       0.02398            0       7.4899      0.65312  # 1977,M.S.Pandey+         ## 10725015  #dY:8.7%   
      0.023995            0       8.3102      0.63574  # 1977,M.S.Pandey+         ## 10725015  #dY:7.7%   
      0.023998            0       6.8546      0.50267  # 1977,M.S.Pandey+         ## 10725013  #dY:7.3%   
      0.024011            0       6.2362      0.66943  # 1977,M.S.Pandey+         ## 10725015  #dY:10.7%  
      0.024027            0       6.6571      0.63879  # 1977,M.S.Pandey+         ## 10725015  #dY:9.6%   
      0.024027            0       11.929            0  # 1966,W.M.Good+           ## 11626025             
      0.024027            0       14.065            0  # 1966,W.M.Good+           ## 11626025             
      0.024035            0        6.661      0.48379  # 1977,M.S.Pandey+         ## 10725013  #dY:7.3%   
      0.024043            0       6.4248      0.65283  # 1977,M.S.Pandey+         ## 10725015  #dY:10.2%  
      0.024059            0        7.008       0.6469  # 1977,M.S.Pandey+         ## 10725015  #dY:9.2%   
      0.024072            0       7.8977      0.50577  # 1977,M.S.Pandey+         ## 10725013  #dY:6.4%   
      0.024074            0       7.0491      0.64627  # 1977,M.S.Pandey+         ## 10725015  #dY:9.2%   
       0.02409            0        7.453      0.64054  # 1977,M.S.Pandey+         ## 10725015  #dY:8.6%   
      0.024101            0        7.944      0.63291  # 1977,M.S.Pandey+         ## 10725013  #dY:8.0%   
      0.024106            0       6.9629       0.6687  # 1977,M.S.Pandey+         ## 10725015  #dY:9.6%   
      0.024122            0       8.5671      0.64764  # 1977,M.S.Pandey+         ## 10725013  #dY:7.6%   
      0.024122            0       8.3442      0.67531  # 1977,M.S.Pandey+         ## 10725015  #dY:8.1%   
      0.024122            0       10.148            0  # 1966,W.M.Good+           ## 11626025             
      0.024138            0       10.092      0.71211  # 1977,M.S.Pandey+         ## 10725015  #dY:7.1%   
      0.024143            0       9.7844      0.66655  # 1977,M.S.Pandey+         ## 10725013  #dY:6.8%   
      0.024154            0       9.8713      0.70869  # 1977,M.S.Pandey+         ## 10725015  #dY:7.2%   
      0.024165            0       12.469      0.71615  # 1977,M.S.Pandey+         ## 10725013  #dY:5.7%   
       0.02417            0       12.132      0.77557  # 1977,M.S.Pandey+         ## 10725015  #dY:6.4%   
      0.024186            0       17.891      0.84775  # 1977,M.S.Pandey+         ## 10725013  #dY:4.7%   
      0.024186            0        14.99      0.78586  # 1977,M.S.Pandey+         ## 10725015  #dY:5.2%   
      0.024202            0       21.974      0.97522  # 1977,M.S.Pandey+         ## 10725015  #dY:4.4%   
      0.024207            0       26.068       1.1015  # 1977,M.S.Pandey+         ## 10725013  #dY:4.2%   
      0.024218            0        27.38       1.2034  # 1977,M.S.Pandey+         ## 10725015  #dY:4.4%   
      0.024218            0       8.0119            0  # 1966,W.M.Good+           ## 11626025             
      0.024228            0       33.972       1.4264  # 1977,M.S.Pandey+         ## 10725013  #dY:4.2%   
      0.024234            0       35.294       1.4743  # 1977,M.S.Pandey+         ## 10725015  #dY:4.2%   
       0.02425            0       39.728       1.7317  # 1977,M.S.Pandey+         ## 10725013  #dY:4.4%   
       0.02425            0        42.37       2.0141  # 1977,M.S.Pandey+         ## 10725015  #dY:4.8%   
      0.024266            0       36.089       1.5446  # 1977,M.S.Pandey+         ## 10725015  #dY:4.3%   
      0.024271            0       38.703       1.7933  # 1977,M.S.Pandey+         ## 10725013  #dY:4.6%   
      0.024282            0        37.45       1.6782  # 1977,M.S.Pandey+         ## 10725015  #dY:4.5%   
      0.024293            0       32.792       1.4156  # 1977,M.S.Pandey+         ## 10725013  #dY:4.3%   
      0.024298            0       33.577       1.4124  # 1977,M.S.Pandey+         ## 10725015  #dY:4.2%   
      0.024314            0       29.491       1.2631  # 1977,M.S.Pandey+         ## 10725013  #dY:4.3%   
      0.024314            0       30.178       1.2526  # 1977,M.S.Pandey+         ## 10725015  #dY:4.2%   
      0.024314            0       6.0534            0  # 1966,W.M.Good+           ## 11626025             
      0.024314            0       7.4777            0  # 1966,W.M.Good+           ## 11626025             
       0.02433            0       30.486       1.2904  # 1977,M.S.Pandey+         ## 10725015  #dY:4.2%   
      0.024336            0       24.997       1.0563  # 1977,M.S.Pandey+         ## 10725013  #dY:4.2%   
      0.024346            0       22.237       1.0293  # 1977,M.S.Pandey+         ## 10725015  #dY:4.6%   
      0.024357            0       20.794      0.91835  # 1977,M.S.Pandey+         ## 10725013  #dY:4.4%   
      0.024362            0       22.156      0.97383  # 1977,M.S.Pandey+         ## 10725015  #dY:4.4%   
      0.024379            0       18.742      0.85432  # 1977,M.S.Pandey+         ## 10725013  #dY:4.6%   
      0.024379            0       20.422      0.95006  # 1977,M.S.Pandey+         ## 10725015  #dY:4.7%   
      0.024395            0       15.458      0.83071  # 1977,M.S.Pandey+         ## 10725015  #dY:5.4%   
        0.0244            0       16.266      0.81117  # 1977,M.S.Pandey+         ## 10725013  #dY:5.0%   
        0.0244            0          8.6            0  # 1957,H.Marshak+          ## 11640012             
      0.024411            0       14.658      0.79766  # 1977,M.S.Pandey+         ## 10725015  #dY:5.4%   
      0.024422            0         14.2      0.75619  # 1977,M.S.Pandey+         ## 10725013  #dY:5.3%   
      0.024427            0       14.524      0.78097  # 1977,M.S.Pandey+         ## 10725015  #dY:5.4%   
      0.024443            0       13.248      0.75944  # 1977,M.S.Pandey+         ## 10725013  #dY:5.7%   
      0.024443            0       13.106      0.75532  # 1977,M.S.Pandey+         ## 10725015  #dY:5.8%   
       0.02446            0       11.541       0.7367  # 1977,M.S.Pandey+         ## 10725015  #dY:6.4%   
      0.024465            0       13.545      0.72048  # 1977,M.S.Pandey+         ## 10725013  #dY:5.3%   
      0.024476            0         11.4      0.72715  # 1977,M.S.Pandey+         ## 10725015  #dY:6.4%   
      0.024487            0       12.163      0.69708  # 1977,M.S.Pandey+         ## 10725013  #dY:5.7%   
        0.0245            0       11.251       0.5119  # 1977,M.S.Pandey+         ## 10725015  #dY:4.5%   
      0.024508            0       5.6973            0  # 1966,W.M.Good+           ## 11626025             
      0.024519            0       11.072       0.4834  # 1977,M.S.Pandey+         ## 10725013  #dY:4.4%   
      0.024533            0       9.6392      0.48633  # 1977,M.S.Pandey+         ## 10725015  #dY:5.0%   
      0.024563            0       9.6522      0.47203  # 1977,M.S.Pandey+         ## 10725013  #dY:4.9%   
      0.024565            0        9.593      0.48655  # 1977,M.S.Pandey+         ## 10725015  #dY:5.1%   
      0.024598            0       9.3864      0.48342  # 1977,M.S.Pandey+         ## 10725015  #dY:5.2%   
      0.024605            0       7.1217            0  # 1966,W.M.Good+           ## 11626025             
      0.024606            0       8.8677      0.47437  # 1977,M.S.Pandey+         ## 10725013  #dY:5.3%   
      0.024631            0       8.0069      0.47406  # 1977,M.S.Pandey+         ## 10725015  #dY:5.9%   
       0.02465            0       8.5155      0.45228  # 1977,M.S.Pandey+         ## 10725013  #dY:5.3%   
      0.024664            0       7.8941      0.46509  # 1977,M.S.Pandey+         ## 10725015  #dY:5.9%   
      0.024694            0       7.3765      0.43554  # 1977,M.S.Pandey+         ## 10725013  #dY:5.9%   
      0.024697            0       7.0821      0.45731  # 1977,M.S.Pandey+         ## 10725015  #dY:6.5%   
      0.024703            0       10.148            0  # 1966,W.M.Good+           ## 11626025             
       0.02473            0       8.0059      0.45502  # 1977,M.S.Pandey+         ## 10725015  #dY:5.7%   
      0.024738            0       6.1596      0.46488  # 1977,M.S.Pandey+         ## 10725013  #dY:7.5%   
      0.024763            0       6.9612      0.45414  # 1977,M.S.Pandey+         ## 10725015  #dY:6.5%   
      0.024782            0       6.6083      0.44339  # 1977,M.S.Pandey+         ## 10725013  #dY:6.7%   
      0.024796            0       6.9256      0.44579  # 1977,M.S.Pandey+         ## 10725015  #dY:6.4%   
      0.024801            0       16.736            0  # 1966,W.M.Good+           ## 11626025             
      0.024801            0       14.243            0  # 1966,W.M.Good+           ## 11626025             
      0.024826            0       6.2518      0.43464  # 1977,M.S.Pandey+         ## 10725013  #dY:7.0%   
      0.024829            0       6.3523      0.44038  # 1977,M.S.Pandey+         ## 10725015  #dY:6.9%   
      0.024862            0       5.5778       0.4412  # 1977,M.S.Pandey+         ## 10725015  #dY:7.9%   
      0.024871            0       5.2088      0.41864  # 1977,M.S.Pandey+         ## 10725013  #dY:8.0%   
      0.024896            0       4.6184      0.43248  # 1977,M.S.Pandey+         ## 10725015  #dY:9.4%   
      0.024915            0       4.4897      0.40622  # 1977,M.S.Pandey+         ## 10725013  #dY:9.0%   
      0.024929            0       4.7298      0.43404  # 1977,M.S.Pandey+         ## 10725015  #dY:9.2%   
       0.02496            0       3.8087      0.39966  # 1977,M.S.Pandey+         ## 10725013  #dY:10.5%  
      0.024962            0       3.7348      0.42666  # 1977,M.S.Pandey+         ## 10725015  #dY:11.4%  
      0.024996            0       3.0611      0.42715  # 1977,M.S.Pandey+         ## 10725015  #dY:14.0%  
      0.024998            0       15.668            0  # 1966,W.M.Good+           ## 11626025             
      0.025004            0       3.6443      0.40094  # 1977,M.S.Pandey+         ## 10725013  #dY:11.0%  
       0.02503            0       3.0675      0.42218  # 1977,M.S.Pandey+         ## 10725015  #dY:13.8%  
      0.025049            0       2.9327      0.38261  # 1977,M.S.Pandey+         ## 10725013  #dY:13.0%  
      0.025052            0       2.4365      0.72163  # 1977,M.S.Pandey+         ## 10725015  #dY:29.6%  
      0.025063            0       2.3899      0.73251  # 1977,M.S.Pandey+         ## 10725015  #dY:30.7%  
      0.025074            0       3.3341      0.71953  # 1977,M.S.Pandey+         ## 10725015  #dY:21.6%  
      0.025077            0       2.4471      0.75895  # 1977,M.S.Pandey+         ## 10725013  #dY:31.0%  
      0.025086            0       1.3545      0.71284  # 1977,M.S.Pandey+         ## 10725015  #dY:52.6%  
      0.025088            0      0.55728      0.73459  # 1977,M.S.Pandey+         ## 10725013  #dY:131.8% 
      0.025097            0       2.9926      0.74241  # 1977,M.S.Pandey+         ## 10725015  #dY:24.8%  
      0.025098            0       14.955            0  # 1966,W.M.Good+           ## 11626025             
        0.0251            0       2.5484      0.76284  # 1977,M.S.Pandey+         ## 10725013  #dY:29.9%  
      0.025108            0       2.4477        0.748  # 1977,M.S.Pandey+         ## 10725015  #dY:30.6%  
      0.025111            0       1.9038      0.74931  # 1977,M.S.Pandey+         ## 10725013  #dY:39.4%  
      0.025119            0       2.7174      0.73558  # 1977,M.S.Pandey+         ## 10725015  #dY:27.1%  
      0.025122            0       4.4959      0.78811  # 1977,M.S.Pandey+         ## 10725013  #dY:17.5%  
      0.025131            0       4.1665      0.75648  # 1977,M.S.Pandey+         ## 10725015  #dY:18.2%  
      0.025134            0       7.2016      0.88631  # 1977,M.S.Pandey+         ## 10725013  #dY:12.3%  
      0.025142            0       8.9167      0.80626  # 1977,M.S.Pandey+         ## 10725015  #dY:9.0%   
      0.025145            0       16.027       1.0662  # 1977,M.S.Pandey+         ## 10725013  #dY:6.7%   
      0.025153            0       15.135      0.95937  # 1977,M.S.Pandey+         ## 10725015  #dY:6.3%   
      0.025156            0       31.486       1.7225  # 1977,M.S.Pandey+         ## 10725013  #dY:5.5%   
      0.025165            0        29.96       1.5317  # 1977,M.S.Pandey+         ## 10725015  #dY:5.1%   
      0.025167            0        42.28       2.3921  # 1977,M.S.Pandey+         ## 10725013  #dY:5.7%   
      0.025176            0       40.244       2.2108  # 1977,M.S.Pandey+         ## 10725015  #dY:5.5%   
      0.025179            0       38.839       2.1802  # 1977,M.S.Pandey+         ## 10725013  #dY:5.6%   
      0.025187            0       40.692       2.2278  # 1977,M.S.Pandey+         ## 10725015  #dY:5.5%   
       0.02519            0       40.406       2.3588  # 1977,M.S.Pandey+         ## 10725013  #dY:5.8%   
      0.025197            0       12.819            0  # 1966,W.M.Good+           ## 11626025             
      0.025198            0        37.34       1.9813  # 1977,M.S.Pandey+         ## 10725015  #dY:5.3%   
      0.025201            0       34.717       1.9215  # 1977,M.S.Pandey+         ## 10725013  #dY:5.5%   
       0.02521            0       34.254        1.775  # 1977,M.S.Pandey+         ## 10725015  #dY:5.2%   
      0.025213            0       36.221       2.0307  # 1977,M.S.Pandey+         ## 10725013  #dY:5.6%   
      0.025221            0        36.32       1.9611  # 1977,M.S.Pandey+         ## 10725015  #dY:5.4%   
      0.025224            0       40.975       2.6994  # 1977,M.S.Pandey+         ## 10725013  #dY:6.6%   
      0.025232            0        43.66       2.4954  # 1977,M.S.Pandey+         ## 10725015  #dY:5.7%   
      0.025235            0       52.983       3.9307  # 1977,M.S.Pandey+         ## 10725013  #dY:7.4%   
      0.025244            0       43.263       2.4583  # 1977,M.S.Pandey+         ## 10725015  #dY:5.7%   
      0.025247            0       47.584       3.2627  # 1977,M.S.Pandey+         ## 10725013  #dY:6.9%   
      0.025255            0       47.889       3.0362  # 1977,M.S.Pandey+         ## 10725015  #dY:6.3%   
      0.025258            0       36.985       2.1364  # 1977,M.S.Pandey+         ## 10725013  #dY:5.8%   
      0.025267            0       41.438       2.3746  # 1977,M.S.Pandey+         ## 10725015  #dY:5.7%   
      0.025269            0       37.487       2.1105  # 1977,M.S.Pandey+         ## 10725013  #dY:5.6%   
      0.025278            0       38.793       2.1524  # 1977,M.S.Pandey+         ## 10725015  #dY:5.5%   
      0.025281            0       38.846       2.1313  # 1977,M.S.Pandey+         ## 10725013  #dY:5.5%   
      0.025292            0       36.195       2.0243  # 1977,M.S.Pandey+         ## 10725013  #dY:5.6%   
      0.025295            0       40.255       1.5547  # 1977,M.S.Pandey+         ## 10725015  #dY:3.9%   
      0.025304            0        34.34       1.9484  # 1977,M.S.Pandey+         ## 10725013  #dY:5.7%   
      0.025315            0       30.012       1.6792  # 1977,M.S.Pandey+         ## 10725013  #dY:5.6%   
      0.025318            0       34.535       1.2994  # 1977,M.S.Pandey+         ## 10725015  #dY:3.8%   
      0.025326            0       29.868       1.6844  # 1977,M.S.Pandey+         ## 10725013  #dY:5.6%   
      0.025338            0       31.242       1.6706  # 1977,M.S.Pandey+         ## 10725013  #dY:5.3%   
      0.025341            0       29.232       1.1179  # 1977,M.S.Pandey+         ## 10725015  #dY:3.8%   
      0.025349            0       26.707       1.4861  # 1977,M.S.Pandey+         ## 10725013  #dY:5.6%   
      0.025361            0       27.147       1.5441  # 1977,M.S.Pandey+         ## 10725013  #dY:5.7%   
      0.025363            0       25.486       1.0344  # 1977,M.S.Pandey+         ## 10725015  #dY:4.1%   
      0.025372            0       22.883       1.4103  # 1977,M.S.Pandey+         ## 10725013  #dY:6.2%   
      0.025383            0       21.911       1.3264  # 1977,M.S.Pandey+         ## 10725013  #dY:6.1%   
      0.025386            0       22.056      0.99019  # 1977,M.S.Pandey+         ## 10725015  #dY:4.5%   
      0.025395            0       22.366       1.3672  # 1977,M.S.Pandey+         ## 10725013  #dY:6.1%   
      0.025398            0       11.039            0  # 1966,W.M.Good+           ## 11626025             
      0.025398            0       12.285            0  # 1966,W.M.Good+           ## 11626025             
        0.0254            0         11.5            0  # 1957,H.Marshak+          ## 11640012             
      0.025406            0       22.819       1.3134  # 1977,M.S.Pandey+         ## 10725013  #dY:5.8%   
      0.025409            0       21.144      0.95188  # 1977,M.S.Pandey+         ## 10725015  #dY:4.5%   
      0.025418            0       21.098       1.2554  # 1977,M.S.Pandey+         ## 10725013  #dY:6.0%   
      0.025429            0       21.985       1.2603  # 1977,M.S.Pandey+         ## 10725013  #dY:5.7%   
      0.025432            0       21.594      0.93153  # 1977,M.S.Pandey+         ## 10725015  #dY:4.3%   
      0.025441            0        20.32       1.2142  # 1977,M.S.Pandey+         ## 10725013  #dY:6.0%   
      0.025449            0       21.131       1.7922  # 1977,M.S.Pandey+         ## 10725013  #dY:8.5%   
      0.025455            0       19.359       1.7388  # 1977,M.S.Pandey+         ## 10725013  #dY:9.0%   
      0.025455            0       21.943      0.88771  # 1977,M.S.Pandey+         ## 10725015  #dY:4.0%   
      0.025461            0       22.731       1.8894  # 1977,M.S.Pandey+         ## 10725013  #dY:8.3%   
      0.025467            0       24.583       2.1596  # 1977,M.S.Pandey+         ## 10725013  #dY:8.8%   
      0.025472            0       24.354       1.9738  # 1977,M.S.Pandey+         ## 10725013  #dY:8.1%   
      0.025478            0       18.904       1.6779  # 1977,M.S.Pandey+         ## 10725013  #dY:8.9%   
      0.025478            0       21.369      0.85805  # 1977,M.S.Pandey+         ## 10725015  #dY:4.0%   
      0.025484            0       20.767       1.8235  # 1977,M.S.Pandey+         ## 10725013  #dY:8.8%   
       0.02549            0       18.821       1.6789  # 1977,M.S.Pandey+         ## 10725013  #dY:8.9%   
      0.025495            0       18.863       1.6784  # 1977,M.S.Pandey+         ## 10725013  #dY:8.9%   
      0.025499            0        8.546            0  # 1966,W.M.Good+           ## 11626025             
      0.025499            0       10.148            0  # 1966,W.M.Good+           ## 11626025             
      0.025501            0       16.597       1.5132  # 1977,M.S.Pandey+         ## 10725013  #dY:9.1%   
      0.025501            0       18.564      0.77336  # 1977,M.S.Pandey+         ## 10725015  #dY:4.2%   
      0.025524            0       17.056      0.73004  # 1977,M.S.Pandey+         ## 10725015  #dY:4.3%   
      0.025527            0       15.713      0.53338  # 1977,M.S.Pandey+         ## 10725013  #dY:3.4%   
      0.025547            0       15.581      0.70783  # 1977,M.S.Pandey+         ## 10725015  #dY:4.5%   
       0.02557            0       14.083      0.66998  # 1977,M.S.Pandey+         ## 10725015  #dY:4.8%   
      0.025573            0       14.739      0.50549  # 1977,M.S.Pandey+         ## 10725013  #dY:3.4%   
      0.025594            0       13.853      0.66251  # 1977,M.S.Pandey+         ## 10725015  #dY:4.8%   
        0.0256            0       10.682            0  # 1966,W.M.Good+           ## 11626025             
      0.025617            0       14.084      0.64994  # 1977,M.S.Pandey+         ## 10725015  #dY:4.6%   
       0.02562            0       13.491      0.48632  # 1977,M.S.Pandey+         ## 10725013  #dY:3.6%   
       0.02564            0       13.252      0.64732  # 1977,M.S.Pandey+         ## 10725015  #dY:4.9%   
      0.025663            0       12.614      0.63522  # 1977,M.S.Pandey+         ## 10725015  #dY:5.0%   
      0.025666            0       13.284      0.48669  # 1977,M.S.Pandey+         ## 10725013  #dY:3.7%   
      0.025687            0       12.338      0.62673  # 1977,M.S.Pandey+         ## 10725015  #dY:5.1%   
      0.025702            0       9.2582            0  # 1966,W.M.Good+           ## 11626025             
       0.02571            0       13.079      0.64883  # 1977,M.S.Pandey+         ## 10725015  #dY:5.0%   
      0.025713            0        12.11        0.528  # 1977,M.S.Pandey+         ## 10725013  #dY:4.4%   
      0.025733            0        10.99      0.62505  # 1977,M.S.Pandey+         ## 10725015  #dY:5.7%   
      0.025757            0       11.174      0.61503  # 1977,M.S.Pandey+         ## 10725015  #dY:5.5%   
       0.02576            0       11.687      0.50815  # 1977,M.S.Pandey+         ## 10725013  #dY:4.3%   
       0.02578            0        10.87      0.60627  # 1977,M.S.Pandey+         ## 10725015  #dY:5.6%   
        0.0258            0         14.1            0  # 1957,H.Marshak+          ## 11640012             
      0.025803            0       10.341      0.61399  # 1977,M.S.Pandey+         ## 10725015  #dY:5.9%   
      0.025806            0       10.599      0.45439  # 1977,M.S.Pandey+         ## 10725013  #dY:4.3%   
      0.025818            0       11.125        1.251  # 1977,M.S.Pandey+         ## 10725015  #dY:11.2%  
      0.025824            0       11.645         1.24  # 1977,M.S.Pandey+         ## 10725015  #dY:10.6%  
       0.02583            0       10.618       1.1736  # 1977,M.S.Pandey+         ## 10725015  #dY:11.1%  
      0.025833            0       10.824       1.2676  # 1977,M.S.Pandey+         ## 10725013  #dY:11.7%  
      0.025836            0       11.989       1.1739  # 1977,M.S.Pandey+         ## 10725015  #dY:9.8%   
      0.025839            0       10.004       1.3042  # 1977,M.S.Pandey+         ## 10725013  #dY:13.0%  
      0.025842            0       11.441       1.2074  # 1977,M.S.Pandey+         ## 10725015  #dY:10.6%  
      0.025845            0       7.9833       1.3131  # 1977,M.S.Pandey+         ## 10725013  #dY:16.4%  
      0.025847            0       8.7563       1.2104  # 1977,M.S.Pandey+         ## 10725015  #dY:13.8%  
       0.02585            0       12.214       1.4608  # 1977,M.S.Pandey+         ## 10725013  #dY:12.0%  
      0.025853            0       11.216       1.2139  # 1977,M.S.Pandey+         ## 10725015  #dY:10.8%  
      0.025856            0       12.361       1.3213  # 1977,M.S.Pandey+         ## 10725013  #dY:10.7%  
      0.025859            0        9.298       1.1685  # 1977,M.S.Pandey+         ## 10725015  #dY:12.6%  
      0.025862            0       8.3189       1.2271  # 1977,M.S.Pandey+         ## 10725013  #dY:14.8%  
      0.025865            0       7.2441        1.127  # 1977,M.S.Pandey+         ## 10725015  #dY:15.6%  
      0.025868            0       9.1202       1.2178  # 1977,M.S.Pandey+         ## 10725013  #dY:13.4%  
      0.025871            0       11.514       1.2203  # 1977,M.S.Pandey+         ## 10725015  #dY:10.6%  
      0.025874            0       7.5319       1.2078  # 1977,M.S.Pandey+         ## 10725013  #dY:16.0%  
      0.025877            0       9.7347       1.1369  # 1977,M.S.Pandey+         ## 10725015  #dY:11.7%  
       0.02588            0       7.7853       1.1975  # 1977,M.S.Pandey+         ## 10725013  #dY:15.4%  
      0.025883            0       9.6743       1.1902  # 1977,M.S.Pandey+         ## 10725015  #dY:12.3%  
      0.025886            0       8.6729       1.2182  # 1977,M.S.Pandey+         ## 10725013  #dY:14.0%  
      0.025889            0        10.88       1.2399  # 1977,M.S.Pandey+         ## 10725015  #dY:11.4%  
      0.025892            0       9.2207       1.2544  # 1977,M.S.Pandey+         ## 10725013  #dY:13.6%  
      0.025895            0       8.2365       1.1937  # 1977,M.S.Pandey+         ## 10725015  #dY:14.5%  
      0.025898            0       9.9342       1.2258  # 1977,M.S.Pandey+         ## 10725013  #dY:12.3%  
        0.0259            0       10.492       1.1785  # 1977,M.S.Pandey+         ## 10725015  #dY:11.2%  
      0.025903            0       13.474        1.369  # 1977,M.S.Pandey+         ## 10725013  #dY:10.2%  
      0.025906            0       9.5038       1.1656  # 1977,M.S.Pandey+         ## 10725015  #dY:12.3%  
      0.025907            0        8.724            0  # 1966,W.M.Good+           ## 11626025             
      0.025909            0       14.549       1.3758  # 1977,M.S.Pandey+         ## 10725013  #dY:9.5%   
      0.025912            0       11.759       1.2205  # 1977,M.S.Pandey+         ## 10725015  #dY:10.4%  
      0.025915            0       18.736       1.5103  # 1977,M.S.Pandey+         ## 10725013  #dY:8.1%   
      0.025918            0       12.526       1.2547  # 1977,M.S.Pandey+         ## 10725015  #dY:10.0%  
      0.025921            0       21.594       1.7017  # 1977,M.S.Pandey+         ## 10725013  #dY:7.9%   
      0.025924            0       14.003       1.3651  # 1977,M.S.Pandey+         ## 10725015  #dY:9.7%   
      0.025927            0       26.448       1.9912  # 1977,M.S.Pandey+         ## 10725013  #dY:7.5%   
       0.02593            0       19.115       1.5248  # 1977,M.S.Pandey+         ## 10725015  #dY:8.0%   
      0.025933            0       24.364       1.8132  # 1977,M.S.Pandey+         ## 10725013  #dY:7.4%   
      0.025936            0       22.481       1.6963  # 1977,M.S.Pandey+         ## 10725015  #dY:7.5%   
      0.025939            0       23.124       1.7455  # 1977,M.S.Pandey+         ## 10725013  #dY:7.5%   
      0.025942            0       20.109       1.6371  # 1977,M.S.Pandey+         ## 10725015  #dY:8.1%   
      0.025945            0       20.518       1.5643  # 1977,M.S.Pandey+         ## 10725013  #dY:7.6%   
      0.025948            0       19.505       1.5447  # 1977,M.S.Pandey+         ## 10725015  #dY:7.9%   
      0.025951            0       14.759       1.3951  # 1977,M.S.Pandey+         ## 10725013  #dY:9.5%   
      0.025954            0       17.758       1.4879  # 1977,M.S.Pandey+         ## 10725015  #dY:8.4%   
      0.025957            0       14.146       1.3498  # 1977,M.S.Pandey+         ## 10725013  #dY:9.5%   
       0.02596            0       19.893       1.5243  # 1977,M.S.Pandey+         ## 10725015  #dY:7.7%   
      0.025963            0       14.081       1.4098  # 1977,M.S.Pandey+         ## 10725013  #dY:10.0%  
      0.025965            0       14.627       1.3418  # 1977,M.S.Pandey+         ## 10725015  #dY:9.2%   
      0.025968            0       16.045       1.4446  # 1977,M.S.Pandey+         ## 10725013  #dY:9.0%   
      0.025971            0       13.788       1.3284  # 1977,M.S.Pandey+         ## 10725015  #dY:9.6%   
      0.025974            0        15.66       1.4691  # 1977,M.S.Pandey+         ## 10725013  #dY:9.4%   
      0.025977            0         14.1       1.3486  # 1977,M.S.Pandey+         ## 10725015  #dY:9.6%   
       0.02598            0       13.837       1.3693  # 1977,M.S.Pandey+         ## 10725013  #dY:9.9%   
      0.025983            0       13.883       1.3721  # 1977,M.S.Pandey+         ## 10725015  #dY:9.9%   
      0.025989            0       14.243      0.97293  # 1977,M.S.Pandey+         ## 10725013  #dY:6.8%   
      0.025989            0       13.592       1.2815  # 1977,M.S.Pandey+         ## 10725015  #dY:9.4%   
      0.025995            0       10.929       1.1947  # 1977,M.S.Pandey+         ## 10725015  #dY:10.9%  
      0.026001            0       10.425         1.02  # 1977,M.S.Pandey+         ## 10725013  #dY:9.8%   
      0.026001            0       11.275       1.2967  # 1977,M.S.Pandey+         ## 10725015  #dY:11.5%  
      0.026007            0       11.059       1.2375  # 1977,M.S.Pandey+         ## 10725015  #dY:11.2%  
      0.026009            0       7.8338            0  # 1966,W.M.Good+           ## 11626025             
      0.026013            0       13.628       1.1216  # 1977,M.S.Pandey+         ## 10725013  #dY:8.2%   
      0.026013            0       11.593       1.2229  # 1977,M.S.Pandey+         ## 10725015  #dY:10.5%  
      0.026019            0       13.146       1.3004  # 1977,M.S.Pandey+         ## 10725015  #dY:9.9%   
